Mark,Competitor,DOB,Nat,Pos,Venue,Date
32.9,Dariusz KOWALUK,16 APR 1996,POL,1,Warszawa (POL),10 AUG 2019
32.9,Andreas Ofstad KULSENG,19 MAY 2001,NOR,2f2,"Nye Skarpsno Arena, Moelv (NOR)",11 SEP 2022
32.91,Marcel ARNOLD,17 JAN 1962,SUI,1,Zofingen (SUI),19 MAY 1986
32.91,Ralf LÜBKE,17 JUN 1965,FRG,1,Attendorn (FRG),21 MAY 1989
32.91,Nigel WILL,18 OCT 1967,GBR,1,London (GBR),12 AUG 1990
32.91,Kevin WIDMER,23 SEP 1970,SUI,1,Genève (SUI),23 JUL 1994
32.91,Tomohiro ITO,16 AUG 1982,JPN,2,Taisha (JPN),24 APR 2005
32.91,Christopher LLOYD,10 OCT 1980,DMA,3,Villeneuve d'Ascq (FRA),08 JUN 2007
32.91,Quentin IGLEHART-SUMMERS,15 JUN 1987,USA,4,"San Marcos, TX (USA)",23 MAY 2014
32.91,Łukasz KRAWCZUK,15 JUN 1989,POL,1,Wrocław (POL),23 MAY 2015
32.91,Lee THOMPSON,05 MAR 1997,GBR,1f1,"Hallam University City Athletics Stadium, Sheffield (GBR)",18 APR 2021
32.91,Matěj KRSEK,13 MAY 2000,CZE,2f1,"Atletický stadion Turnov, Turnov (CZE)",24 MAY 2022
32.92,Buster WATSON,19 NOV 1957,GBR,4,Belfast (GBR),24 JUN 1985
32.92,Jeroen FISCHER,12 FEB 1966,BEL,5,Gateshead (GBR),16 JUL 1988
32.92,Ade MAFE,12 NOV 1966,GBR,7,Gateshead (GBR),30 JUL 1993
32.92,Patrick DELICE,12 NOV 1967,TTO,8,Gateshead (GBR),30 JUL 1993
32.92,Mathias RUSTERHOLZ,16 AUG 1971,SUI,1,Neufeld (SUI),10 MAY 1995
32.92,Ricardo ROACH,12 OCT 1972,CHI,1,Santiago de Chile (CHI),20 MAR 1999
32.92,Pierre-Marie HILAIRE,19 NOV 1965,FRA,4,Strasbourg (FRA),29 JUN 1999
32.92,Ato STEPHENS,19 JUN 1979,TTO,4,Ljubljana (SLO),10 AUG 2004
32.92,Marco CRIBARI,07 JUL 1985,SUI,1,Lausanne (SUI),10 MAY 2009
32.92,Lionel LARRY,14 SEP 1986,USA,1,"Pasadena, CA (USA)",23 MAR 2012
32.92,Joel STALLWORTH,18 JAN 1983,USA,2,"Pasadena, CA (USA)",23 MAR 2012
32.92,Just'N THYMES,24 JAN 1994,USA,1f1,"Walnut, CA (USA)",14 FEB 2014
32.92,Michael COURTNEY,12 JUN 1986,USA,5,"San Marcos, TX (USA)",23 MAY 2014
32.92,Teddy ATINE-VENEL,16 MAR 1985,FRA,3,Liège (BEL),18 JUL 2018
32.92,Ludvy VAILLANT,15 MAR 1995,FRA,1f1,Fort-de-France (FRA),15 FEB 2020
32.93,Jānis LEITIS,13 APR 1989,LAT,2,Liège (BEL),17 JUL 2019
32.93,Yoshinobu IMOTO,31 JUL 1999,JPN,4f3,"Hamayama Park Athletic Field, Izumo (JPN)",24 APR 2022
32.94,Ryszard PILARCZYK,05 NOV 1975,POL,1,Pliezhausen (GER),08 MAY 1997
32.94,Marc RAQUIL,02 APR 1977,FRA,2,Noisy-le-Grand (FRA),20 JUN 2000
32.94,Andrew HOWE,12 MAY 1985,ITA,2f1,Rieti (ITA),24 APR 2014
32.94,Donald BLAIR-SANFORD,05 FEB 1987,ISR,1,Tel Aviv (ISR),14 FEB 2015
32.94,Tobias LANGE,29 DEC 1993,GER,3,Liège (BEL),17 JUL 2019
32.94,Håvard Bentdal INGVALDSEN,21 SEP 2002,NOR,1,"Stampesletta, Lillehammer (NOR)",25 SEP 2021
32.95,Eddie CAREY,11 MAY 1960,USA,3,Gateshead (GBR),31 JUL 1983
32.95,Gary KIKAYA,04 FEB 1978,COD,2,Johannesburg (RSA),07 FEB 2001
32.95,Simon KIRCH,26 SEP 1979,GER,1f2,Pliezhausen (GER),17 MAY 2009
32.95,Brycen SPRATLING,10 MAR 1992,USA,5f2,Liège (BEL),16 JUL 2014
32.95,Rabah YOUSIF,11 DEC 1986,GBR,2,Sopot (POL),16 AUG 2017
32.95,Dylan BORLÉE,20 SEP 1992,BEL,4,Liège (BEL),18 JUL 2018
32.95,Alex BECK,07 FEB 1992,AUS,1f1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",27 JAN 2021
32.95,Håvard Bentdal INGVALDSEN,21 SEP 2002,NOR,2f1,"Fana Stadion, Bergen (NOR)",03 JUN 2023
32.96,Laurent CLERC,12 APR 1972,SUI,2,Langenthal (SUI),02 AUG 1995
32.96,Johan WISSMAN,02 NOV 1982,SWE,3,Uppsala (SWE),28 JUL 2012
32.96,Yusuke ISHITSUKA,19 JUN 1987,JPN,4f1,Izumo (JPN),20 APR 2014
32.96,Rafał OMELKO,16 JAN 1989,POL,5,"Stadio Guidobaldi, Rieti (ITA)",13 SEP 2015
32.96,Ricky PETRUCCIANI,30 JUN 2000,SUI,1f2,"McArthur Stadium, Potchefstroom (RSA)",04 FEB 2020
32.96,Lythe PILLAY,25 FEB 2003,RSA,2f2,"McArthur Stadium, Potchefstroom (RSA)",17 NOV 2020
32.96,Daiki NOSE,05 FEB 2001,JPN,1,"Ojiyama Athletic Field, Otsu (JPN)",11 AUG 2022
32.96,Kyron MCMASTER,03 JAN 1997,IVB,2,"Pista Basilio Rodriguez, Carolina (PUR)",17 MAR 2023
32.96,Sven ROOSEN,27 JUL 2001,NED,2f3,"Sportpark Ter Specke, Lisse (NED)",13 MAY 2023
32.97,Susumu TAKANO,21 MAY 1961,JPN,1,Chiba (JPN),11 SEP 1988
32.97,Marc RAQUIL,02 APR 1977,FRA,1,Reims (FRA),30 AUG 2000
32.97,Kenji FUJIMITSU,01 MAY 1986,JPN,3,Taisha (JPN),20 APR 2008
32.97,Young Talkmore NYONGANI,02 SEP 1983,ZIM,3,Sollentuna (SWE),08 JUL 2008
32.97,Jan CIEPIELA,21 JAN 1989,POL,1,Kraków (POL),12 JUL 2013
32.97,Jakub KRZEWINA,10 OCT 1989,POL,1f2,Bogatynia (POL),17 MAY 2014
32.97,Patrick FEENEY,29 DEC 1991,USA,5,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015
32.97,Dylan BORLÉE,20 SEP 1992,BEL,5,Liège (BEL),15 JUL 2015
32.97,Mario LAMBRUGHI,05 FEB 1992,ITA,1f2,"Arena Civica, Milano (ITA)",30 APR 2022
32.97,Ryo KIMURA,07 JUL 2001,JPN,2,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",10 OCT 2022
32.98,Claude MOSELEY,30 AUG 1961,GBR,4,London (GBR),30 AUG 1982
32.98,Timothy MUNNINGS,02 JUN 1966,BAH,6,Sydney (AUS),14 SEP 2000
32.98,Bastian SWILLIMS,09 DEC 1982,GER,1,Pliezhausen (GER),12 MAY 2002
32.98,David CANAL,07 DEC 1978,ESP,1,Valencia (ESP),28 MAY 2003
32.98,Liemarvin BONEVACIA,05 APR 1989,NED,3,Liège (BEL),05 JUL 2012
32.98,Nigel LEVINE,30 APR 1989,GBR,8,"Stadio Guidobaldi, Rieti (ITA)",07 SEP 2014
32.98,Lovro MESEC KOŠIR,11 AUG 1999,SLO,2f5,"Športni park, Slovenska Bistrica (SLO)",13 JUN 2020
32.98,Edoardo SCOTTI,09 MAY 2000,ITA,1,"Campo Sportivo, Brusaporto (ITA)",20 JUN 2020
32.98,Javon FRANCIS,14 DEC 1994,JAM,1f2,"PVAMU Track Stadium, Prairie View, TX (USA)",23 JUL 2020
32.98,Matevž ŠUŠTARŠIČ,27 AUG 2001,SLO,1f7,"Športni park, Slovenska Bistrica (SLO)",27 MAY 2023
32.99,Ainsley BENNETT,22 JUL 1954,GBR,1,London (GBR),20 JUL 1974
32.99,Todd BENNETT,06 JUL 1962,GBR,2,Belfast (GBR),27 JUN 1988
32.99,Willy MIGEREL,29 DEC 1971,FRA,5,Strasbourg (FRA),29 JUN 1999
32.99,Justin OLIVER,07 NOV 1987,USA,5,"Eugene, OR (USA)",08 AUG 2006
32.99,Yusuke ISHITSUKA,19 JUN 1987,JPN,3,Izumo (JPN),19 APR 2009
32.99,Lorenzo VALENTINI,13 APR 1991,ITA,1f1,Rieti (ITA),24 APR 2013
32.99,Manteo MITCHELL,06 JUL 1987,USA,6,Liège (BEL),15 JUL 2015
32.99,Jan JIRKA,05 OCT 1993,CZE,1f1,Praha (CZE),06 MAY 2017
32.99,Keenan BLAKE,17 JAN 2003,NED,1f2,"Sportpark Ter Specke, Lisse (NED)",13 MAY 2023
32.99,Samuel GARCÍA,04 DEC 1991,ESP,2f2,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023
33.0,Raymond PIERRE,19 SEP 1967,USA,6,London (GBR),22 AUG 1987
33.0,Daniel CLARENCE,11 JUN 1961,USA,3,Bruxelles (BEL),19 AUG 1988
33.0,Marc FOUCAN,14 OCT 1971,FRA,1,Arles (FRA),04 JUN 2000
33.0,Everton CLARKE,24 DEC 1992,JAM,3,Karlstad (SWE),27 JUL 2016
33.0,Joel BURGUNDER,20 MAY 1991,SUI,1f1,Langenthal (SUI),25 MAY 2017
33.0,Rafał OMELKO,16 JAN 1989,POL,3,Sopot (POL),16 AUG 2017
33.0,Óscar HUSILLOS,18 JUL 1993,ESP,1,Palencia (ESP),05 MAY 2018
33.0,Timothé MUMENTHALER,12 DEC 2002,SUI,1f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 MAY 2023
33.01,Darrell ROBINSON,23 DEC 1963,USA,7,London (GBR),22 AUG 1987
33.01,Oliver BRIDGES,30 JUN 1962,USA,3,Belfast (GBR),27 JUN 1988
33.01,Robert KURNICKI,27 MAR 1965,GER,1,Wuppertal (GER),05 MAY 1996
33.01,Stefan HOLZ,25 FEB 1979,GER,1,Pliezhausen (GER),21 MAY 2000
33.01,Naman KEITA,09 APR 1978,FRA,1,"Stade Raymond Petit, Tomblaine (FRA)",14 SEP 2004
33.01,Nathaniel MCKINNEY,19 JAN 1982,BAH,3,Ostrava (CZE),12 JUN 2008
33.01,Yusuke ISHITSUKA,19 JUN 1987,JPN,2,Izumo (JPN),18 APR 2010
33.01,Josef ROBERTSON,14 MAY 1987,JAM,1f1,"Sportovní areál Krajinka, Cheb (CZE)",02 AUG 2013
33.01,Matteo GALVAN,24 AUG 1988,ITA,1,Rieti (ITA),31 JUL 2014
33.01,Martyn ROONEY,03 APR 1987,GBR,7,"Alexander Stadium, Birmingham (GBR)",07 JUN 2015
33.01,Manteo MITCHELL,06 JUL 1987,USA,2,Heusden-Zolder (BEL),18 JUL 2015
33.01,Ilhwan MO,18 MAY 1999,KOR,1f1,Izumo (JPN),22 APR 2018
33.01,Naoki KITADANI,12 NOV 1998,JPN,1f3,"Hamayama Park Athletic Field, Izumo (JPN)",21 APR 2019
33.01,Edoardo SCOTTI,09 MAY 2000,ITA,2,"Stadio Diego Armando Maradona, Napoli (ITA)",23 APR 2022
33.01,Joshua ABUAKU,07 JUL 1996,GER,1f1,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022
33.02,Leo SETTLE,19 OCT 1975,USA,4,Liège (BEL),27 AUG 2002
33.02,Željko VINCEK,16 JUN 1986,CRO,1,Čakovec (CRO),16 JUL 2006
33.02,David VERBURG,14 MAY 1991,USA,5,Liège (BEL),10 JUL 2013
33.02,Jeremy WARINER,31 JAN 1984,USA,6,"San Marcos, TX (USA)",23 MAY 2014
33.02,Batuhan ALTINTAŞ,28 APR 1996,TUR,1,Ankara (TUR),05 JUL 2014
33.02,Kyle CLEMONS,27 AUG 1990,USA,6f2,Liège (BEL),16 JUL 2014
33.02,Manteo MITCHELL,06 JUL 1987,USA,4,"Atlanta, GA (USA)",01 AUG 2015
33.02,Rasmus MÄGI,04 MAY 1992,EST,1f3,"Rannastaadion, Pärnu (EST)",03 JUL 2022
33.03,Zwane TANTAZA,01 DEC 1992,SWZ,5,Liège (BEL),18 JUL 2018
33.03,Charles DEVANTAY,14 FEB 1998,SUI,1f1,Lausanne (SUI),11 MAY 2019
33.03,Noah Nirmal TOM,13 NOV 1994,IND,3f3,Ustí Nad Orlicí (CZE),17 AUG 2019
33.03,Zakithi NENE,02 APR 1998,RSA,3,Pretoria (RSA),07 FEB 2020
33.03,Ngoni MAKUSHA,29 JUN 1994,ZIM,4,Pretoria (RSA),07 FEB 2020
33.03,Matěj KRSEK,13 MAY 2000,CZE,1,"Stadion v Poohří, Cheb (CZE)",27 AUG 2020
33.04,Marc RAQUIL,02 APR 1977,FRA,1,Nancy (FRA),03 SEP 2000
33.04,Eric MILAZAR,01 JUN 1975,MRI,5,Sydney (AUS),11 SEP 2000
33.04,Kazushi KIMURA,17 JAN 1993,JPN,3,Izumo (JPN),22 APR 2017
33.04,Jure GRKMAN,29 SEP 1999,SLO,1f3,"Športni center, Kranj (SLO)",06 JUN 2020
33.04,Nobuya KATO,16 APR 1995,JPN,2f2,"Hamayama Park Athletic Field, Izumo (JPN)",11 APR 2021
33.04,Gustav Lundholm NIELSEN,03 AUG 1998,DEN,1,"Holbæk Stadion, Holbaek (DEN)",30 AUG 2022
33.05,Julian VOELKEL,30 APR 1973,GER,1,Wuppertal (GER),03 MAY 1998
33.05,Timothy MUNNINGS,02 JUN 1966,BAH,3,Evry-Bondoufle (FRA),17 AUG 2003
33.05,Gary KIKAYA,04 FEB 1978,CGO,5f1,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010
33.05,Pavel MASLÁK,21 FEB 1991,CZE,1f1,"Sportovní areál Krajinka, Cheb (CZE)",12 AUG 2015
33.05,Giuseppe LEONARDI,31 JUL 1996,ITA,1f1,Enna (ITA),16 APR 2016
33.05,Jun KIMURA,26 MAY 1991,JPN,4,Izumo (JPN),22 APR 2017
33.05,Kazushi KIMURA,17 JAN 1993,JPN,1f2,Izumo (JPN),22 APR 2018
33.05,Matěj KRSEK,13 MAY 2000,CZE,2,"Mestský Stadion Sletište, Kladno (CZE)",01 JUN 2020
33.05,Marvin SCHLEGEL,02 JAN 1998,GER,2,"Estadio Municipal de Santa Lucia, Vecindario (ESP)",10 APR 2021
33.05,Ryuki IWASAKI,13 AUG 2000,JPN,3,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",10 OCT 2022
33.05,Lovro MESEC KOŠIR,11 AUG 1999,SLO,2f7,"Športni park, Slovenska Bistrica (SLO)",27 MAY 2023
33.06,Stéphane DIAGANA,23 JUL 1969,FRA,3,Noisy-le-Grand (FRA),20 JUN 2000
33.06,Pierre-Marie HILAIRE,19 NOV 1965,FRA,2,Reims (FRA),30 AUG 2000
33.06,Sebastian GATZKA,19 MAY 1982,GER,3,Pliezhausen (GER),18 MAY 2003
33.06,Samuel ADADE,16 JUN 1985,GHA,2,Brasschaat (BEL),07 AUG 2004
33.06,Ryan SHIELDS,12 MAY 1983,JAM,2,Liège (BEL),15 JUL 2009
33.06,Yuji UIKE,03 JUN 1998,JPN,1,Osaka (JPN),28 AUG 2016
33.06,Andrey KUKHARENKO,24 FEB 1997,ANA,1f2,"Rannastaadion, Pärnu (EST)",24 AUG 2019
33.06,Vít MÜLLER,31 AUG 1996,CZE,3f2,Ustí Nad Orlicí (CZE),30 AUG 2022
33.06,Soshi MIZUKUBO,01 MAR 1999,JPN,3f3,"Hamayama Park Athletic Field, Izumo (JPN)",16 APR 2023
33.06,Pavel MASLÁK,21 FEB 1991,CZE,2f1,"Atletický stadion Turnov, Turnov (CZE)",23 MAY 2023
33.07,Abdelali KASBANE,05 NOV 1962,MAR,6,Jerez de la Frontera (ESP),03 SEP 1990
33.07,Xavier RAVENET,17 JUL 1975,FRA,4,Noisy-le-Grand (FRA),20 JUN 2000
33.07,California MOLEFE,12 MAR 1980,BOT,1,Kortrijk (BEL),05 JUL 2003
33.07,Nick EKELUND-ARENANDER,23 JAN 1989,DEN,1f2,København (DEN),20 JUN 2013
33.07,Ryo MOTOSHIO,17 OCT 1990,JPN,5f1,Izumo (JPN),20 APR 2014
33.07,Tobias LANGE,29 DEC 1993,GER,1f1,Leverkusen (GER),28 APR 2018
33.07,Kévin BORLÉE,22 FEB 1988,BEL,6,Liège (BEL),18 JUL 2018
33.07,Yoshinobu IMOTO,31 JUL 1999,JPN,2f3,"Hamayama Park Athletic Field, Izumo (JPN)",21 APR 2019
33.07,Yuichi KINOSHITA,10 SEP 2002,JPN,1,"Municipal Stadium, Hiroshima (JPN)",18 OCT 2019
33.07,Daichi MORIOKA,19 SEP 1999,JPN,1f3,"Ishin Me-Life Stadium, Yamaguchi (JPN)",16 OCT 2022
33.08,Allyn CONDON,24 AUG 1974,GBR,1,Loughborough (GBR),08 AUG 1999
33.08,Quentin IGLEHART-SUMMERS,15 JUN 1987,USA,6,"Eugene, OR (USA)",08 AUG 2006
33.08,Alleyne FRANCIQUE,07 JUN 1976,GRN,4,"Eugene, OR (USA)",27 MAY 2007
33.08,Marc SCHNEEBERGER,05 JUL 1981,SUI,1f1,Lausanne (SUI),08 MAY 2010
33.08,Alex WILSON,19 SEP 1990,SUI,1f1,Basel (SUI),01 MAY 2012
33.08,Edino STEELE,01 JUN 1987,JAM,6,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015
33.08,Aliaksandr LINNIK,28 JAN 1991,BLR,4,Karlstad (SWE),27 JUL 2016
33.08,Pieter CONRADIE,20 OCT 1994,RSA,4,Pretoria (RSA),08 MAR 2018
33.08,Shinnosuke YAMASHINA,02 DEC 2001,JPN,1,"Prefectural Stadium, Okayama (JPN)",11 JUL 2021
33.08,Pavel MASLÁK,21 FEB 1991,CZE,2,"McArthur Stadium, Potchefstroom (RSA)",25 JAN 2022
33.08,Ivan Danny GELDENHUYS,09 AUG 2001,NAM,5,"Pilditch Stadium, Pretoria (RSA)",18 FEB 2023
33.09,Roberto TOZZI,17 DEC 1958,ITA,1,"San Diego, CA (USA)",30 JUL 1984
33.09,Brian WHITTLE,26 APR 1964,GBR,5,London (GBR),28 AUG 1988
33.09,Mark LADBROOK,06 FEB 1972,AUS,3,"Durham, NC (USA)",13 JUL 1996
33.09,Carlos SILVA,08 JUN 1974,POR,1,Viseu (POR),02 MAY 1999
33.09,Oumar LOUM,31 DEC 1973,SEN,2,"Stade Raymond Petit, Tomblaine (FRA)",16 SEP 2003
33.09,Sebastijan JAGARINEC,24 AUG 1987,SLO,1f2,Maribor (SLO),26 MAY 2010
33.09,Cameron FRENCH,17 MAY 1992,NZL,1,Auckland (NZL),20 DEC 2014
33.09,Vít MÜLLER,31 AUG 1996,CZE,1,Ustí Nad Orlicí (CZE),29 AUG 2020
33.09,Daiki NOSE,05 FEB 2001,JPN,1,"Ojiyama Athletic Field, Otsu (JPN)",07 AUG 2021
33.09,Daiki NOSE,05 FEB 2001,JPN,5f3,"Hamayama Park Athletic Field, Izumo (JPN)",24 APR 2022
33.09,Rui FUJISAWA,24 JAN 2003,JPN,4,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",10 OCT 2022
33.09,Rok FERLAN,26 JUL 1997,SLO,3f7,"Športni park, Slovenska Bistrica (SLO)",27 MAY 2023
33.1,Bastian SWILLIMS,09 DEC 1982,GER,3,Pliezhausen (GER),16 MAY 2004
33.1,Ingo SCHULTZ,26 JUL 1975,GER,1f2,Pliezhausen (GER),18 MAY 2008
33.1,Petr SZETEI,16 SEP 1984,CZE,1f1,Sušice (CZE),19 MAY 2009
33.1,Dariusz KOWALUK,16 APR 1996,POL,1,Warszawa (POL),27 MAY 2017
33.1,Saad Mubarek SALEM,28 MAY 1999,BRN,1,Riffa (BRN),03 MAR 2018
33.1,Pavel MASLÁK,21 FEB 1991,CZE,3,"Mestský Stadion Sletište, Kladno (CZE)",01 JUN 2020
33.1,Iréné BADO,28 JUN 2000,BUR,1ce2,"Omnisport Stadium, Bobo-Dioulasso (BUR)",20 FEB 2022
33.1,Jan Michael GUTIERREZ,24 JUL 1998,PUR,3,"Pista Basilio Rodriguez, Carolina (PUR)",17 MAR 2023
33.1,Jean Paul BREDAU,27 JUN 1999,GER,1f1,"Schönbuchstadion, Pliezhausen (GER)",14 MAY 2023
33.11,Rohan ROBINSON,15 NOV 1971,AUS,6f2,"Marietta, GA (USA)",21 JUL 1996
33.11,Patrick JOHNSON,26 SEP 1972,AUS,1,Geelong (AUS),02 DEC 2006
33.11,Gil ROBERTS,15 MAR 1989,USA,2,"Pasadena, CA (USA)",23 MAR 2013
33.11,Tama TOKI,11 FEB 1991,NZL,2,Auckland (NZL),20 DEC 2014
33.11,Taichi SUZUKI,03 MAY 1996,JPN,1,"Nihon University Athletics Stadium, Setagaya (JPN)",04 APR 2020
33.11,Towa UZAWA,25 NOV 2002,JPN,1h2,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",09 OCT 2022
33.12,Rui DA SILVA,15 SEP 1951,BRA,1f2,Formia (ITA),30 JUL 1983
33.12,Patrick VAN BALKOM,14 SEP 1974,NED,1,Lisse (NED),03 MAY 1997
33.12,Eric MILAZAR,01 JUN 1975,MRI,2,Viareggio (ITA),13 AUG 1999
33.12,Sebastian GATZKA,19 MAY 1982,GER,1,Pliezhausen (GER),14 MAY 2006
33.12,Sean WROE,18 MAR 1985,AUS,6,Naimette-Xhovémont (BEL),16 JUL 2008
33.12,Patrick VAN LUIJK,17 SEP 1984,NED,1f4,Lisse (NED),14 MAY 2011
33.12,Kazushi KIMURA,17 JAN 1993,JPN,1f2,Izumo (JPN),20 APR 2014
33.12,Kamghe GABA,13 JAN 1984,GER,1f3,Pliezhausen (GER),18 MAY 2014
33.12,Karol ZALEWSKI,07 AUG 1993,POL,1,Sosnowiec (POL),01 MAY 2016
33.12,Julien WATRIN,27 JUN 1992,BEL,2f2,Heusden-Zolder (BEL),30 JUL 2017
33.12,Vladimir ACETI,16 OCT 1998,ITA,1f3,Milano (ITA),16 SEP 2017
33.12,William REAIS,04 MAY 1999,SUI,1f1,"Allmend, Meilen (SUI)",20 JUN 2020
33.13,Anton SKERRITT,03 JAN 1964,CAN,1,Rieti (ITA),23 AUG 1987
33.13,Jared DEACON,15 OCT 1975,GBR,7,Gateshead (GBR),19 JUL 1998
33.13,Lulu BASINYI,30 MAY 1976,BOT,7,Sydney (AUS),14 SEP 2000
33.13,Matthew ELIAS,25 APR 1979,GBR,1,Brisbane (AUS),14 APR 2002
33.13,Matthew ELIAS,25 APR 1979,GBR,1,Brisbane (AUS),23 APR 2002
33.13,Pavel MASLÁK,21 FEB 1991,CZE,6f1,"Mestský Stadion, Ostrava (CZE)",27 MAY 2010
33.13,Jonathan SACOOR,01 SEP 1999,BEL,1,Huizingen (BEL),20 AUG 2017
33.13,Šimon BUJNA,27 DEC 1995,SVK,2,Ustí Nad Orlicí (CZE),18 AUG 2021
33.13,Ruo EKEJUNIA,14 DEC 2004,JPN,1h2,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",09 OCT 2022
33.13,Ryo KIMURA,07 JUL 2001,JPN,1h4,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",09 OCT 2022
33.14,Henry THOMAS,10 JUL 1967,USA,5,Jerez de la Frontera (ESP),13 SEP 1989
33.14,Edel HEVIA,22 FEB 1977,CUB,4,La Habana (CUB),29 JAN 1999
33.14,Kevin BRAUNSKILL,31 MAR 1969,USA,4,Pretoria (RSA),24 MAR 2000
33.14,Paul PEARCE,08 JAN 1977,AUS,1,Brisbane (AUS),26 JUN 2005
33.14,Florian SEITZ,05 AUG 1982,GER,1f2,Bremen (GER),24 MAY 2008
33.14,Jacques DE SWARDT,12 AUG 1992,RSA,4,Liège (BEL),05 JUL 2012
33.14,Donald BLAIR-SANFORD,05 FEB 1987,ISR,1,Rishon Letzion (ISR),17 JAN 2015
33.14,James WILLIAMS,01 OCT 1991,GBR,1f1,Sint-Niklaas (BEL),02 AUG 2017
33.14,Luguelín SANTOS,12 NOV 1992,DOM,1,Riffa (BRN),01 APR 2018
33.14,Mitsuki KAWAUCHI,02 JUN 1997,JPN,1f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",17 OCT 2021
33.14,Yoshinobu IMOTO,31 JUL 1999,JPN,4f3,"Hamayama Park Athletic Field, Izumo (JPN)",16 APR 2023
33.15,Carlos MORALES,26 JUL 1966,CHI,3,Jerez de la Frontera (ESP),28 JUN 1988
33.15,Ousmane NIANG,01 APR 1980,SEN,6,Sydney (AUS),11 SEP 2000
33.15,Dennis DARLING,06 MAY 1975,BAH,8,Sydney (AUS),14 SEP 2000
33.15,Carl OLIVER,30 JAN 1969,BAH,2,Calgary (CAN),30 JUL 2001
33.15,Ruwen FALLER,22 JUL 1980,GER,2,Pliezhausen (GER),12 MAY 2002
33.15,Florian SEITZ,05 AUG 1982,GER,1,Bremen (GER),29 MAY 2005
33.15,Dylan GRANT,14 MAR 1988,AUS,1,Gold Coast (AUS),03 JAN 2007
33.15,Jamel ASHLEY,17 APR 1979,USA,5,"Eugene, OR (USA)",27 MAY 2007
33.15,Ali EKBER KAYAŞ,05 APR 1987,TUR,1,Ankara (TUR),20 JUL 2011
33.15,Kacper KOZŁOWSKI,07 DEC 1986,POL,1,Czestochowa (POL),07 MAY 2016
33.15,Constantin PREIS,16 MAY 1998,GER,3f2,"Schönbuchstadion, Pliezhausen (GER)",08 MAY 2022
33.15,Rok FERLAN,26 JUL 1997,SLO,1f5,"Športni park, Slovenska Bistrica (SLO)",28 MAY 2022
33.15,Jérémy VALNET,04 JUN 2003,SUI,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",06 MAY 2023
33.16,Roberto RIBAUD,30 JUN 1961,ITA,2,Formia (ITA),30 JUL 1983
33.16,Lukas RICHTER,08 NOV 1970,RSA,5,Pretoria (RSA),24 MAR 2000
33.16,Fidelis GADZAMA,20 OCT 1979,NGR,1,Alicante (ESP),18 APR 2001
33.16,Troy DOUGLAS,30 NOV 1962,NED,1,Lisse (NED),05 MAY 2001
33.16,Leslie DJHONE,18 MAR 1981,FRA,2,Lorient (FRA),26 MAY 2001
33.16,Jerome DAVIS,20 AUG 1977,USA,3,Göteborg (SWE),27 AUG 2002
33.16,Simon KIRCH,26 SEP 1979,GER,2,Pliezhausen (GER),14 MAY 2006
33.16,Marc SCHNEEBERGER,05 JUL 1981,SUI,1f1,Langenthal (SUI),13 MAY 2010
33.16,Jereem RICHARDS,13 JAN 1994,TTO,1,Port-of-Spain (TTO),20 FEB 2016
33.16,Ricky PETRUCCIANI,30 JUN 2000,SUI,2f1,"Stadion Hard, Langenthal (SUI)",13 JUN 2020
33.16,Akira MATSUMOTO,01 JUN 1999,JPN,3f2,"Hamayama Park Athletic Field, Izumo (JPN)",11 APR 2021
33.16,Mitsuki KAWAUCHI,02 JUN 1997,JPN,6f3,"Hamayama Park Athletic Field, Izumo (JPN)",24 APR 2022
33.16,Yusei SHIGA,07 MAY 2000,JPN,1f2,"Ishin Me-Life Stadium, Yamaguchi (JPN)",16 OCT 2022
33.17,Patrick VAN BALKOM,14 SEP 1974,NED,1,Lisse (NED),01 MAY 1999
33.17,Péter NYILASI,18 OCT 1972,HUN,6,Pretoria (RSA),24 MAR 2000
33.17,Donald BLAIR-SANFORD,05 FEB 1987,ISR,1,Rishon Letzion (ISR),24 JAN 2015
33.17,Batuhan ALTINTAŞ,28 APR 1996,TUR,1,Ankara (TUR),06 AUG 2017
33.18,Relier CANO,11 FEB 1979,CUB,5,La Habana (CUB),29 JAN 1999
33.18,Fred MANGO,26 JUN 1973,FRA,6,Strasbourg (FRA),29 JUN 1999
33.18,Tyler CHRISTOPHER,03 OCT 1983,CAN,2,Victoria (CAN),22 MAY 2002
33.18,Jevon MASON,16 JAN 1982,USA,1,"Tucson, AZ (USA)",07 DEC 2002
