Mark,Competitor,DOB,Nat,Pos,Venue,Date
13:26.6h,Dick BUERKLE,03 SEP 1947,USA,1,"Eugene, OR (USA)",27 JUN 1976
13:26.6h,Valentin ZOTOV,15 JAN 1947,URS,3,Podolsk (URS),28 JUN 1976
13:26.60,Jacques BOXBERGER,16 APR 1949,FRA,3,Zürich (SUI),18 AUG 1976
13:26.6h,Eamonn COGHLAN,21 NOV 1952,IRL,1,Dublin (IRL),12 JUL 1978
13:26.6h,Léon SCHOTS,11 JUN 1952,BEL,6f1,Moskva (URS),27 JUL 1979
13:26.6h,Valentin ZOTOV,15 JAN 1947,URS,7f1,Moskva (URS),27 JUL 1979
13:26.6h,Peter KOECH,18 FEB 1958,KEN,1,Knarvik (NOR),08 AUG 1982
13:26.6h,Mohamed RIAD,11 DEC 1970,MAR,2,Rabat (MAR),04 JUN 1994
13:26.60,Isaac KIMURINE,1986,KEN,1,Marano (ITA),14 SEP 2007
13:26.61,Jef GEES,10 DEC 1956,BEL,4,Stockholm (SWE),04 JUL 1983
13:26.61,Antonio PRIETO,11 JAN 1958,ESP,1,Barcelona (ESP),16 JUL 1983
13:26.61,James Kwalia C'KURUI,12 JUN 1984,KEN,15,Stockholm (SWE),27 JUL 2004
13:26.61,Yasin HAJI,22 JAN 1996,ETH,7,Brazzaville (CGO),17 SEP 2015
13:26.61,Cole SPROUT,03 DEC 2001,USA,12,"Hayward Field, Eugene, OR (USA)",26 JUN 2022
13:26.62,Frank SHORTER,31 OCT 1947,USA,9f2,Zürich (SUI),24 AUG 1977
13:26.62,Abera KUMA,31 AUG 1990,ETH,14,"Stade Louis II, Monaco (MON)",22 JUL 2011
13:26.62,Shadrack KIPCHIRCHIR,22 FEB 1989,USA,5,Rovereto (ITA),27 AUG 2019
13:26.62,Brandon GARNICA,,USA,4,"Hayward Field, Eugene, OR (USA)",02 APR 2021
13:26.62,Cleophas Kandie MEYAN,14 AUG 2000,KEN,1f5,"Municipal Stadium, Miyoshi (JPN)",01 OCT 2022
13:26.63,Nick ROSE,30 DEC 1951,GBR,1,London (GBR),11 JUN 1978
13:26.63,Arturo BARRIOS,12 DEC 1963,MEX,1,Villeneuve d'Ascq (FRA),25 JUN 1989
13:26.63,Salvatore ANTIBO,07 FEB 1962,ITA,1,Grosseto (ITA),13 AUG 1990
13:26.63,Dionisio CASTRO,22 NOV 1963,POR,5,Lisboa (POR),20 JUN 1997
13:26.63,Caleb Mwangangi NDIKU,09 OCT 1992,KEN,6h1,"Estádio Olímpico, Rio de Janeiro (BRA)",17 AUG 2016
13:26.63,Justyn KNIGHT,19 JUL 1996,CAN,10,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019
13:26.64,Khoudir AGGOUNE,05 JAN 1981,ALG,5,Sotteville-lès-Rouen (FRA),08 JUL 2003
13:26.64,Chris THOMPSON,17 APR 1981,GBR,8,Milano (ITA),25 JUN 2009
13:26.64,Narve Gilje NORDÅS,30 SEP 1998,NOR,3,"Manchester Regional Arena, Manchester (GBR)",03 JUN 2022
13:26.65,Ezekiel BITOK,15 FEB 1966,KEN,4,London (GBR),12 JUL 1991
13:26.65,Rod KOBORSI,04 OCT 1983,USA,22,Heusden-Zolder (BEL),22 JUL 2006
13:26.65,Joseph Kitur KIPLIMO,20 JUL 1988,KEN,4,Torino (ITA),08 JUN 2012
13:26.65,Dinkalem AYELE,19 DEC 2000,ETH,7,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022
13:26.65,Charles HICKS,25 JUL 2001,GBR,4h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",26 MAY 2023
13:26.66,Jake ROBERTSON,14 NOV 1989,NZL,14f1,Heusden-Zolder (BEL),07 JUL 2012
13:26.67,Venanzio ORTIS,29 JAN 1955,ITA,3h3,"Stadion Evžena Rošického, Praha (TCH)",31 AUG 1978
13:26.67,Brendan FOSTER,12 JAN 1948,GBR,2,Gateshead (GBR),08 JUL 1979
13:26.67,Frank O'MARA,17 JUL 1960,IRL,10,"Stadio Olimpico, Roma (ITA)",08 JUN 1994
13:26.67,Andrew BUMBALOUGH,14 MAR 1987,USA,4,"Hayward Field, Eugene, OR (USA)",28 JUN 2012
13:26.67,Noureddine SMAÏL,06 FEB 1987,FRA,1f2,"Palo Alto, CA (USA)",28 APR 2013
13:26.67,Dejene DEBELA,09 JAN 1995,ETH,12,"Olympiastadion, Berlin (GER)",31 AUG 2014
13:26.67,Kemoy CAMPBELL,14 JAN 1991,JAM,9h2,"Olympic Stadium, London (GBR)",09 AUG 2017
13:26.67,James KIMEU,14 DEC 2000,KEN,6f5,"Egao Kenko Stadium, Kumamoto (JPN)",09 APR 2022
13:26.68,Valeriy ABRAMOV,22 AUG 1956,URS,2,Moskva (URS),22 JUN 1983
13:26.68,Paul BITOK,26 JUN 1970,KEN,11,Berlin (GER),30 AUG 1996
13:26.68,Ricardo FERNÁNDEZ,07 MAY 1974,ESP,20,"Stadio Olimpico, Roma (ITA)",29 JUN 2001
13:26.68,Jan FITSCHEN,02 MAY 1977,GER,3,Kassel (GER),13 JUN 2003
13:26.68,Joseph EBUYA,20 JUN 1987,KEN,6,Daegu (KOR),25 SEP 2009
13:26.68,Wesley LEDAMA,02 JUL 1999,KEN,14f3,Nobeoka (JPN),05 MAY 2018
13:26.69,Arne GABIUS,22 MAR 1981,GER,26f2,Heusden-Zolder (BEL),20 JUL 2008
13:26.69,Sindre BURAAS,08 MAY 1989,NOR,8h1,"Luzhniki Stadion, Moskva (RUS)",13 AUG 2013
13:26.69,Ambrose BORE,08 AUG 1995,KEN,3f1,Nijmegen (NED),27 MAY 2015
13:26.70,Jerzy KOWOL,15 FEB 1951,POL,6,Zürich (SUI),16 AUG 1978
13:26.7h,Dmitriy DMITRIYEV,03 MAR 1956,URS,1,Tallinn (EST),28 JUN 1983
13:26.70,Antonio Fabian SILIO,09 MAY 1966,ARG,3,La Coruña (ESP),26 JUL 1990
13:26.70,Aissa BÉLAOUT,12 AUG 1968,ALG,9,"Bislett Stadion, Oslo (NOR)",22 JUL 1994
13:26.70,Abdellah BÉHAR,05 JUL 1963,FRA,7h2,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995
13:26.70,Isaac VICIOSA,26 DEC 1969,ESP,1,Sevilla (ESP),25 JUL 1999
13:26.7h,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,6,Nairobi (KEN),22 JUL 2000
13:26.70,Yuta BANDO,21 NOV 1996,JPN,12f4,Nobeoka (JPN),04 MAY 2019
13:26.70,Muthoni MUIRU,27 MAR 1998,KEN,3f16,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",06 DEC 2020
13:26.71,Charles Kipkoech CHERUIYOT,02 DEC 1964,KEN,9,Stockholm (SWE),03 JUL 1991
13:26.71,Dieter BAUMANN,09 FEB 1965,GER,13,"Olympiastadion, Berlin (GER)",01 SEP 1998
13:26.72,Bob KENNEDY,18 AUG 1970,USA,4h3,"Ullevi Stadium, Göteborg (SWE)",11 AUG 1995
13:26.72,Khalid SKAH,29 JAN 1967,MAR,1,Byrkjelo (NOR),16 JUN 1996
13:26.72,John KIPKOECH,29 DEC 1991,KEN,3,Rovereto (ITA),02 SEP 2014
13:26.72,Benard KIMELI,10 SEP 1995,KEN,1f1,Shibetsu (JPN),13 JUL 2019
13:26.73,Knut KVALHEIM,14 JUN 1950,NOR,2,Helsinki (FIN),10 AUG 1976
13:26.73,Hailu MEKONNEN,04 APR 1980,ETH,2,Abuja (NGR),15 OCT 2003
13:26.73,Mulugeta WENDIMU,07 JAN 1985,ETH,1,Chiba (JPN),24 NOV 2003
13:26.73,Thomas Pkemei LONGOSIWA,14 JAN 1982,KEN,6,"DS, Daegu (KOR)",04 SEP 2011
13:26.73,Hiran NGATIA,1992,KEN,1f42,Yokohama (JPN),29 SEP 2013
13:26.73,Athanas KIOKO,1995,KEN,1,"Jax Track at Hodges Stadium, Jacksonville, FL (USA)",29 APR 2022
13:26.74,Craig MOCHRIE,06 NOV 1962,GBR,10,Bruxelles (BEL),25 AUG 1989
13:26.74,Frank O'MARA,17 JUL 1960,IRL,10,Zürich (SUI),15 AUG 1990
13:26.74,Dejene BIRHANU,12 DEC 1980,ETH,15,Oslo (NOR),28 JUN 2002
13:26.74,Hillary BOR,22 NOV 1989,USA,2,"St. Michael's HS, Austin, TX (USA)",27 FEB 2021
13:26.74,Abdihamid NUR,14 OCT 1997,USA,5,"Drake Stadium, Des Moines, IA (USA)",23 APR 2021
13:26.75,Mark NENOW,16 NOV 1957,USA,7,"Stade Olympique de la Pontaise, Lausanne (SUI)",24 JUN 1988
13:26.75,Frank O'MARA,17 JUL 1960,IRL,11,Oslo (NOR),02 JUL 1988
13:26.75,José Luis GONZÁLEZ,08 DEC 1957,ESP,9,Sevilla (ESP),06 JUN 1992
13:26.75,Paul Malakwen KOSGEI,22 APR 1978,KEN,1,Patra (GRE),02 SEP 2000
13:26.77,Salvatore ANTIBO,07 FEB 1962,ITA,1,Pieksämäki (FIN),13 AUG 1989
13:26.77,Zeki ÖZTÜRK,22 DEC 1965,TUR,11,Zürich (SUI),15 AUG 1990
13:26.77,Hayle IBRAHIMOV,18 JAN 1990,AZE,2,"Mestský Stadion, Ostrava (CZE)",26 MAY 2015
13:26.77,Abe GASHAHUN,20 APR 1998,ETH,1f1,"Putbosstadion, Oordegem (BEL)",25 MAY 2019
13:26.77,Victor KIMUTAI,20 OCT 2000,KEN,3f4,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023
13:26.78,Andrey TIKHONOV,11 DEC 1966,RUS,4,Maia (POR),08 JUL 1992
13:26.78,Toshihiro IWASA,18 MAY 1976,JPN,12,Heusden-Zolder (BEL),02 AUG 2003
13:26.78,Joseph Kipkemboi KOSKEI,29 NOV 1980,KEN,1,"Eugene, OR (USA)",19 JUN 2004
13:26.78,Samuel Tsegay TESFAMARIAM,24 FEB 1988,ERI,7h2,"Olympiastadion, Berlin (GER)",20 AUG 2009
13:26.78,Ryuji MIURA,21 FEB 2002,JPN,1f1,"Municipal Stadium, Kitami (JPN)",14 JUL 2021
13:26.78,Santiago CATROFE,13 FEB 1999,URU,8,"Stadio Zecchini, Grosseto (ITA)",22 MAY 2022
13:26.79,Vince DRADDY,19 APR 1961,USA,8,"Eugene, OR (USA)",01 JUN 1985
13:26.79,Kerry RODGER,13 MAR 1962,NZL,4,Auckland (NZL),01 FEB 1990
13:26.79,Meba TADESSE,20 OCT 1986,ETH,4,Luzern (SUI),09 JUN 2004
13:26.79,Cameron LEVINS,28 MAR 1989,CAN,14,"Hayward Field, Eugene, OR (USA)",28 MAY 2016
13:26.8h,Emiel PUTTEMANS,08 OCT 1947,BEL,1,Stockholm (SWE),12 JUN 1973
13:26.8h,John NGENO,11 APR 1953,KEN,3,Oslo (NOR),30 JUL 1975
13:26.8h,Knut BØRØ,28 SEP 1949,NOR,4,Göteborg (SWE),12 AUG 1975
13:26.8h,Suleiman NYAMBUI,13 FEB 1953,TAN,2,"Walnut, CA (USA)",24 APR 1982
13:26.80,Jun HIRATSUKA,08 JAN 1969,JPN,12,"Crystal Palace, London (GBR)",15 JUL 1994
13:26.80,Bolota ASMEROM,12 OCT 1978,USA,8,Heusden-Zolder (BEL),20 JUL 2002
13:26.80,Ronald Kipchumba RUTTO,08 OCT 1987,KEN,2,Conegliano (ITA),26 MAY 2006
13:26.80,Morgan MCDONALD,23 APR 1996,AUS,8h1,"Khalifa International Stadium, Doha (QAT)",27 SEP 2019
13:26.81,José Manuel SENA,13 JUL 1955,POR,5,Nice (FRA),17 AUG 1980
13:26.81,Brian BAKER,08 JUN 1970,USA,5,Hechtel (BEL),06 JUL 1996
13:26.81,Carsten SCHÜTZ,28 AUG 1975,GER,8,Nürnberg (GER),25 JUN 2000
13:26.81,John MAYOCK,26 OCT 1970,GBR,10h1,"Olympic Stadium, Athina (GRE)",25 AUG 2004
13:26.81,Shadrack LANGAT,22 JUL 1978,KEN,2,Kazan (RUS),25 JUN 2005
13:26.81,Hillary BOR,22 NOV 1989,USA,12,"Palo Alto, CA (USA)",03 MAY 2018
13:26.81,Wesley LEDAMA,02 JUL 1999,KEN,2f1,Fukagawa (JPN),09 JUL 2019
13:26.81,Alex MAIER,,USA,7f1,"Cougar Athletic Stadium, Azusa, CA (USA)",14 APR 2022
13:26.81,Egide NTAKARUTIMANA,21 OCT 1997,BDI,1,"Stadio Narciso Soldan, Conegliano (ITA)",11 JUN 2022
13:26.82,Fernando COUTO,04 DEC 1959,POR,11,La Coruña (ESP),05 AUG 1987
13:26.82,Christian BELZ,11 SEP 1974,SUI,3,"Walnut, CA (USA)",15 APR 2005
13:26.82,Paul CHELIMO,27 OCT 1990,USA,1,"Hayward Field, Eugene, OR (USA)",27 JUN 2021
13:26.83,Kipkurui MISOI,23 OCT 1978,KEN,10,St-Denis (FRA),04 JUN 1998
13:26.83,Leonard BARSOTON,21 OCT 1994,KEN,2f4,Fukushima (JPN),17 MAY 2014
13:26.83,Michael KIBET,03 SEP 1999,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",12 SEP 2019
13:26.83,Mohamed FARES,06 FEB 1991,MAR,9,"Stadio Zecchini, Grosseto (ITA)",22 MAY 2022
13:26.84,Tim HUTCHINGS,04 DEC 1958,GBR,3,Edinburgh (GBR),31 JUL 1986
13:26.84,Julius KORIR,05 DEC 1963,KEN,4,Nürnberg (GER),08 JUN 1994
13:26.84,Tomohiro SETO,19 OCT 1976,JPN,10,Osaka (JPN),10 MAY 2003
13:26.84,Leonard BARSOTON,21 OCT 1994,KEN,2f37,Yokohama (JPN),23 SEP 2012
13:26.84,William KINCAID,21 SEP 1992,USA,3,"Drake Stadium, Des Moines, IA (USA)",28 JUL 2019
13:26.84,Patrick DEVER,05 SEP 1996,GBR,2f10,"Paul Derr TF Facility, Raleigh, NC (USA)",24 MAR 2022
13:26.84,Jimmy GRESSIER,04 MAY 1997,FRA,1,Montgeron (FRA),15 MAY 2022
13:26.85,Dmitriy DMITRIYEV,03 MAR 1956,URS,2,Moskva (URS),18 AUG 1984
13:26.85,Mebrahtom KEFLEZIGHI,05 MAY 1975,USA,12,Hechtel (BEL),01 AUG 1998
13:26.85,Bob KENNEDY,18 AUG 1970,USA,2,"Eugene, OR (USA)",25 JUN 1999
13:26.85,Bado WORKU MERDESSA,22 JUL 1988,ETH,15,Stockholm (SWE),25 JUL 2006
13:26.85,Hosea Mwok MACHARINYANG,12 JUN 1986,KEN,5,Lugano (SUI),15 JUN 2007
13:26.85,Aron KIFLE,20 FEB 1998,ERI,8,Brazzaville (CGO),17 SEP 2015
13:26.85,Thierry NDIKUMWENAYO,26 MAR 1997,BDI,1,Castellón (ESP),24 AUG 2020
13:26.85,Abdessamad OUKHELFEN,18 DEC 1998,ESP,8,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021
13:26.86,Kipsubai KOSKEI,01 FEB 1951,KEN,2,Koblenz (GER),26 AUG 1981
13:26.86,Steve BINNS,25 AUG 1960,GBR,10,Oslo (NOR),28 JUN 1983
13:26.86,Ali SAIDI-SIEF,15 MAR 1978,ALG,1,Algiers (ALG),10 JUL 2000
13:26.86,Dejene BIRHANU,12 DEC 1980,ETH,2,"Walnut, CA (USA)",17 APR 2003
13:26.86,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,"Le Grande Stade, Marrakesh (MAR)",13 SEP 2014
13:26.86,William Malel SITONIK,01 MAR 1994,KEN,3f5,Kumamoto (JPN),04 APR 2015
13:26.86,Anthony KIBE,27 MAR 2003,KEN,2f1,"Athletics Stadium, Shibetsu (JPN)",04 JUL 2020
13:26.87,Dennis JENSEN,11 SEP 1969,DEN,13,Heusden-Zolder (BEL),02 AUG 2003
13:26.87,Bashir ABDI,10 FEB 1989,BEL,10f1,Heusden-Zolder (BEL),19 JUL 2014
13:26.88,Ralf PÖNITZSCH,20 OCT 1957,GDR,1,Karl Marx Stadt (GDR),12 AUG 1979
13:26.88,Terry THORNTON,23 SEP 1967,RSA,1,Stellenbosch (RSA),08 NOV 1986
13:26.88,Shadrack HOFF,19 MAY 1973,RSA,1,Stellenbosch (RSA),18 FEB 2000
13:26.88,Lucas Kimeli ROTICH,16 APR 1990,KEN,7,Daegu (KOR),25 SEP 2009
13:26.88,Nicholas CHEPSEBA,12 OCT 1994,KEN,4f2,Heusden-Zolder (BEL),07 JUL 2012
13:26.88,Ben TRUE,29 DEC 1985,USA,7f1,"Irvine, CA (USA)",15 MAY 2021
13:26.89,Jack BUCKNER,22 SEP 1961,GBR,4,"Estadio Olímpico, Barcelona (ESP)",10 SEP 1989
13:26.89,Shadrack HOFF,19 MAY 1973,RSA,1,Stellenbosch (RSA),16 FEB 1996
13:26.89,Samson KIFLEMARIAM,23 JAN 1984,ERI,1,Bilbao (ESP),19 JUN 2004
13:26.89,Bernard LAGAT,12 DEC 1974,USA,9,"National Stadium, Beijing (CHN)",23 AUG 2008
13:26.89,Chesari Kirui JACOB,06 APR 1984,KEN,5,Nairobi (KEN),16 JUL 2011
13:26.89,Nassim HASSAOUS,23 MAR 1994,ESP,4,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",18 MAY 2023
13:26.9h,Jerzy KOWOL,15 FEB 1951,POL,4,Christchurch (NZL),21 JAN 1978
13:26.9h,Emiel PUTTEMANS,08 OCT 1947,BEL,2,Bordeaux (FRA),22 MAY 1981
13:26.90,Khoudir AGGOUNE,05 JAN 1981,ALG,9,Heusden-Zolder (BEL),20 JUL 2002
13:26.90,Jonathon RILEY,29 DEC 1978,USA,6,"Eugene, OR (USA)",26 JUN 2009
13:26.90,Kensuke TAKEZAWA,11 OCT 1986,JPN,6,Barcelona (ESP),25 JUL 2009
13:26.90,Trevor DUNBAR,29 APR 1991,USA,3,"Eugene, OR (USA)",13 JUN 2014
13:26.90,Benard KIBET,25 NOV 1999,KEN,3f15,"Municipal Sayagatani Stadium, Kitakyushu (JPN)",15 OCT 2022
13:26.91,Eduardo HENRIQUES,24 MAR 1968,POR,5,Lisboa (POR),20 JUN 1998
13:26.91,Ben ST. LAWRENCE,07 NOV 1981,AUS,4,"Olympic Park, Melbourne (AUS)",04 MAR 2010
13:26.91,Frederick Kipkosgei KIPTOO,13 NOV 1996,KEN,4f1,Oordegem (BEL),29 MAY 2016
13:26.92,Mohamed CHOUMASSI,02 DEC 1969,MAR,14,Paris-St-Denis (FRA),10 JUN 1994
13:26.92,Atalaye YERSAW,26 SEP 1990,ETH,9,Milano (ITA),25 JUN 2009
13:26.92,Musio SAIDAMU,12 OCT 2000,KEN,4f13,"Athletics Stadium, Konosu (JPN)",24 OCT 2020
13:26.93,Mark Kipkinyor BETT,22 DEC 1976,KEN,1,Lisboa (POR),19 JUN 1999
13:26.93,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,8,Daegu (KOR),25 SEP 2009
13:26.94,Umberto PUSTERLA,21 OCT 1967,ITA,11,"Stadio Olimpico, Roma (ITA)",08 JUN 1994
13:26.94,José Manuel MARTÍNEZ,22 OCT 1971,ESP,10,San Sebastián (ESP),18 AUG 2001
13:26.94,John KARIUKI,10 NOV 1986,KEN,1,Kumagaya (JPN),27 OCT 2004
13:26.94,Diego ESTRADA,19 DEC 1989,USA,4f1,"Palo Alto, CA (USA)",01 MAY 2011
13:26.94,Brian OLINGER,02 JUN 1983,USA,7,"Walnut, CA (USA)",20 APR 2012
13:26.94,Evans YEGO,05 SEP 1995,KEN,4f2,"Aoba Park Athletic Field, Chitose (JPN)",17 JUL 2021
13:26.94,Halefom TESFAYE,2004,ETH,17f1,Montesson (FRA),10 JUN 2023
13:26.96,Jörg PETER,23 OCT 1955,GDR,1,Leipzig (GER),02 JUL 1978
13:26.96,Mats ERIXON,19 MAR 1958,SWE,8,Oslo (NOR),28 JUN 1984
13:26.96,Hosea Kipkurgat KOGO,11 AUG 1972,KEN,6,Hechtel (BEL),22 JUL 1995
13:26.96,Balázs CSILLAG,05 MAR 1979,HUN,10,Heusden-Zolder (BEL),20 JUL 2002
13:26.96,Charles Karanja KAMAU,05 AUG 1997,KEN,4f16,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",06 DEC 2020
13:26.97,John MAYOCK,26 OCT 1970,GBR,11,"Stadio Olimpico, Roma (ITA)",09 JUN 1992
13:26.97,Paolo DONATI,22 JAN 1962,ITA,12,"Stadio Olimpico, Roma (ITA)",08 JUN 1994
13:26.97,Samson KIFLEMARIAM,23 JAN 1984,ERI,8h2,"Olympic Stadium, Athina (GRE)",25 AUG 2004
13:26.97,Beshada BERU,11 NOV 2003,ETH,6,Castellón (ESP),16 JUN 2022
13:26.98,Alberto GARCÍA,22 FEB 1971,ESP,2,Sevilla (ESP),25 JUL 1999
13:26.98,Mo FARAH,23 MAR 1983,GBR,1,"Luzhniki Stadion, Moskva (RUS)",16 AUG 2013
13:26.98,Kennedy KITHUKA,04 JUN 1989,KEN,1,"Walnut, CA (USA)",18 APR 2014
13:26.98,Antonio ABADÍA,02 JUL 1990,ESP,1,Mataró (ESP),18 JUL 2015
13:26.98,Ishmael Rokitto KIPKURUI,10 FEB 2005,KEN,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",28 APR 2022
13:26.99,Willy POLLEUNIS,27 DEC 1947,BEL,6,"Olympic Stadium, Montréal (CAN)",30 JUL 1976
13:27.00,Ian STEWART,15 JAN 1949,GBR,2,Stockholm (SWE),01 JUL 1975
13:27.0h,Detlef UHLEMANN,24 SEP 1949,FRG,2,Köln (GER),21 MAY 1976
13:27.00,Henry RONO,12 FEB 1952,KEN,4,London (GBR),14 JUL 1979
13:27.00,Josephat KAPKORY,02 JAN 1967,KEN,2,Bellinzona (SUI),25 JUN 1994
13:27.00,Keith CULLEN,13 JUN 1972,GBR,4,Kerkrade (NED),17 MAY 1996
13:27.00,Paul BITOK,26 JUN 1970,KEN,3,Nairobi (KEN),28 JUN 1997
13:27.01,Dietmar MILLONIG,01 JUN 1955,AUT,2,München (GER),26 JUL 1983
13:27.01,Abel ANTÓN,24 OCT 1962,ESP,5,Bruxelles (BEL),19 AUG 1988
13:27.01,Henrik SKOOG,17 APR 1979,SWE,6,Kassel (GER),08 JUN 2006
13:27.01,Aaron BRAUN,28 MAY 1987,USA,1,"Walnut, CA (USA)",15 APR 2011
13:27.01,Grant FISHER,22 APR 1997,USA,2,"Hayward Field, Eugene, OR (USA)",27 JUN 2021
13:27.02,Cole SPROUT,03 DEC 2001,USA,3,"Cobb Track and Angell Field, Palo Alto, CA (USA)",01 APR 2022
13:27.03,Thierry PANTEL,06 JUL 1964,FRA,3,Paris-St-Denis (FRA),22 JUN 1990
13:27.03,Antonio SERRANO,08 MAR 1965,ESP,8,Rieti (ITA),06 SEP 1992
13:27.03,Robert Sigei KIPNGETICH,03 JAN 1982,KEN,9,Villeneuve d'Ascq (FRA),26 JUN 2004
13:27.03,Chris SOLINSKY,05 DEC 1984,USA,7,"Los Angeles, CA (USA)",17 MAY 2013
13:27.03,Oliver CHIGNELL,16 FEB 1998,NZL,5f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 APR 2022
13:27.03,Ky ROBINSON,27 FEB 2002,AUS,8h1,"Hayward Field, Eugene, OR (USA)",21 JUL 2022
13:27.03,Reid BUCHANAN,03 FEB 1993,USA,15,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023
13:27.04,Steve BINNS,25 AUG 1960,GBR,3,London (GBR),14 SEP 1979
13:27.04,Imane MERGA,15 OCT 1988,ETH,4,Rovereto (ITA),02 SEP 2014
13:27.04,Mohcin OUTALHA,15 DEC 1998,MAR,5f1,Carquefou (FRA),21 JUN 2019
13:27.04,Keita SATOH,22 JAN 2004,JPN,1f1,"Municipal Stadium, Hiroshima (JPN)",29 APR 2023
13:27.05,Uwe MÖNKEMEYER,22 SEP 1959,FRG,1,Koblenz (GER),16 MAY 1984
13:27.05,José Manuel ALBENTOSA,21 JAN 1964,ESP,9,Rieti (ITA),03 SEP 1989
13:27.05,Marc DAVIS,17 DEC 1969,USA,2,"Walnut, CA (USA)",14 APR 2000
13:27.05,Erik SJÖQVIST,04 DEC 1972,SWE,27f2,Heusden-Zolder (BEL),20 JUL 2008
13:27.05,Bernard KIMANI,30 SEP 1993,KEN,6f1,Hiroshima (JPN),18 APR 2015
13:27.05,Hassan MEAD,28 AUG 1989,USA,11,"Khalifa International Stadium, Doha (QAT)",30 SEP 2019
13:27.05,Eduardo HERRERA,23 SEP 1997,USA,13,"Hayward Field, Eugene, OR (USA)",26 JUN 2022
13:27.06,Adam GOUCHER,18 FEB 1975,USA,1,"Sacramento, CA (USA)",21 JUL 2000
13:27.06,Matthew LANE,05 SEP 1977,USA,3,"Palo Alto, CA (USA)",30 MAY 2004
13:27.06,Tesfayohannes MESFEN,24 NOV 1974,ERI,15,Sevilla (ESP),04 JUN 2005
13:27.06,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,4,Lappeenranta (FIN),21 JUL 2005
13:27.06,Matt TEGENKAMP,19 JAN 1982,USA,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007
13:27.06,Martin Irungu MATHATHI,25 DEC 1985,KEN,4,Shizuoka (JPN),03 MAY 2012
13:27.06,Edwin Cheruiyot SOI,03 MAR 1986,KEN,6h1,"Olympic Stadium, London (GBR)",08 AUG 2012
13:27.06,Yohans KIFLE,03 AUG 2000,ERI,8,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",16 JUN 2019
13:27.06,Magnus Tuv MYHRE,15 JUN 2000,NOR,1f1,"Olympiastadion, Stockholm (SWE)",21 MAY 2022
13:27.06,Joseph KARANJA,16 OCT 1999,KEN,5f3,"Nagaragawa Stadium, Gifu (JPN)",25 SEP 2022
13:27.07,Mikhail DASKO,26 JAN 1961,RUS,8,Sevilla (ESP),05 JUN 1993
13:27.07,Mike POWER,09 MAY 1976,AUS,2,Brisbane (AUS),11 FEB 2000
13:27.07,Toshinari TAKAOKA,24 SEP 1970,JPN,2,Kerkrade (NED),03 JUN 2000
13:27.07,Abraham CHEBII,23 DEC 1979,KEN,9,Stockholm (SWE),17 JUL 2001
13:27.07,Martin Irungu MATHATHI,25 DEC 1985,KEN,1,Kumamoto (JPN),10 APR 2004
13:27.07,Garrett HEATH,03 NOV 1985,USA,9f1,"Palo Alto, CA (USA)",29 APR 2012
13:27.07,Patrick TIERNAN,11 SEP 1994,AUS,3,"Eugene, OR (USA)",10 JUN 2016
13:27.07,Henrik INGEBRIGTSEN,24 FEB 1991,NOR,10,"International Stadium, Gateshead (GBR)",23 MAY 2021
13:27.08,Piero SELVAGGIO,1958,ITA,6,Firenze (ITA),13 JUN 1984
13:27.08,Rachid CHEKHEMANI,01 OCT 1973,FRA,12,Paris (FRA),05 JUL 2002
13:27.08,Jamel CHATBI,30 APR 1984,ITA,1f1,Oordegem (BEL),01 JUN 2013
13:27.08,Bernard LAGAT,12 DEC 1974,USA,12,"Hampden Park, Glasgow (GBR)",11 JUL 2014
13:27.08,Moumin Bouh GUELLEH,18 JAN 1991,DJI,2f2,Montesson (FRA),10 JUN 2023
13:27.09,Robert DENMARK,23 NOV 1968,GBR,9,"Gottlieb-Daimler Stadion, Stuttgart (GER)",16 AUG 1993
13:27.09,Mohamed YAGOUB BABIKER,02 SEP 1977,SUD,2,Solihull (GBR),23 JUN 2001
13:27.09,Kaan Kigen ÖZBILEN,15 JAN 1986,KEN,6,Rovereto (ITA),31 AUG 2005
13:27.09,Michael Kiprop TIONY,27 AUG 1985,KEN,10,"Stadio Quercia, Rovereto (ITA)",30 AUG 2006
13:27.09,Zane ROBERTSON,14 NOV 1989,NZL,13,"Bislett Stadion, Oslo (NOR)",11 JUN 2014
