Mark,Competitor,DOB,Nat,Pos,Venue,Date
28:05.61,Mauricio DÍAZ,07 AUG 1968,CHI,13h2,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
28:05.62,Hideaki KITA,28 SEP 1952,JPN,6,Helsinki (FIN),30 JUN 1977
28:05.62,Carlos LOPES,18 FEB 1947,POR,2h2,"Olympiastadion, Helsinki (FIN)",07 AUG 1983
28:05.62,Shota MAEDA,30 JUL 1995,JPN,1f4,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
28:05.64,Dan SHAUGHNESSY,08 SEP 1944,CAN,5,Stockholm (SWE),30 JUN 1975
28:05.64,Melaku ABERA,20 APR 1994,ETH,5f1,Fukagawa (JPN),25 JUN 2014
28:05.64,Polat Kemboi ARIKAN,12 DEC 1990,TUR,4,San Sebastián (ESP),24 JUL 2015
28:05.64,Nganga Joseph WAWERU,02 JAN 2001,KEN,13f3,"Nagaragawa Stadium, Gifu (JPN)",24 SEP 2022
28:05.66,Boniface KIPROP,12 OCT 1985,UGA,6,Algiers (ALG),19 JUL 2007
28:05.66,Leul GEBRESILASE,20 SEP 1992,ETH,2f1,Kitami (JPN),06 JUL 2013
28:05.66,James BUNUKA,01 NOV 1997,KEN,1,"Denka Big Swan Stadium, Niigata (JPN)",11 SEP 2020
28:05.67,Tetsuya YOROIZAKA,20 MAR 1990,JPN,13f1,"Palo Alto, CA (USA)",04 MAY 2014
28:05.68,Yoann KOWAL,28 MAY 1987,FRA,3f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",16 APR 2022
28:05.7h,Domingo TIBADUIZA,22 NOV 1949,COL,3,Berlin (GER),26 AUG 1977
28:05.70,Hendrick RAMAALA,02 FEB 1972,RSA,8h2,"Olympic Stadium, Athina (GRE)",03 AUG 1997
28:05.7h,Abdelhadi HABASSA,13 JAN 1976,MAR,1,Rabat (MAR),27 JUN 2001
28:05.70,Cyrus Gichobi NJUI,11 FEB 1986,KEN,3,Shizuoka (JPN),03 MAY 2006
28:05.70,Edwin Cheruiyot SOI,03 MAR 1986,KEN,4,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",27 AUG 2019
28:05.71,Antonio Fabian SILIO,09 MAY 1966,ARG,2,Bruxelles (BEL),10 AUG 1990
28:05.71,Moses KIBET,23 MAR 1991,UGA,f2,Ferrara (ITA),17 MAY 2014
28:05.72,Lasse ORIMUS,02 JAN 1950,FIN,7,Helsinki (FIN),30 JUN 1977
28:05.73,Ben ST. LAWRENCE,07 NOV 1981,AUS,2,Melbourne (AUS),10 DEC 2009
28:05.73,Leonard KORIR,10 DEC 1986,USA,12,"Khalifa International Stadium, Doha (QAT)",06 OCT 2019
28:05.74,Steve JONES,04 AUG 1955,GBR,3,Paris (FRA),09 JUL 1982
28:05.74,Ismail SGHYR,16 MAR 1972,MAR,1,Bari (ITA),18 JUN 1997
28:05.75,Dan DILLON,25 JUN 1957,USA,4,"Eugene, OR (USA)",10 APR 1982
28:05.75,Anatoliy RYBAKOV,27 FEB 1985,RUS,2,Kazan (RUS),17 JUL 2008
28:05.76,Tsuyoshi OGATA,11 MAY 1973,JPN,14,Kobe (JPN),24 APR 2004
28:05.76,Takumi KARAZAWA,11 OCT 2001,JPN,3,"Gion Stadium, Sagamihara (JPN)",20 MAY 2021
28:05.77,Vincent Kibor RAIMOI,16 JUL 1996,KEN,1f6,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 OCT 2021
28:05.78,Rui Pedro SILVA,06 MAY 1981,POR,,Vigo (ESP),12 JUL 2008
28:05.79,Daniel NJENGA,07 MAY 1976,KEN,1,Tokyo (JPN),09 JUN 2001
28:05.79,Shogo NAKAMURA,16 SEP 1992,JPN,4,Nobeoka (JPN),11 MAY 2013
28:05.82,Leonard BARSOTON,21 OCT 1994,KEN,3f3,Osaka (JPN),24 SEP 2016
28:05.83,Antonio PRIETO,11 JAN 1958,ESP,8,Oslo (NOR),26 JUN 1982
28:05.83,Marcelo LAGUERA,12 JAN 1996,MEX,8f1,"Cougar Athletic Stadium, Azusa, CA (USA)",13 APR 2023
28:05.84,Paul KIPKOECH,06 JAN 1963,KEN,2,Bratislava (TCH),15 JUN 1985
28:05.84,Jeff SCHIEBLER,01 JUN 1973,CAN,1,Port Coquitlam (CAN),27 MAY 1995
28:05.84,Naoki OKAMOTO,26 MAY 1984,JPN,9,Kobe (JPN),24 APR 2011
28:05.86,Steve PLASENCIA,28 OCT 1956,USA,1,"Walnut, CA (USA)",16 APR 1992
28:05.86,Manuel PANCORBO,07 JUL 1966,ESP,5,Lisboa (POR),01 APR 2000
28:05.86,John Yuda MSURI,09 JUN 1979,TAN,13,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005
28:05.88,Kyohei HOSOYA,31 AUG 1995,JPN,10f1,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2021
28:05.89,Evans Kipkorir TAIGET,1985,KEN,14,Nairobi (KEN),26 JUN 2010
28:05.89,Takashi ICHIDA,16 JUN 1992,JPN,22f6,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
28:05.9h,Todd WILLIAMS,07 MAR 1969,USA,2,"Walnut, CA (USA)",16 APR 1992
28:05.90,Simon MAINA MUNYI,18 MAR 1978,KEN,4,Kobe (JPN),22 APR 2001
28:05.90,Patrick MATHENGE,02 NOV 1997,KEN,2f6,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 OCT 2021
28:05.91,Shotaro ISHIHARA,04 JAN 2002,JPN,2,"Gion Stadium, Sagamihara (JPN)",20 MAY 2021
28:05.92,Mark NENOW,16 NOV 1957,USA,4,Bruxelles (BEL),30 AUG 1985
28:05.93,Kunimitsu ITO,06 JAN 1955,JPN,8,Helsinki (FIN),30 JUN 1977
28:05.93,James NDUNGU,30 APR 1979,KEN,4,Hachioji (JPN),28 NOV 2001
28:05.94,Marco MAZZA,25 JUN 1977,ITA,7,"Olympiastadion, München (GER)",07 AUG 2002
28:05.95,Toshiyuki HAYATA,02 MAY 1968,JPN,3,Kobe (JPN),20 APR 1997
28:05.95,Tomoo TSUBOTA,16 JUN 1977,JPN,5,Hachioji (JPN),28 NOV 2001
28:05.96,Daniel GITAU,01 OCT 1987,KEN,2,Yokohama (JPN),21 OCT 2006
28:05.96,Richard RINGER,27 FEB 1989,GER,10,"Palo Alto, CA (USA)",05 MAY 2017
28:05.96,Zach PANNING,29 MAR 1995,USA,11,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
28:05.98,Dominic LANGAT,15 MAY 1995,KEN,3f2,Kumagaya (JPN),18 MAY 2019
28:05.99,Solomon BUSHENDICH,10 JAN 1984,KEN,5,Pontevedra (ESP),20 JUL 2003
28:05.99,David KARIUKI MUTURI,23 MAY 1980,KEN,15,Kobe (JPN),24 APR 2004
28:06.0h,Rashid SHARAFYETDINOV,10 JUL 1943,URS,1,Augsburg (GER),23 JUN 1972
28:06.00,Ibrahim JUMA-KIVINA,25 FEB 1958,TAN,2,"Eugene, OR (USA)",01 JUN 1984
28:06.00,Douglas WAKIIHURI,26 SEP 1963,KEN,1,"Eugene, OR (USA)",06 JUN 1987
28:06.0h,Benjamin MAIYO,06 OCT 1978,KEN,1,Nairobi (KEN),30 MAY 2002
28:06.00,Awash Habtamu FIKADU,13 MAR 1988,ETH,7,Algiers (ALG),19 JUL 2007
28:06.02,Jean Louis PRIANON,22 FEB 1960,FRA,5,Lausanne (SUI),10 JUL 1985
28:06.02,Richard CHELIMO,21 APR 1972,KEN,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993
28:06.03,Abel ANTÓN,24 OCT 1962,ESP,1,"Olympiastadion, Helsinki (FIN)",07 AUG 1994
28:06.04,Victor Kipkirui KORIR,14 AUG 2002,KEN,15f6,"Hosei University Stadium, Machida (JPN)",23 NOV 2019
28:06.05,Nick ROSE,30 DEC 1951,GBR,3h2,"Olympiastadion, Helsinki (FIN)",07 AUG 1983
28:06.05,Junnosuke MATSUO,15 JUN 1997,JPN,11f10,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 DEC 2021
28:06.06,Desta ALEMU,18 FEB 1992,ETH,7f1,Fukuoka (JPN),21 SEP 2012
28:06.08,Martin MUKURE,14 DEC 1989,KEN,5f1,Yamagata (JPN),26 SEP 2008
28:06.08,Benard KIBET,25 NOV 1999,KEN,8,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 JUN 2021
28:06.09,Philemon KEMEI CHERUIYOT,12 FEB 1982,KEN,,Carpi (ITA),17 JUN 2000
28:06.1h,Alberto SALAZAR,07 AUG 1958,USA,2,"Eugene, OR (USA)",15 JUL 1983
28:06.1h,Gabriel MUCHIRI,03 MAY 1978,KEN,3,Nairobi (KEN),26 JUN 1999
28:06.10,Tsubasa HAYAKAWA,02 JUL 1990,JPN,20f7,Hachioji (JPN),28 NOV 2015
28:06.12,Alberto SALAZAR,07 AUG 1958,USA,3,"Champaign, IL (USA)",01 JUN 1979
28:06.12,Naoki OTA,13 OCT 1999,JPN,1f4,"Gion Stadium, Machida (JPN)",26 NOV 2022
28:06.13,Barry SMITH,16 APR 1953,GBR,1,London (GBR),07 AUG 1981
28:06.15,Alberto CHAICA,17 SEP 1973,POR,6,Lisboa (POR),01 APR 2000
28:06.16,David BURRIDGE,20 JAN 1962,NZL,2,Melbourne (AUS),05 FEB 1987
28:06.16,Stephen SAMBU,07 JUL 1988,KEN,1,"Walnut, CA (USA)",19 APR 2012
28:06.17,Julien WANDERS,18 MAR 1996,SUI,1f1,Huelva (ESP),08 APR 2017
28:06.18,António PINTO,22 MAR 1966,POR,3,"FBK Stadium, Hengelo (NED)",05 JUN 1995
28:06.2h,Josphat Kipkoech BETT,12 JUN 1990,KEN,1,Nairobi (KEN),07 JUN 2014
28:06.21,Alexander Mutiso MUNYAO,10 SEP 1996,KEN,1f4,"Athletics Stadium, Hadano (JPN)",18 OCT 2020
28:06.21,Muthoni MUIRU,27 MAR 1998,KEN,18f8,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",21 NOV 2020
28:06.22,Paul GEIS,23 FEB 1953,USA,1,"Eugene, OR (USA)",06 JUN 1980
28:06.22,Mike MCLEOD,25 JAN 1952,GBR,2,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984
28:06.22,Toshiyuki HAYATA,02 MAY 1968,JPN,5,Kobe (JPN),21 APR 1996
28:06.22,Takashi OTA,27 APR 1976,JPN,16,Kobe (JPN),24 APR 2004
28:06.23,Robert BRANDT,02 NOV 1996,USA,7,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022
28:06.24,Musio SAIDAMU,12 OCT 2000,KEN,25f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
28:06.25,Rod DEHAVEN,21 SEP 1966,USA,2,Port Coquitlam (CAN),27 MAY 1995
28:06.26,Nicodemus NAIMADU,24 APR 1984,KEN,1,"Palo Alto, CA (USA)",30 MAR 2007
28:06.26,Samwell Shauri KWAANGU,30 NOV 1985,TAN,21,"National Stadium, Beijing (CHN)",17 AUG 2008
28:06.26,Tatsuya IYODA,18 JUL 2000,JPN,6f5,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",24 APR 2021
28:06.26,Noah KIPLIMO,22 NOV 2000,KEN,3f6,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",02 OCT 2021
28:06.26,Thomas GEORGE,06 FEB 1996,GBR,3,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023
28:06.27,Michael NJENGA,05 MAY 1972,KEN,7,"Palo Alto, CA (USA)",05 MAY 2000
28:06.27,Sondre Nordstad MOEN,12 JAN 1991,NOR,5f1,London (GBR),06 JUL 2019
28:06.27,Shunsuke YOSHII,08 APR 2003,JPN,15f6,"Gion Stadium, Machida (JPN)",26 NOV 2022
28:06.28,Risto ULMALA,07 MAY 1963,FIN,3,"Walnut, CA (USA)",21 APR 1990
28:06.28,Takuya FUKATSU,10 NOV 1987,JPN,8f1,Fukuoka (JPN),21 SEP 2012
28:06.28,Cleophas Kandie MEYAN,14 AUG 2000,KEN,2f3,"Prefectural Stadium, Isahaya (JPN)",11 OCT 2020
28:06.28,Emmanuel ROUDOLFF,30 JUL 1995,FRA,11f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022
28:06.29,Karl KESKA,07 MAY 1972,GBR,4,Barakaldo (ESP),07 APR 2001
28:06.3h,William KALYA,04 AUG 1974,KEN,2,Nairobi (KEN),04 JUL 1998
28:06.30,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,12f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022
28:06.30,Tomoki OTA,17 OCT 1997,JPN,9f3,"Hoshigadai Stadium, Tajimi (JPN)",08 OCT 2022
28:06.31,Patrick KINYANJUI,14 SEP 2003,KEN,12f10,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",04 DEC 2021
28:06.32,Stephan FREIGANG,27 SEP 1967,GER,6,Helsinki (FIN),29 JUN 1994
28:06.33,José Manuel MARTÍNEZ,22 OCT 1971,ESP,12,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001
28:06.33,Namakoe NKHASI,10 JAN 1993,LES,3,Durban (RSA),22 JUN 2016
28:06.33,Yuhi NAKAYA,11 JUN 1999,JPN,7,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",10 APR 2021
28:06.33,Yohei IKEDA,22 JUN 1998,JPN,6f4,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",03 DEC 2022
28:06.34,Ren TAZAWA,11 NOV 2000,JPN,10f2,"National Stadium, Tokyo (JPN)",07 MAY 2022
28:06.35,Hiroyuki ONO,03 OCT 1986,JPN,9f1,Fukagawa (JPN),25 JUN 2011
28:06.36,Christoph HERLE,19 NOV 1955,FRG,4,Aachen (GER),29 MAY 1985
28:06.36,Alberto JUZDADO,20 AUG 1966,ESP,4,Braga (POR),09 APR 1994
28:06.36,Fabiano Joseph NAASI,24 DEC 1985,TAN,13,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003
28:06.36,Willy FINK,07 MAR 1994,USA,3,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2022
28:06.37,Nick ROSE,30 DEC 1951,GBR,5,London (GBR),20 JUN 1986
28:06.39,Mustapha BAMOUH,21 DEC 1972,MAR,8,Bratislava (SVK),29 MAY 1996
28:06.39,Toshinari TAKAOKA,24 SEP 1970,JPN,5,"Stadion Rošický, Praha (CZE)",18 JUN 2001
28:06.4h,Kipchoge KEINO,17 JAN 1940,KEN,2,Leningrad (URS),21 JUL 1968
28:06.40,Thomas LOTIK,07 JUL 1970,KEN,1,Troisdorf (GER),29 AUG 1998
28:06.40,Kemoy CAMPBELL,14 JAN 1991,JAM,3f1,"Palo Alto, CA (USA)",31 MAR 2017
28:06.41,William Kiptum MUIGEI,30 MAR 1971,KEN,6,Nairobi (KEN),22 JUN 2002
28:06.43,Addis ABEBE,05 SEP 1970,ETH,2,"Estadio Olímpico, Barcelona (ESP)",08 SEP 1989
28:06.43,Richard KIPLAGAT,05 JAN 1981,KEN,20,"Palo Alto, CA (USA)",29 APR 2007
28:06.43,Alejandro SUÁREZ,30 NOV 1980,MEX,11f1,"Palo Alto, CA (USA)",04 MAY 2008
28:06.44,Gabriel KIPRONO,05 JUN 1976,KEN,2,Troisdorf (GER),29 AUG 1998
28:06.44,Shinobu KUBOTA,12 DEC 1991,JPN,21f7,Hachioji (JPN),28 NOV 2015
28:06.44,James KIMEU,14 DEC 2000,KEN,4f2,"Kanseki Stadium, Utsunomiya (JPN)",20 MAY 2023
28:06.46,Michael MUSYOKI,28 MAY 1956,KEN,3,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984
28:06.46,Michael AISH,24 JUL 1976,NZL,5,Watford (GBR),22 JUL 2000
28:06.48,Assefa MEZGEBU,19 JUN 1978,ETH,1,Brisbane (AUS),07 SEP 2001
28:06.48,Masato KIHARA,13 JUL 1986,JPN,6,Kawasaki (JPN),26 JUN 2008
28:06.49,José GÓMEZ,19 MAR 1956,MEX,2,"Eugene, OR (USA)",06 JUN 1980
28:06.49,Salim KIPSANG,22 DEC 1979,KEN,8,Bruxelles (BEL),24 AUG 2001
28:06.5h,Joseph KIPTUM,1956,KEN,3,Aachen (GER),30 MAY 1984
28:06.50,Salvatore ANTIBO,07 FEB 1962,ITA,4,"Memorial Coliseum, Los Angeles, CA (USA)",06 AUG 1984
28:06.5h,Mark CURP,05 JAN 1959,USA,6,"Walnut, CA (USA)",27 APR 1985
28:06.5h,Peter Cheruiyot KIRUI,02 JAN 1988,KEN,2,Nairobi (KEN),07 JUN 2014
28:06.51,Titus WANBUA,14 AUG 1997,KEN,2f4,Sagamihara (JPN),23 JUN 2019
28:06.51,Keijiro MOGI,21 OCT 1995,JPN,1f8,"Hosei University Stadium, Machida (JPN)",23 NOV 2019
28:06.52,Chihiro MIYAWAKI,28 AUG 1991,JPN,4f3,Kumagaya (JPN),20 SEP 2013
28:06.52,Philip MULUWA,03 MAR 2002,KEN,2,"Denka Big Swan Stadium, Niigata (JPN)",11 SEP 2020
28:06.53,Rodgers KWEMOI,03 MAR 1998,KEN,10,"Egao Kenko Stadium, Kumamoto (JPN)",08 APR 2023
28:06.54,Aloys NIZIGAMA,18 JUN 1966,BDI,1,Kobe (JPN),14 JUN 1997
28:06.54,Yevgeniy RYBAKOV,27 FEB 1985,RUS,3,Kazan (RUS),17 JUL 2008
28:06.56,Shoma FUNATSU,25 SEP 1997,JPN,2f9,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020
28:06.58,Seppo LIUTTU,29 DEC 1956,FIN,6,Stockholm (SWE),02 JUL 1984
28:06.58,Weldon JOHNSON,24 JUL 1973,USA,4,"Palo Alto, CA (USA)",19 JUN 2003
28:06.6h,Dick TAYLOR,03 JAN 1945,GBR,1,London (GBR),22 JUN 1969
28:06.6h,Ilie FLOROIU,29 NOV 1952,ROU,1,Bucureşti (ROU),15 MAY 1976
28:06.6h,Gerard BARRETT,31 DEC 1956,AUS,1,København (DEN),11 AUG 1978
28:06.60,Evans RUTTO,08 APR 1978,KEN,2,Melbourne (AUS),06 DEC 1999
28:06.60,Boaz CHEBOIYWO,02 AUG 1978,KEN,14f1,"Palo Alto, CA (USA)",01 MAY 2010
28:06.6h,Kenneth Kiprop KIPKEMOI,02 AUG 1984,KEN,1,Nairobi (KEN),17 JUN 2011
28:06.62,Gilbert OKARI,02 JUL 1978,KEN,7,Nairobi (KEN),22 JUN 2002
28:06.62,Barnabas Kiplagat KOSGEI,20 AUG 1986,KEN,15,"FBK Stadium, Hengelo (NED)",29 MAY 2005
28:06.63,Martti VAINIO,30 DEC 1950,FIN,1,Helsinki (FIN),29 MAY 1980
28:06.63,Joseph NZAU,14 APR 1950,KEN,2,"Austin, TX (USA)",05 APR 1984
28:06.63,Vincent ROUSSEAU,29 JUL 1962,BEL,2,"Olympiastadion, Helsinki (FIN)",07 AUG 1994
28:06.63,Collis BIRMINGHAM,27 DEC 1984,AUS,18f1,"Palo Alto, CA (USA)",29 APR 2012
28:06.64,German FERNANDEZ,02 NOV 1990,USA,5f1,"Palo Alto, CA (USA)",01 APR 2016
28:06.65,Abdi ABDIRAHMAN,01 JAN 1977,USA,5,"Palo Alto, CA (USA)",08 MAY 1999
28:06.65,Stephen MOKOKA,31 JAN 1985,RSA,1,Durban (RSA),10 APR 2011
28:06.66,Paul Malakwen KOSGEI,22 APR 1978,KEN,5,Nairobi (KEN),22 JUL 2000
28:06.68,Martti VAINIO,30 DEC 1950,FIN,1,Oulu (FIN),09 AUG 1981
28:06.7h,Michael MUSYOKI,28 MAY 1956,KEN,6,"Walnut, CA (USA)",23 APR 1983
28:06.70,Luís JESUS,19 NOV 1968,POR,6,Getxo (ESP),02 MAY 1993
28:06.70,Paolo DONATI,22 JAN 1962,ITA,7,Helsinki (FIN),29 JUN 1994
28:06.7h,Katsuhiko HANADA,12 JUN 1971,JPN,2,"Yoyogi Park Athletic Track, Tokyo (JPN)",26 MAY 1995
28:06.71,Christoph HERLE,19 NOV 1955,FRG,4h2,"Olympiastadion, Helsinki (FIN)",07 AUG 1983
28:06.71,Francesco PANETTA,10 JAN 1963,ITA,3,"Olympiastadion, Berlin (GER)",18 AUG 1989
28:06.71,Eduardo HENRIQUES,24 MAR 1968,POR,7,Lisboa (POR),01 APR 2000
28:06.74,Henrik JØRGENSEN,10 OCT 1961,DEN,9h1,"Olympiastadion, Helsinki (FIN)",07 AUG 1983
28:06.74,James GETANDA,05 JUL 1983,KEN,7,Kobe (JPN),23 APR 2006
28:06.74,Bobby CURTIS,28 NOV 1984,USA,2,Melbourne (AUS),11 DEC 2008
28:06.74,Aron RONO,01 NOV 1982,KEN,19f1,"Palo Alto, CA (USA)",29 APR 2012
28:06.74,Daniele MEUCCI,07 OCT 1985,ITA,19,"Luzhniki Stadion, Moskva (RUS)",10 AUG 2013
28:06.76,Moses TANUI,20 AUG 1965,KEN,13,Bruxelles (BEL),19 AUG 1994
28:06.78,Carlos LOPES,18 FEB 1947,POR,6,"Olympiastadion, Helsinki (FIN)",09 AUG 1983
28:06.78,Florian CARVALHO DE FONSESCO,09 MAR 1989,FRA,8f1,London (GBR),19 MAY 2018
28:06.80,Vladimir MERKUSHIN,16 FEB 1947,URS,4,Vilnius (LTU),18 JUL 1978
28:06.80,Benjamin MAIYO,06 OCT 1978,KEN,2,Brisbane (AUS),07 SEP 2001
28:06.8h,Geoffrey KORIR,01 DEC 1996,KEN,2,Nairobi (KEN),04 JUN 2015
28:06.82,Alberto COVA,01 DEC 1958,ITA,5,Villeneuve d'Ascq (FRA),27 JUN 1988
28:06.82,Mustapha ESSAÏD,20 JAN 1970,FRA,10,Leiria (POR),07 APR 1996
28:06.83,Yibeltal ADEMASU,05 MAR 1980,ETH,9,Bruxelles (BEL),24 AUG 2001
28:06.84,Venanzio ORTIS,29 JAN 1955,ITA,6,Firenze (ITA),25 MAY 1982
28:06.86,William KOECH,02 DEC 1961,KEN,1h1,"Estadio Olímpico, Barcelona (ESP)",31 JUL 1992
28:06.86,Ahmad Hassan ABDULLAH,04 APR 1981,KEN,3,Brisbane (AUS),07 SEP 2001
28:06.87,Timothy TOROITICH,10 OCT 1991,UGA,10,"Olympiastadion, Stockholm (SWE)",30 MAY 2019
28:06.87,Jonathan Muia NDIKU,18 SEP 1991,KEN,1f2,"ND Soft Stadium, Tendo (JPN)",14 MAY 2022
28:06.88,Carles CASTILLEJO,18 AUG 1978,ESP,2,Barakaldo (ESP),02 APR 2005
28:06.88,Benjamin FLANAGAN,11 JAN 1995,CAN,3,"Los Angeles, CA (USA)",29 AUG 2020
28:06.88,Andreas VOJTA,09 JUN 1989,AUT,13f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022
28:06.89,David BLACK,02 OCT 1952,GBR,3,Helsinki (FIN),20 JUN 1979
28:06.89,Toshihiro IWASA,18 MAY 1976,JPN,1,Montréal (CAN),07 JUL 2000
28:06.89,Kota MURAYAMA,23 FEB 1993,JPN,8f1,"Athletics Stadium, Fukagawa (JPN)",07 JUL 2021
28:06.90,Hideaki KITA,28 SEP 1952,JPN,4,Helsinki (FIN),20 JUN 1979
28:06.90,Atsushi SATO,08 MAY 1978,JPN,7,Niigata (JPN),22 MAY 2004
28:06.90,Paul Kipngetich TANUI,22 DEC 1990,KEN,1,"Nyayo National Stadium, Nairobi (KEN)",03 OCT 2020
28:06.91,José REGALO,22 NOV 1963,POR,7,Getxo (ESP),02 MAY 1993
28:06.91,Shinichiro NAKAMURA,14 APR 1993,JPN,3f9,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",05 DEC 2020
28:06.92,Joseph KAMATHI,23 NOV 1996,KEN,7f1,Abashiri (JPN),11 JUL 2016
28:06.93,Satoshi IRIFUNE,14 DEC 1975,JPN,2,Fukagawa (JPN),25 JUN 2003
28:06.95,Takashi NAMBA,06 MAR 1999,JPN,2f4,"Kamiyugi Park Athletic Stadium, Hachioji (JPN)",27 NOV 2021
28:06.97,Nico MONTANEZ,07 SEP 1993,USA,5f1,"Griswold Stadium, Portland, OR (USA)",28 MAY 2021
28:06.98,Takayuki MATSUMIYA,21 FEB 1980,JPN,1,Maebashi (JPN),10 OCT 2004
28:06.99,Juma MNYAMPANDA,11 OCT 1967,TAN,2,Kobe (JPN),29 APR 1987
28:07.0h,Bernard FORD,03 AUG 1952,GBR,1,Kiev (URS),22 MAY 1976
28:07.00,Vladimir SHESTEROV,16 JAN 1954,URS,2,Moskva (URS),04 JUL 1980
28:07.0h,Takeyuki NAKAYAMA,20 DEC 1959,JPN,2,Kyoto (JPN),26 OCT 1986
28:07.0h,Moses MOSOP,07 JUL 1985,KEN,2,Nairobi (KEN),26 JUN 2004
28:07.0h,Peter NDEGWA,1974,KEN,2,Nairobi (KEN),18 JUN 2005
28:07.01,Don CLARY,29 JUL 1957,USA,7,"Eugene, OR (USA)",07 APR 1984
28:07.01,Shinobu KUBOTA,12 DEC 1991,JPN,3,Nobeoka (JPN),12 MAY 2012
28:07.01,Fabien PALCAU,22 JUN 1997,FRA,2f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",29 AUG 2020
28:07.02,Yuki SATO,26 NOV 1986,JPN,8,Kobe (JPN),23 APR 2006
28:07.03,Steve JONES,04 AUG 1955,GBR,5,London (GBR),20 AUG 1983
28:07.04,Domingos CASTRO,22 NOV 1963,POR,1h1,"Olympic Stadium, Athina (GRE)",03 AUG 1997
28:07.04,Suehiro ISHIKAWA,27 SEP 1979,JPN,14,"Berkeley, CA (USA)",24 APR 2009
28:07.06,Julio REY,13 JAN 1972,ESP,8,"Olympic Stadium, Athina (GRE)",06 AUG 1997
28:07.06,Jeff SCHIEBLER,01 JUN 1973,CAN,13,"Commonwealth Stadium, Edmonton (CAN)",08 AUG 2001
28:07.06,Jeff SCHIEBLER,01 JUN 1973,CAN,14,"Palo Alto, CA (USA)",30 APR 2004
28:07.06,John KANYI,06 SEP 1980,KEN,12,Kobe (JPN),24 APR 2005
28:07.09,Suleiman NYAMBUI,13 FEB 1953,TAN,5,"Eugene, OR (USA)",10 APR 1982
28:07.09,Hiroyuki IKEGAYA,29 APR 1975,JPN,7,Sendai (JPN),07 OCT 2000
28:07.09,Dominic LANGAT,15 MAY 1995,KEN,26f7,"Gion Stadium, Machida (JPN)",26 NOV 2022
28:07.09,Patrick MOSIN,06 JUN 2000,KEN,5,"Nyayo National Stadium, Nairobi (KEN)",23 JUN 2023
28:07.1h,Ismael KIRUI,20 FEB 1975,KEN,1,Nairobi (KEN),02 JUL 1993
28:07.10,Monder RIZKI,16 AUG 1979,BEL,2,Neerpelt (BEL),05 JUN 2006
28:07.10,Takuya KITASAKI,05 MAR 1999,JPN,7f4,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",03 DEC 2022
28:07.12,Brian SHERIFF,11 NOV 1961,ZIM,2,"Eugene, OR (USA)",06 JUN 1987
28:07.14,Cameron LEVINS,28 MAR 1989,CAN,1,"Des Moines, IA (USA)",06 JUN 2012
28:07.14,Antonio ABADÍA,02 JUL 1990,ESP,1f1,Maia (POR),09 APR 2016
28:07.15,Paul William EVANS,13 APR 1961,GBR,14,Bruxelles (BEL),25 AUG 1995
28:07.15,Yonas KIFLE,05 NOV 1977,ERI,1,Hamburg (GER),26 AUG 2000
28:07.15,Soufiane BOUCHIKHI,22 MAR 1990,BEL,11,"Palo Alto, CA (USA)",05 MAY 2017
