Mark,Competitor,DOB,Nat,Pos,Venue,Date
45.33,Abderrahman SAMBA,05 SEP 1995,QAT,1f1,Schifflange (LUX),29 JUL 2018
45.33,Emmanuel BAMIDELE,06 JUL 1999,NGR,1f1,Pretoria (RSA),05 MAR 2019
45.33,Wayne LAWRENCE,,USA,3qf3,"Sacramento, CA (USA)",24 MAY 2019
45.33,Fred KERLEY,07 MAY 1995,USA,3,"Cobb Track and Angell Field, Palo Alto, CA (USA)",30 JUN 2019
45.33,Nathan STROTHER,06 SEP 1995,USA,3f1,"Estadio Vallehermoso, Madrid (ESP)",25 AUG 2019
45.33,Tyler JOHNSON,11 FEB 1998,USA,1sf1,"Hayward Field, Eugene, OR (USA)",09 JUN 2021
45.33,Ismail TURNER,31 JUL 2001,USA,3sf1,"Hayward Field, Eugene, OR (USA)",24 JUN 2022
45.33,Luis AVILÉS FERREIRO,03 MAR 2002,MEX,1f1,"Centro Deportivo Olímpico Mexicano, Ciudad de México (MEX)",08 APR 2023
45.33,Jenoah MCKIVER,03 APR 2002,USA,1f7,"Clyde Hart Track & Field Stadium, Waco, TX (USA)",22 APR 2023
45.33,Dubem NWACHKWU,08 FEB 2000,USA,2pr3,"Hornet Stadium - Sac St., Sacramento, CA (USA)",24 MAY 2023
45.33,Emmanuel BYNUM,01 OCT 2000,USA,2sf1,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023
45.33,Lythe PILLAY,25 FEB 2003,RSA,1f2,"Centro Sportivo Saletti, Nembro (ITA)",01 JUL 2023
45.34,Hal FRANCIS,29 JUL 1945,USA,4qf2,Echo Summit (USA),12 SEP 1968
45.34,Stephen CHEPKWONY,15 NOV 1955,KEN,1,Christchurch (NZL),24 JAN 1975
45.34,Willie SMITH,28 FEB 1956,USA,2,Sofia (BUL),21 AUG 1977
45.34,Adrian RODGERS,19 FEB 1952,USA,1,"Wichita, KS (USA)",26 MAY 1979
45.34,Hassan EL KASHIEF,26 MAR 1956,SUD,1,Dakar (SEN),03 AUG 1979
45.34,Billy MULLINS,01 FEB 1958,USA,1,"Los Angeles, CA (USA)",15 MAR 1980
45.34,Viktor MARKIN,23 FEB 1957,URS,1,Moskva (URS),04 JUL 1980
45.34,Klaus THIELE,21 JAN 1958,GDR,2,Potsdam (GDR),13 JUL 1980
45.34,Mauro ZULIANI,23 JUL 1959,ITA,1,Torino (ITA),15 JUL 1981
45.34,James ROLLE,02 FEB 1964,USA,1,"Tallahassee, FL (USA)",26 MAY 1984
45.34,Mark ROWE,28 JUL 1960,USA,1,San José (USA),09 JUN 1984
45.34,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Nassau (BAH),25 JUL 1985
45.34,Gary DUNCAN,25 MAY 1964,USA,1,"Atlanta, GA (USA)",05 APR 1987
45.34,Darrell ROBINSON,23 DEC 1963,USA,1,"Provo, UT (USA)",23 MAY 1987
45.34,Jorge VALENTÍN,16 AUG 1964,CUB,1,Madrid (ESP),04 JUN 1987
45.34,Michael FRANKS,23 SEP 1963,USA,2,Roma (ITA),22 JUL 1987
45.34,David KITUR,12 OCT 1962,KEN,6,"Stadio Olimpico, Roma (ITA)",03 SEP 1987
45.34,Innocent EGBUNIKE,30 NOV 1961,NGR,2,Bruxelles (BEL),11 SEP 1987
45.34,Howard DAVIS,27 APR 1967,JAM,1f2,"Walnut, CA (USA)",24 APR 1988
45.34,Tim SIMON,11 SEP 1966,USA,2,Stockholm (SWE),03 JUL 1989
45.34,Raymond PIERRE,19 SEP 1967,USA,5f1,"Letzigrund, Zürich (SUI)",16 AUG 1989
45.34,Roberto HERNÁNDEZ,06 MAR 1967,CUB,1,Helsinki (FIN),27 JUN 1990
45.34,Seymour FAGAN,30 DEC 1967,JAM,5sf1,"National Stadium, Tokyo (JPN)",27 AUG 1991
45.34,Sunday Olarewaju BADA,22 JUN 1969,NGR,4qf3,"Estadio Olímpico, Barcelona (ESP)",02 AUG 1992
45.34,Butch REYNOLDS,08 JUN 1964,USA,1h5,"Gottlieb-Daimler Stadion, Stuttgart (GER)",14 AUG 1993
45.34,Mathias RUSTERHOLZ,16 AUG 1971,SUI,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",05 JUL 1995
45.34,Samson KITUR,25 FEB 1966,KEN,3,"Crystal Palace, London (GBR)",07 JUL 1995
45.34,Davis KAMOGA,17 JUL 1968,UGA,2h2,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995
45.34,Darnell HALL,26 SEP 1971,USA,3h2,"Ullevi Stadium, Göteborg (SWE)",05 AUG 1995
45.34,Roxbert MARTIN,05 NOV 1969,JAM,sf,Kingston (JAM),29 JUN 1996
45.34,Mark RICHARDSON,26 JUL 1972,GBR,5,London (GBR),12 JUL 1996
45.34,LaMont SMITH,11 DEC 1972,USA,2,"Durham, NC (USA)",13 JUL 1996
45.34,Neil DE SILVA,15 NOV 1969,TTO,2h1,"Olympic Stadium, Atlanta, GA (USA)",26 JUL 1996
45.34,Samson KITUR,25 FEB 1966,KEN,7,Bruxelles (BEL),23 AUG 1996
45.34,Darnell HALL,26 SEP 1971,USA,4,"Arena Civica, Milano (ITA)",07 SEP 1996
45.34,Deon MINOR,22 JAN 1973,USA,3,Sheffield (GBR),29 JUN 1997
45.34,Jerome YOUNG,14 AUG 1976,USA,1h6,"Olympic Stadium, Athina (GRE)",03 AUG 1997
45.34,Derrick BREW,28 DEC 1977,USA,1,Nürnberg (GER),11 JUL 1998
45.34,Roxbert MARTIN,05 NOV 1969,JAM,3,Paris (FRA),29 JUL 1998
45.34,Alejandro Manuel CÁRDENAS,04 OCT 1974,MEX,1h2,"La Cartuja, Sevilla (ESP)",22 AUG 1999
45.34,Brandon COUTS,17 FEB 1979,USA,h,"Durham, NC (USA)",01 JUN 2000
45.34,Andrew PIERCE,08 JUN 1979,USA,h,"Durham, NC (USA)",01 JUN 2000
45.34,Davian CLARKE,30 APR 1976,JAM,2,Jena (GER),03 JUN 2000
45.34,Eric MILAZAR,01 JUN 1975,MRI,3,Stellenbosch (RSA),30 MAR 2001
45.34,Derrick BREW,28 DEC 1977,USA,h,"Eugene, OR (USA)",21 JUN 2001
45.34,Sanderlei Claro PARRELA,07 OCT 1974,BRA,5,Thessaloniki (GRE),22 AUG 2001
45.34,Andrew PIERCE,08 JUN 1979,USA,1,Beijing (CHN),29 AUG 2001
45.34,Shane NIEMI,02 JUN 1978,CAN,1,Nancy (FRA),02 SEP 2001
45.34,Rickey HARRIS,29 SEP 1981,USA,4h4,"Baton Rouge, LA (USA)",30 MAY 2002
45.34,Darold WILLIAMSON,19 FEB 1983,USA,5,"Baton Rouge, LA (USA)",01 JUN 2002
45.34,Ingo SCHULTZ,26 JUL 1975,GER,3,Hamburg (GER),12 JUN 2002
45.34,Sanjay AYRE,19 JUN 1980,JAM,1sf2,Kingston (JAM),21 JUN 2002
45.34,Marcus LA GRANGE,12 DEC 1977,RSA,2,Pretoria (RSA),04 APR 2003
45.34,Gregory HAUGHTON,10 NOV 1973,JAM,3,"Eugene, OR (USA)",24 MAY 2003
45.34,Mitch POTTER,16 SEP 1980,USA,1h2,"Sacramento, CA (USA)",12 JUN 2003
45.34,Brandon SIMPSON,06 SEP 1981,BRN,7sf2,"Sacramento, CA (USA)",13 JUN 2003
45.34,Fawzi Dahash AL SHAMMARI,13 FEB 1979,KUW,1,Kuwait (KUW),08 OCT 2003
45.34,Carlos SANTA,07 JAN 1978,DOM,1,Santo Domingo (DOM),01 MAY 2004
45.34,Sofiane LABIDI,29 SEP 1977,TUN,2,Ciudad de México (MEX),22 MAY 2004
45.34,Eric MILAZAR,01 JUN 1975,MRI,3h2,"Olympic Stadium, Athina (GRE)",20 AUG 2004
45.34,Davian CLARKE,30 APR 1976,JAM,5,Kingston (JAM),07 MAY 2005
45.34,Dirk HOMEWOOD,21 JAN 1982,USA,3,"Norman, OK (USA)",28 MAY 2005
45.34,LaShawn MERRITT,27 JUN 1986,USA,6,"Stadio Olimpico, Roma (ITA)",08 JUL 2005
45.34,California MOLEFE,12 MAR 1980,BOT,4h1,"Olympiastadion, Helsinki (FIN)",09 AUG 2005
45.34,Milton CAMPBELL,15 MAY 1976,USA,4sf1,"Indianapolis, IN (USA)",23 JUN 2006
45.34,Darold WILLIAMSON,19 FEB 1983,USA,4,"Crystal Palace, London (GBR)",28 JUL 2006
45.34,Alleyne FRANCIQUE,07 JUN 1976,GRN,2,Shanghai (CHN),23 SEP 2006
45.34,Sean WROE,18 MAR 1985,AUS,1,Canberra (AUS),27 JAN 2007
45.34,Ricardo CHAMBERS,07 OCT 1984,JAM,3,Kingston (JAM),24 JUN 2007
45.34,Arismendy PEGUERO,07 AUG 1980,DOM,3h1,Rio de Janeiro (BRA),23 JUL 2007
45.34,Ricardo CHAMBERS,07 OCT 1984,JAM,3h3,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007
45.34,Joel PHILLIP,12 SEP 1987,GRN,2f5,"Tempe, AZ (USA)",12 APR 2008
45.34,Martyn ROONEY,03 APR 1987,GBR,2,"Boudewijnstadion, Bruxelles (BEL)",05 SEP 2008
45.34,Christian TAYLOR,18 JUN 1990,USA,3f1,"Gainesville, FL (USA)",03 APR 2009
45.34,Jonathan BORLÉE,22 FEB 1988,BEL,1f1,"Tallahassee, FL (USA)",09 MAY 2009
45.34,Justin OLIVER,07 NOV 1987,USA,2,"Norman, OK (USA)",30 MAY 2009
45.34,Gary KIKAYA,04 FEB 1978,COD,6,"Stadio Olimpico, Roma (ITA)",10 JUL 2009
45.34,Ricardo CHAMBERS,07 OCT 1984,JAM,1,Reims (FRA),14 JUL 2009
45.34,David GILLICK,09 JUL 1983,IRL,3,"Stade Louis II, Monaco (MON)",28 JUL 2009
45.34,Renny QUOW,25 AUG 1987,TTO,3f1,"Gainesville, FL (USA)",17 APR 2010
45.34,Jamaal TORRANCE,20 JUL 1983,USA,3sf1,"Drake Stadium, Des Moines, IA (USA)",25 JUN 2010
45.34,Jordan BOASE,10 OCT 1985,USA,3,"Mestský Stadion, Ostrava (CZE)",31 MAY 2011
45.34,Miles SMITH,24 SEP 1984,USA,6,"Hayward Field, Eugene, OR (USA)",25 JUN 2011
45.34,Ramon MILLER,17 FEB 1987,BAH,2f1,Freeport (BAH),25 JUN 2011
45.34,Félix SÁNCHEZ,30 AUG 1977,DOM,1f1,"Los Angeles, CA (USA)",05 MAY 2012
45.34,Calvin SMITH,10 DEC 1987,USA,3,Linz (AUT),20 AUG 2012
45.34,Rusheen MCDONALD,17 AUG 1992,JAM,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",23 AUG 2012
45.34,David VERBURG,14 MAY 1991,USA,1,"Princeton, NJ (USA)",12 MAY 2013
45.34,David VERBURG,14 MAY 1991,USA,6,"Drake Stadium, Des Moines, IA (USA)",22 JUN 2013
45.34,Jarrin SOLOMON,11 JAN 1986,TTO,2f2,Port-of-Spain (TTO),22 JUN 2013
45.34,Michael MATHIEU,24 JUN 1984,BAH,1,"Bloomington, IN (USA)",02 MAY 2014
45.34,Torrin LAWRENCE,11 APR 1989,USA,2,George Town (CAY),07 MAY 2014
45.34,Deon LENDORE,28 OCT 1992,TTO,1h1,"Lexington, KY (USA)",17 MAY 2014
45.34,Jarrin SOLOMON,11 JAN 1986,TTO,2f1,Dublin (IRL),11 JUL 2014
45.34,Luguelín SANTOS,12 NOV 1992,DOM,5,"Le Grande Stade, Marrakesh (MAR)",13 SEP 2014
45.34,Tony MCQUAY,16 APR 1990,USA,2f1,Nassau (BAH),16 APR 2016
45.34,Fitzroy DUNKLEY,20 MAR 1993,JAM,3,"Tuscaloosa, AL (USA)",14 MAY 2016
45.34,Jonathan BORLÉE,22 FEB 1988,BEL,1,Heusden-Zolder (BEL),16 JUL 2016
45.34,Deon LENDORE,28 OCT 1992,TTO,2,"Olympic Stadium, London (GBR)",23 JUL 2016
45.34,Onkabetse NKOBOLO,22 JUL 1993,BOT,2f1,Forbach (FRA),28 MAY 2017
45.34,Bryshon NELLUM,01 MAY 1989,USA,1f1,"Claremont, CA (USA)",03 JUN 2017
45.34,Onkabetse NKOBOLO,22 JUL 1993,BOT,1f1,Huelva (ESP),14 JUN 2017
45.34,Dwayne COWAN,01 JAN 1985,GBR,1,"Alexander Stadium, Birmingham (GBR)",20 AUG 2017
45.34,Karol ZALEWSKI,07 AUG 1993,POL,4,"Olympiastadion, Berlin (GER)",10 AUG 2018
45.34,Christian TAYLOR,18 JUN 1990,USA,3,"Stadion Śląski, Chorzów (POL)",22 AUG 2018
45.34,Baboloki THEBE,18 MAR 1997,BOT,1f1,Gaborone (BOT),27 APR 2019
45.34,Machel CEDENIO,06 SEP 1995,TTO,1f2,Lignano Sabbiadoro (ITA),09 JUL 2019
45.34,Akeem BLOOMFIELD,10 NOV 1997,JAM,2h1,"Khalifa International Stadium, Doha (QAT)",01 OCT 2019
45.34,Nathan STROTHER,06 SEP 1995,USA,7sf1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
45.34,Elija GODWIN,01 JUL 1999,USA,1f1,"Percy Beard Track, Gainesville, FL (USA)",17 APR 2021
45.34,Ryan WILLIE,24 JUN 2002,USA,2h2,"Hayward Field, Eugene, OR (USA)",18 JUN 2021
45.34,Alexander DOOM,25 APR 1997,BEL,1,"Boudewijnstadion, Bruxelles (BEL)",27 JUN 2021
45.34,Machel CEDENIO,06 SEP 1995,TTO,2f2,"Marietta HS, Marietta, GA (USA)",09 JUL 2021
45.34,Richard KUYKENDOLL,1999,USA,1f6,"Cushing Stadium, College Station, TX (USA)",30 APR 2022
45.34,Willington WRIGHT,16 SEP 2000,USA,3,"Terry & Linda Fuller T&F Complex, Lubbock, TX (USA)",15 MAY 2022
45.34,Ryan WILLIE,24 JUN 2002,USA,1pr4,"Billy Hayes T& F Complex, Bloomington, IN (USA)",25 MAY 2022
45.34,Vernon NORWOOD,10 APR 1992,USA,1h3,"Hayward Field, Eugene, OR (USA)",23 JUN 2022
45.34,Liemarvin BONEVACIA,05 APR 1989,NED,1,"Sportpark Orderbos, Apeldoorn (NED)",26 JUN 2022
45.34,Willington WRIGHT,16 SEP 2000,USA,4f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2023
45.34,Chris GILES,,USA,1f3,"LSU Bernie Moore Stadium, Baton Rouge, LA (USA)",29 APR 2023
45.34,Oleksandr POHORILKO,16 APR 2000,UKR,1f6,"Stadion SKIF, Lviv (UKR)",27 MAY 2023
45.34,William JONES,,USA,3sf1,"Mike A. Myers Stadium, Austin, TX (USA)",07 JUN 2023
45.34,Gamali FELIX,17 MAR 1999,GRN,8,"Mike A. Myers Stadium, Austin, TX (USA)",09 JUN 2023
45.34,Zakithi NENE,02 APR 1998,RSA,7,"Bislett Stadion, Oslo (NOR)",15 JUN 2023
45.35,James KEMP,25 NOV 1944,USA,4qf1,Echo Summit (USA),13 SEP 1968
45.35,Rick MITCHELL,24 MAR 1955,AUS,1,Sydney (AUS),23 MAR 1980
45.35,Bert CAMERON,16 NOV 1959,JAM,1,San José (USA),12 APR 1980
45.35,Willie SMITH,28 FEB 1956,USA,3,"Westwood, CA (USA)",10 MAY 1981
45.35,Eddie CAREY,11 MAY 1960,USA,4,"Westwood, CA (USA)",10 MAY 1981
45.35,Mauro ZULIANI,23 JUL 1959,ITA,2,Zagreb (CRO),15 AUG 1981
45.35,Hassan EL KASHIEF,26 MAR 1956,SUD,1,Tunis (TUN),23 AUG 1981
45.35,Oliver BRIDGES,30 JUN 1962,USA,2h2,"Provo, UT (USA)",03 JUN 1982
45.35,Hartmut WEBER,17 OCT 1960,FRG,1,"Durham, NC (USA)",26 JUN 1982
45.35,Aldo CANTI,09 MAR 1961,FRA,1f1,Zürich (SUI),24 AUG 1983
45.35,Antonio MCKAY,09 FEB 1964,USA,1h1,"Los Angeles, CA (USA)",17 JUN 1984
45.35,Michael FRANKS,23 SEP 1963,USA,1h5,"Los Angeles, CA (USA)",17 JUN 1984
45.35,Chris WHITLOCK,18 MAY 1959,USA,4sf1,"Los Angeles, CA (USA)",19 JUN 1984
45.35,Bruce FRAYNE,24 JAN 1958,AUS,4qf3,"Memorial Coliseum, Los Angeles, CA (USA)",05 AUG 1984
45.35,Innocent EGBUNIKE,30 NOV 1961,NGR,7,"Memorial Coliseum, Los Angeles, CA (USA)",08 AUG 1984
45.35,Thomas SCHÖNLEBE,06 AUG 1965,GDR,1,Praha (TCH),28 AUG 1984
45.35,Calvin LONG,02 JUL 1966,USA,1,"Tallahassee, FL (USA)",16 MAR 1985
45.35,Leandro PENALVER,23 MAY 1961,CUB,2,La Habana (CUB),30 MAR 1985
45.35,Todd BENNETT,06 JUL 1962,GBR,2f2,London (GBR),19 JUL 1985
45.35,Derek REDMOND,03 SEP 1965,GBR,3,Moskva (URS),17 AUG 1985
45.35,Derek REDMOND,03 SEP 1965,GBR,1sf2,"Neckarstadion, Stuttgart (GER)",28 AUG 1986
45.35,Ralf LÜBKE,17 JUN 1965,FRG,5,"Neckarstadion, Stuttgart (GER)",29 AUG 1986
45.35,Antonio MCKAY,09 FEB 1964,USA,1f1,Rieti (ITA),07 SEP 1986
45.35,Walter MCCOY,15 NOV 1958,USA,1,"Winter Park, FL (USA)",25 APR 1987
45.35,Antonio MCKAY,09 FEB 1964,USA,1h4,San José (USA),25 JUN 1987
45.35,Moses UGBISIE,11 DEC 1964,NGR,3,Nairobi (KEN),09 AUG 1987
45.35,Peter HOWARD,17 OCT 1963,USA,4,"Tampa, FL (USA)",18 JUN 1988
45.35,Roberto HERNÁNDEZ,06 MAR 1967,CUB,3,Villeneuve d'Ascq (FRA),27 JUN 1988
45.35,Michael FRANKS,23 SEP 1963,USA,3,Hengelo (NED),14 AUG 1988
45.35,Gerson DE SOUZA,02 JAN 1959,BRA,3qf4,"Olympic Stadium, Jamsil, Seoul (KOR)",25 SEP 1988
45.35,Darren CLARK,06 SEP 1965,AUS,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",27 JUN 1989
45.35,Steve LEWIS,16 MAY 1969,USA,2,Edinburgh (GBR),07 JUL 1989
45.35,André PHILLIPS,05 SEP 1959,USA,1f2,"Letzigrund, Zürich (SUI)",16 AUG 1989
45.35,Mohamed AL MALKY,01 DEC 1962,OMA,1,London (GBR),15 SEP 1989
45.35,Steve LEWIS,16 MAY 1969,USA,2h1,"Norwalk, CA (USA)",15 JUN 1990
45.35,Antonio MCKAY,09 FEB 1964,USA,2h2,"Norwalk, CA (USA)",15 JUN 1990
45.35,Howard BURNETT,08 MAR 1961,JAM,1f2,Roma (ITA),17 JUL 1991
45.35,David GRINDLEY,29 OCT 1972,GBR,3,Oslo (NOR),10 JUL 1993
45.35,Andrea NUTI,08 APR 1967,ITA,3,Sestriere (ITA),28 JUL 1993
45.35,Edcardo ODOM,24 FEB 1973,USA,2,"Atlanta, GA (USA)",21 MAY 1994
45.35,Deon MINOR,22 JAN 1973,USA,1h3,"Boise, ID (USA)",02 JUN 1994
45.35,Dorian GREEN,03 DEC 1974,USA,2,"Des Moines, IA (USA)",29 APR 1995
45.35,Sunday Olarewaju BADA,22 JUN 1969,NGR,5,Bruxelles (BEL),25 AUG 1995
45.35,Iwan THOMAS,05 JAN 1974,GBR,1,Tallinn (EST),09 JUN 1996
45.35,Jason ROUSER,22 MAR 1970,USA,4qf,"Atlanta, GA (USA)",16 JUN 1996
45.35,Mark RICHARDSON,26 JUL 1972,GBR,sf,Birmingham (GBR),12 JUL 1997
45.35,Sanderlei Claro PARRELA,07 OCT 1974,BRA,1h3,"Olympic Stadium, Athina (GRE)",03 AUG 1997
45.35,Tyree WASHINGTON,28 AUG 1976,USA,2h3,"Olympic Stadium, Athina (GRE)",03 AUG 1997
45.35,Brandon COUTS,17 FEB 1979,USA,1,"El Paso, TX (USA)",11 APR 1998
45.35,Jerome DAVIS,20 AUG 1977,USA,1,"Walnut, CA (USA)",19 APR 1998
45.35,Michael MCDONALD,17 MAR 1975,JAM,1,Rieti (ITA),30 AUG 1998
45.35,Robert WILSON,19 JUN 1977,USA,1,"Baton Rouge, LA (USA)",10 APR 1999
45.35,Gregory HAUGHTON,10 NOV 1973,JAM,3,Nassau (BAH),26 MAY 1999
45.35,Avard MONCUR,02 NOV 1978,BAH,4,"Boise, ID (USA)",05 JUN 1999
45.35,Sanderlei Claro PARRELA,07 OCT 1974,BRA,1,"Long Beach, CA (USA)",19 JUN 1999
45.35,Michael JOHNSON,13 SEP 1967,USA,2h2,"La Cartuja, Sevilla (ESP)",22 AUG 1999
45.35,Robert MAĆKOWIAK,13 MAY 1970,POL,1,Grudziadz (POL),03 SEP 2000
45.35,Michael BLACKWOOD,29 AUG 1976,JAM,3,Brisbane (AUS),08 SEP 2000
45.35,Hamdan Odha AL BISHI,05 MAY 1981,KSA,2qf2,"Olympic Stadium, Sydney (AUS)",23 SEP 2000
45.35,Alessandro ATTENE,10 SEP 1977,ITA,3qf3,"Olympic Stadium, Sydney (AUS)",23 SEP 2000
45.35,Davian CLARKE,30 APR 1976,JAM,4,Rio de Janeiro (BRA),06 MAY 2001
45.35,Godfrey HERRING,18 MAY 1978,USA,2,"Atlanta, GA (USA)",19 MAY 2001
45.35,Robert MAĆKOWIAK,13 MAY 1970,POL,1,Warszawa (POL),17 JUN 2001
45.35,Ingo SCHULTZ,26 JUL 1975,GER,2,Nürnberg (GER),17 JUN 2001
45.35,Marc RAQUIL,02 APR 1977,FRA,1,Strasbourg (FRA),19 JUN 2001
45.35,Derrick BREW,28 DEC 1977,USA,2,"Eugene, OR (USA)",23 JUN 2001
45.35,Leonard BYRD,17 MAR 1975,USA,2h6,"Commonwealth Stadium, Edmonton (CAN)",04 AUG 2001
45.35,Marcus LA GRANGE,12 DEC 1977,RSA,1,Cape Town (RSA),19 APR 2002
45.35,Sanjay AYRE,19 JUN 1980,JAM,4,"Starkville, MS (USA)",12 MAY 2002
45.35,Marek PLAWGO,25 FEB 1981,POL,3,"Parc des Sports, Annecy (FRA)",22 JUN 2002
45.35,Brandon SIMPSON,06 SEP 1981,BRN,1,Malles Venosta (ITA),13 JUL 2002
45.35,Calvin HARRISON,20 JAN 1974,USA,1,Dublin (IRL),19 JUL 2002
45.35,Daniel CAINES,15 MAY 1979,GBR,1sf1,"Olympiastadion, München (GER)",07 AUG 2002
45.35,Usain BOLT,21 AUG 1986,JAM,1,Kingston (JAM),05 APR 2003
45.35,Nagmeldin Ali ABUBAKR,22 FEB 1986,SUD,1,Budapest (HUN),08 AUG 2003
45.35,Daniel CAINES,15 MAY 1979,GBR,2h4,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003
45.35,Christopher BROWN,15 OCT 1978,BAH,1h7,"Stade de France, Paris-St-Denis (FRA)",23 AUG 2003
45.35,Clinton HILL,19 APR 1980,AUS,6sf3,"Stade de France, Paris-St-Denis (FRA)",24 AUG 2003
45.35,Sofiane LABIDI,29 SEP 1977,TUN,1,Córdoba (ESP),06 SEP 2003
45.35,Eric MILAZAR,01 JUN 1975,MRI,1sf1,Brazzaville (CGO),15 JUL 2004
45.35,Otis HARRIS,30 JUN 1982,USA,2,Malmö (SWE),02 AUG 2004
45.35,Fernada BLAKELY,28 SEP 1981,USA,1,Oxford (GBR),09 APR 2005
45.35,Michael BLACKWOOD,29 AUG 1976,JAM,2,Madrid (ESP),16 JUL 2005
45.35,Sean WROE,18 MAR 1985,AUS,2,Canberra (AUS),26 JAN 2006
45.35,Martyn ROONEY,03 APR 1987,GBR,2sf1,Melbourne (AUS),21 MAR 2006
45.35,Ato STEPHENS,19 JUN 1979,TTO,1,Fort-de-France (FRA),29 APR 2006
45.35,James GODDAY,09 JAN 1984,NGR,1,Abuja (NGR),06 MAY 2006
45.35,Andrés Byron SILVA,27 MAR 1986,URU,1,Ponce (PUR),27 MAY 2006
45.35,Otis HARRIS,30 JUN 1982,USA,4f2,"Stadio Olimpico, Roma (ITA)",14 JUL 2006
45.35,Fernada BLAKELY,28 SEP 1981,USA,1,Chania (GRE),17 JUL 2006
45.35,Renny QUOW,25 AUG 1987,TTO,2h4,Rio de Janeiro (BRA),23 JUL 2007
45.35,David GILLICK,09 JUL 1983,IRL,3h2,"Yanmar Stadium Nagai, Osaka (JPN)",28 AUG 2007
45.35,Ricardo CHAMBERS,07 OCT 1984,JAM,2,"Tallahassee, FL (USA)",12 APR 2008
45.35,Kévin BORLÉE,22 FEB 1988,BEL,1,Bruxelles (BEL),04 MAY 2008
45.35,Leslie DJHONE,18 MAR 1981,FRA,2f1,Bruxelles (BEL),12 JUL 2008
45.35,Denis ALEKSEYEV,26 DEC 1987,RUS,2sf2,Kazan (RUS),17 JUL 2008
45.35,David GILLICK,09 JUL 1983,IRL,3f1,"Crystal Palace, London (GBR)",26 JUL 2008
45.35,Martyn ROONEY,03 APR 1987,GBR,1f1,"International Stadium, Gateshead (GBR)",31 AUG 2008
45.35,John STEFFENSEN,30 AUG 1982,AUS,4,Osaka (JPN),09 MAY 2009
45.35,Lionel LARRY,14 SEP 1986,USA,3sf1,"Eugene, OR (USA)",26 JUN 2009
45.35,Ramon MILLER,17 FEB 1987,BAH,2,Nassau (BAH),27 JUN 2009
45.35,Martyn ROONEY,03 APR 1987,GBR,2f1,La Chaux-de-Fonds (SUI),28 JUN 2009
45.35,Gary KIKAYA,04 FEB 1978,COD,1f1,Barcelona (ESP),25 JUL 2009
45.35,Mohamed Ashour KHWAJA,11 JAN 1987,LBA,2,Damascus (SYR),07 OCT 2009
45.35,Joey Jacob HUGHES,26 OCT 1990,USA,1f2,"Austin, TX (USA)",28 MAY 2010
45.35,Jonathan BORLÉE,22 FEB 1988,BEL,7,"Estadio Olímpico, Barcelona (ESP)",30 JUL 2010
45.35,Demetrius PINDER,13 FEB 1989,BAH,1h3,"Des Moines, IA (USA)",08 JUN 2011
45.35,Christopher BROWN,15 OCT 1978,BAH,3f1,"Icahn Stadium, New York, NY (USA)",09 JUN 2012
45.35,Akheem GAUNTLETT,26 AUG 1990,JAM,2sf1,Kingston (JAM),30 JUN 2012
45.35,Pavel TRENIKHIN,24 MAR 1986,RUS,7sf1,"Olympic Stadium, London (GBR)",05 AUG 2012
45.35,Conrad WILLIAMS,20 MAR 1982,GBR,4,Linz (AUT),20 AUG 2012
45.35,Jeremy WARINER,31 JAN 1984,USA,2,"Des Moines, IA (USA)",26 APR 2013
45.35,Luguelín SANTOS,12 NOV 1992,DOM,1f1,George Town (CAY),08 MAY 2013
45.35,Matteo GALVAN,24 AUG 1988,ITA,3,"Boudewijnstadion, Bruxelles (BEL)",06 SEP 2013
45.35,Josh MANCE,21 MAR 1992,USA,2h3,"Sacramento, CA (USA)",26 JUN 2014
45.35,Brycen SPRATLING,10 MAR 1992,USA,3sf1,"Sacramento, CA (USA)",27 JUN 2014
45.35,Kyle CLEMONS,27 AUG 1990,USA,5,"Hayward Field, Eugene, OR (USA)",27 JUN 2015
45.35,Michael BERRY,10 DEC 1991,USA,3f1,"Gainesville, FL (USA)",22 APR 2016
45.35,Javon FRANCIS,14 DEC 1994,JAM,1,"FBK Stadium, Hengelo (NED)",22 MAY 2016
45.35,Kévin BORLÉE,22 FEB 1988,BEL,6,"Stadio Olimpico, Roma (ITA)",02 JUN 2016
45.35,Fitzroy DUNKLEY,20 MAR 1993,JAM,2sf2,"Eugene, OR (USA)",08 JUN 2016
45.35,Julian Jrummi WALSH,18 SEP 1996,JPN,1,Nagoya (JPN),25 JUN 2016
45.35,Fitzroy DUNKLEY,20 MAR 1993,JAM,2,Kingston (JAM),03 JUL 2016
45.35,Pavel MASLÁK,21 FEB 1991,CZE,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",25 AUG 2016
45.35,Javon FRANCIS,14 DEC 1994,JAM,2,"National Stadium, Kingston (JAM)",19 MAY 2018
