Mark,Competitor,DOB,Nat,Pos,Venue,Date
32:10.0h,Lyudmila PETROVA,07 OCT 1968,RUS,2,Tula (RUS),08 JUL 2001
32:10.00,Lanni MARCHANT,11 APR 1984,CAN,21f1,"Palo Alto, CA (USA)",01 MAY 2016
32:10.05,Carolyn SCHUWALOW,10 AUG 1965,AUS,11h1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
32:10.11,Hiromi MASUDA,18 JUL 1976,JPN,3,Kagoshima (JPN),05 OCT 1996
32:10.11,Ayumi HAGIWARA,01 JUN 1992,JPN,4,Nagoya (JPN),26 JUN 2015
32:10.15,Jill BOLTZ,14 OCT 1966,GBR,8,"Poljud Stadion, Split (CRO)",31 AUG 1990
32:10.15,Yuko MIZUGUCHI,24 MAY 1985,JPN,5f1,Kitami (JPN),06 JUL 2013
32:10.16,Abbie DONNELLY,02 SEP 1996,GBR,12,"Parliament Hill Fields Athletics Track, London (GBR)",20 MAY 2023
32:10.19,Annemari SANDELL,02 JAN 1977,FIN,1,Turku (FIN),10 JUN 1995
32:10.19,Hiromi KASAI,24 MAR 1977,JPN,5,Toyama (JPN),01 OCT 1995
32:10.2h,Letesenbet GIDEY,20 MAR 1998,ETH,1,Addis Abeba (ETH),08 MAY 2019
32:10.21,Zahia DAHMANI,02 JUN 1972,FRA,2,Reims (FRA),27 JUN 1997
32:10.22,Hanami SEKINE,26 FEB 1996,JPN,13,"Palo Alto, CA (USA)",05 MAY 2017
32:10.24,Yuri KANO,27 OCT 1978,JPN,15,Tokyo (JPN),02 JUN 2005
32:10.24,Rosemary WANJIRU,09 DEC 1994,KEN,1,"ND Soft Stadium, Tendo (JPN)",14 MAY 2022
32:10.26,Mingxia WANG,06 JUN 1971,CHN,10h2,"Olympic Stadium, Atlanta, GA (USA)",27 JUL 1996
32:10.26,Merima HASHIM,1981,ETH,3,"Boston, MA (USA)",29 JUN 2002
32:10.28,Doris Chepkwemoi CHANGEYWO,12 DEC 1984,KEN,8,Utrecht (NED),17 JUN 2005
32:10.29,Ikumi FUKURA,11 AUG 1997,JPN,12,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
32:10.31,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,Ohrdruf (GER),01 MAY 2010
32:10.31,Jaci SMITH,05 JAN 1997,USA,1,"Icahn Stadium, New York, NY (USA)",23 OCT 2020
32:10.32,Kaori KUMURA,22 AUG 1970,JPN,7,Kobe (JPN),03 MAY 1992
32:10.37,Iulia OLTEANU-NEGURA,26 JAN 1967,ROU,3,Frankfurt (GER),30 JUN 1991
32:10.43,Tetyana HOLOVCHENKO,13 FEB 1980,UKR,1,Yalta (UKR),27 MAY 2012
32:10.46,Kaoru NAGAO,26 SEP 1989,JPN,3,Kobe (JPN),24 APR 2011
32:10.47,Anne AUDAIN,01 NOV 1955,NZL,11,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
32:10.48,Riko MATSUZAKI,24 DEC 1992,JPN,5,Nagoya (JPN),24 JUN 2016
32:10.49,Meraf BAHTA,24 JUN 1989,SWE,18,"National Stadium, Tokyo (JPN)",07 AUG 2021
32:10.49,Camille BUSCOMB,11 JUL 1990,NZL,19,"National Stadium, Tokyo (JPN)",07 AUG 2021
32:10.50,Sara MOREIRA,17 OCT 1985,POR,1f1,Braga (POR),07 APR 2018
32:10.50,Yuka SUZUKI,14 SEP 1999,JPN,3,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021
32:10.51,Guixia ZHENG,24 JUN 1973,CHN,3,Shizuoka (JPN),03 OCT 1999
32:10.53,Päivi TIKKANEN,19 JAN 1960,FIN,2,Helsinki (FIN),19 AUG 1990
32:10.55,Manuela MACHADO,09 AUG 1963,POR,1,Vigo (ESP),12 AUG 1988
32:10.56,Kazumi KANBAYASHI,24 JUL 1973,JPN,1,Kobe (JPN),25 APR 1993
32:10.56,Teresa RECIO,07 JUL 1963,ESP,8,Lisboa (POR),01 APR 2000
32:10.56,Hikari OHNISHI,26 APR 2000,JPN,13,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
32:10.57,Alevtina IVANOVA,22 MAY 1975,RUS,4,Moskva (RUS),11 JUN 2012
32:10.59,Lieve SLEGERS,06 APR 1965,BEL,11,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995
32:10.59,Eilish MCCOLGAN,25 NOV 1990,GBR,3f1,"Palo Alto, CA (USA)",31 MAR 2017
32:10.59,Amy DAVIS,15 FEB 1997,USA,10,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",04 MAR 2023
32:10.6h,Paskalia Chepkorir KIPKOECH,22 DEC 1988,KEN,2,Nairobi (KEN),09 JUN 2017
32:10.61,Irina MIKITENKO,23 AUG 1972,GER,1,Lindau (GER),23 MAY 1998
32:10.61,Gladys CHESIR,20 FEB 1993,KEN,3,Nairobi (KEN),10 JUL 2015
32:10.63,Hiromi MASUDA,18 JUL 1976,JPN,10,Osaka (JPN),09 JUN 1996
32:10.66,Risa TAKENAKA,06 JAN 1990,JPN,6f2,Kumagaya (JPN),20 SEP 2013
32:10.67,Yuko MANABE,08 FEB 1979,JPN,12,Oita (JPN),01 OCT 2006
32:10.68,Kumiko TAKEMOTO,25 NOV 1978,JPN,4,Shizuoka (JPN),03 OCT 1999
32:10.69,Shuri OGASAWARA,03 OCT 2000,JPN,14,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
32:10.72,Madoka OGI,26 OCT 1983,JPN,16,Tokyo (JPN),02 JUN 2005
32:10.73,Anne AUDAIN,01 NOV 1955,NZL,12h1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
32:10.75,Ingrid KRISTIANSEN,21 MAR 1956,NOR,7,"National Stadium, Tokyo (JPN)",30 AUG 1991
32:10.75,Akiko KAWASHIMA,05 AUG 1977,JPN,1,Ludvika (SWE),27 JUN 2002
32:10.76,Yuki HIDAKA,22 JUL 1992,JPN,6f1,Abashiri (JPN),16 JUL 2015
32:10.80,Annette SERGENT-PALLUY,17 NOV 1962,FRA,5,Helsinki (FIN),27 JUN 1990
32:10.8h,Aberash MANASBO,,ETH,3,Hawassa (ETH),29 MAR 2022
32:10.82,Emily CHEBET,18 FEB 1986,KEN,3,"Hampden Park, Glasgow (GBR)",29 JUL 2014
32:10.84,Philes ONGORI,19 JUL 1986,KEN,1,Sendai (JPN),20 MAY 2006
32:10.87,Eri YAMAGUCHI,14 JAN 1973,JPN,1,Shimonoseki (JPN),21 AUG 1999
32:10.94,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",20 JUL 2019
32:10.95,Noriko MATSUOKA,02 MAY 1979,JPN,3,Sendai (JPN),08 OCT 2000
32:10.96,Hisami ISHII,10 AUG 1995,JPN,6,Nagoya (JPN),24 JUN 2016
32:10.96,Annamaria KOSTARELLIS,12 AUG 1999,USA,2h1,"Hornet Stadium - Sac St., Sacramento, CA (USA)",25 MAY 2023
32:10.98,Rika KASEDA,02 MAR 1999,JPN,4,"Athletic Track, Abashiri (JPN)",10 JUL 2021
32:10.99,Inés MELCHOR,30 AUG 1986,PER,22f1,"Palo Alto, CA (USA)",01 MAY 2016
32:11.03,Grace Mbuthye KIMANZI,01 MAR 1992,KEN,2,Kumagaya (JPN),19 MAY 2018
32:11.04,Joanne PAVEY,20 SEP 1973,GBR,1,Parliament Hill (GBR),10 MAY 2014
32:11.04,Margarita HERNANDEZ FLORES,03 DEC 1985,MEX,2f2,"Palo Alto, CA (USA)",01 MAY 2016
32:11.06,Lanni MARCHANT,11 APR 1984,CAN,4f1,"Palo Alto, CA (USA)",03 APR 2015
32:11.08,Blake PHILLIPS-RUSSELL,24 JUL 1975,USA,8,"Palo Alto, CA (USA)",01 MAY 2005
32:11.08,Yuna ARAI,26 APR 2000,JPN,5,"Athletic Track, Abashiri (JPN)",10 JUL 2021
32:11.08,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,4,"Nyayo National Stadium, Nairobi (KEN)",23 JUN 2023
32:11.11,Rachel CLIFF,01 APR 1988,CAN,9,Gold Coast (AUS),09 APR 2018
32:11.12,Eunice Chebichii CHUMBA,23 MAY 1993,BRN,2,Jakarta (INA),25 AUG 2018
32:11.13,Lisa UHL,31 AUG 1987,USA,1f1,"Palo Alto, CA (USA)",04 APR 2008
32:11.13,Sandrafelis Chebet TUEI,20 JAN 1998,KEN,5,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",19 JUN 2021
32:11.14,Deena KASTOR,14 FEB 1973,USA,11,"La Cartuja, Sevilla (ESP)",26 AUG 1999
32:11.14,Maya NISHIO,19 DEC 1978,JPN,17,Tokyo (JPN),02 JUN 2005
32:11.15,Ririka HIRONAKA,24 NOV 2000,JPN,4,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023
32:11.18,Marleen RENDERS,24 DEC 1968,BEL,10,"Olympiastadion, Helsinki (FIN)",13 AUG 1994
32:11.21,Chieko KIDO,14 MAR 1990,JPN,5,Kobe (JPN),20 APR 2014
32:11.28,Ann WAMUCHI,29 SEP 1978,KEN,5,Kobe (JPN),25 APR 1999
32:11.29,Helen CLITHEROE,02 JAN 1974,GBR,4,Oslo (NOR),04 JUN 2011
32:11.29,Kellyn TAYLOR,22 JUL 1986,USA,4,"Hayward Field, Eugene, OR (USA)",02 JUL 2016
32:11.30,Breeda DENNEHY-WILLIS,02 FEB 1970,IRL,9,Lisboa (POR),01 APR 2000
32:11.34,Pauline Njeri KAHENYA,28 JUL 1985,KEN,5,"Meteor, Zhukovskiy (RUS)",03 JUL 2011
32:11.37,Pauline WANGUI,17 JUL 1984,KEN,2,Kita-Kyushu (JPN),13 MAY 2006
32:11.37,Tigist KIROS GEBRESELASSIE,08 JUN 1992,ETH,11,"DS, Daegu (KOR)",27 AUG 2011
32:11.40,Noriko MATSUOKA,02 MAY 1979,JPN,9,Utrecht (NED),17 JUN 2005
32:11.40,Rina YAMAZAKI,06 MAY 1988,JPN,5,Nagoya (JPN),26 JUN 2015
32:11.42,Sarah INGLIS,28 AUG 1991,GBR,,Burnaby (CAN),13 JUN 2019
32:11.48,Maggie MONTOYA,02 MAY 1995,USA,1,"Los Angeles, CA (USA)",29 AUG 2020
32:11.49,Marleen RENDERS,24 DEC 1968,BEL,13h1,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
32:11.52,Galina ALEKSANDROVA,15 OCT 1975,RUS,11,"Olympiastadion, München (GER)",06 AUG 2002
32:11.53,Adriana FERNÁNDEZ MIRANDA,04 APR 1971,MEX,2,Burnaby (CAN),03 JUN 2000
32:11.53,Yuka HORI,13 JUN 1996,JPN,4f2,Osaka (JPN),21 SEP 2018
32:11.60,Dominique SCOTT,24 JUN 1992,RSA,5f1,"Palo Alto, CA (USA)",03 APR 2015
32:11.61,Nell ROJAS,27 NOV 1987,USA,16,"Irvine, CA (USA)",14 MAY 2021
32:11.61,Molly GRABILL,31 AUG 1992,USA,17,"Irvine, CA (USA)",14 MAY 2021
32:11.62,Päivi TIKKANEN,19 JAN 1960,FIN,6,Oslo (NOR),02 JUL 1988
32:11.63,Hiromi MASUDA,18 JUL 1976,JPN,8h2,"Olympic Stadium, Athina (GRE)",02 AUG 1997
32:11.64,Hiromi OMINAMI,15 NOV 1975,JPN,7,Kobe (JPN),23 APR 2000
32:11.64,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,1,Shizuoka (JPN),03 MAY 2006
32:11.66,Yuka SUZUKI,14 SEP 1999,JPN,15,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
32:11.67,Veronica INGLESE,22 NOV 1990,ITA,30,"Estádio Olímpico, Rio de Janeiro (BRA)",12 AUG 2016
32:11.67,Trihas GEBRE,29 APR 1990,ESP,1,Huelva (ESP),08 APR 2017
32:11.68,Felista WANJUGU,18 FEB 1990,KEN,1,Kobe (JPN),24 APR 2016
32:11.72,Lisa UHL,31 AUG 1987,USA,2,"Drake Stadium, Des Moines, IA (USA)",24 JUN 2010
32:11.72,Mekdes WOLDU,20 OCT 1992,FRA,8f1,"Stade Complexe Sportif Jean-Paul Chasseboeuf, Pacé (FRA)",28 MAY 2022
32:11.79,Carol MONTGOMERY,09 DEC 1966,CAN,2,"Walnut, CA (USA)",14 APR 2000
32:11.80,Charlotte TAYLOR,17 JAN 1994,GBR,4f1,"Palo Alto, CA (USA)",31 MAR 2017
32:11.81,Dorcas WASIKE,,KEN,2,"Eugene, OR (USA)",07 JUN 2018
32:11.82,Yuko MIZUGUCHI,24 MAY 1985,JPN,7f2,Kumagaya (JPN),20 SEP 2013
32:11.83,Momoka KAWAGUCHI,28 JUN 1998,JPN,4,"National Stadium, Tokyo (JPN)",07 MAY 2022
32:11.84,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,8,Tokyo (JPN),10 JUN 2001
32:11.84,Kate AVERY,10 OCT 1991,GBR,5,Parliament Hill (GBR),21 MAY 2016
32:11.85,Yasuyo IWAMOTO,08 SEP 1976,JPN,13,Oita (JPN),01 OCT 2006
32:11.89,Genevieve GREGSON,04 AUG 1989,AUS,9,"FBK Stadium, Hengelo (NED)",06 JUN 2021
32:11.90,Jip VASTENBURG,21 MAR 1994,NED,1f1,"Palo Alto, CA (USA)",04 APR 2014
32:11.92,Marla RUNYAN,04 JAN 1969,USA,1,"Eugene, OR (USA)",21 APR 2006
32:11.92,Sandrafelis Chebet TUEI,20 JAN 1998,KEN,10,Gold Coast (AUS),09 APR 2018
32:11.92,Samantha BLUSKE,17 JUN 1991,USA,3f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
32:11.93,Jessica WATYCHOWICZ,27 FEB 1991,USA,4f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
32:11.94,Blake PHILLIPS-RUSSELL,24 JUL 1975,USA,7,"Palo Alto, CA (USA)",02 MAY 2003
32:11.95,Liz MCCOLGAN,24 MAY 1964,GBR,1h2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
32:11.95,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,München (GER),17 MAY 2003
32:11.97,Pauline Chemning KORIKWIANG,01 MAR 1988,KEN,6,"Meteor, Zhukovskiy (RUS)",03 JUL 2011
32:12.00,Purity Temutai KOMEN,01 MAY 1998,KEN,5,"Nyayo National Stadium, Nairobi (KEN)",23 JUN 2023
32:12.01,Kumi TANABE,02 APR 1981,JPN,12,Kanazawa (JPN),29 SEP 2001
32:12.06,Elly HENES,13 OCT 1998,USA,16f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
32:12.07,Nicole LÉVÉQUE,27 JAN 1951,FRA,11,"Olympiastadion, Helsinki (FIN)",13 AUG 1994
32:12.1h,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,1,Nairobi (KEN),25 JUN 2004
32:12.10,Remi NAKASATO,24 JUN 1988,JPN,2,Fugokawa (JPN),17 JUN 2010
32:12.11,Yuka ANDO,16 MAR 1994,JPN,5f2,"Nagaragawa Stadium, Gifu (JPN)",23 SEP 2022
32:12.12,Gwen JORGENSEN,25 APR 1986,USA,17f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
32:12.13,Roberta BRUNET,20 MAY 1965,ITA,2,Pietrasanta (ITA),05 MAY 1996
32:12.14,Ryoko KIZAKI,21 JUN 1985,JPN,1,Shibetsu (JPN),08 JUN 2008
32:12.2h,Yelena TOLSTOGUZOVA,17 JUN 1962,URS,2,Kiev (URS),24 JUN 1988
32:12.24,Rachel CLIFF,01 APR 1988,CAN,2,Burnaby (CAN),13 JUN 2019
32:12.24,Yuka ANDO,16 MAR 1994,JPN,5,"Athletic Track, Abashiri (JPN)",15 JUL 2020
32:12.24,Yuka ANDO,16 MAR 1994,JPN,2,"Yanmar Stadium Nagai, Osaka (JPN)",25 SEP 2020
32:12.25,Julia VAQUERO,18 SEP 1970,ESP,9h2,"Olympic Stadium, Athina (GRE)",02 AUG 1997
32:12.25,Mizuki MATSUDA,31 MAY 1995,JPN,7f1,Abashiri (JPN),16 JUL 2015
32:12.27,Lyudmila MATVEYEVA,01 FEB 1957,URS,12,"Olympic Stadium, Jamsil, Seoul (KOR)",30 SEP 1988
32:12.27,Mao KIYOTA,12 SEP 1993,JPN,6,Kobe (JPN),20 APR 2014
32:12.28,Fiona O'KEEFFE,24 MAY 1998,USA,5f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
32:12.3h,Lucy Kabuu WANGUI,24 MAR 1984,KEN,2,Nairobi (KEN),25 JUN 2004
32:12.30,Noriko MATSUOKA,02 MAY 1979,JPN,18,Tokyo (JPN),02 JUN 2005
32:12.31,Harumi OKAMOTO,07 FEB 1998,JPN,4,"Prefectural Shizuoka Stadium, Fukuroi (JPN)",03 MAY 2021
32:12.33,Esther Wanjiru MAINA,27 MAR 1977,KEN,4,Kobe (JPN),26 APR 1998
32:12.33,Susanne PUMPER,01 SEP 1970,AUT,1,Salzburg (AUT),07 MAY 2005
32:12.39,Camille BUSCOMB,11 JUL 1990,NZL,10,"FBK Stadium, Hengelo (NED)",06 JUN 2021
32:12.4h,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,3,Nairobi (KEN),25 JUN 2004
32:12.45,Zita ÁGOSTON,18 MAR 1965,HUN,4,Frankfurt (GER),30 JUN 1991
32:12.47,Breeda DENNEHY-WILLIS,02 FEB 1970,IRL,11,Villeneuve d'Ascq (FRA),17 JUN 2001
32:12.47,Deborah MAIER,17 AUG 1990,USA,12f1,"Palo Alto, CA (USA)",29 APR 2012
32:12.50,Hayley YELLING,03 JAN 1974,GBR,15,"Ullevi Stadium, Göteborg (SWE)",07 AUG 2006
32:12.51,Marleen RENDERS,24 DEC 1968,BEL,12,"Stadio Olimpico, Roma (ITA)",04 SEP 1987
32:12.53,Lidiya VASILEVSKAYA,01 APR 1973,RUS,1,Tula (RUS),10 JUL 1997
32:12.53,Ayumi HAGIWARA,01 JUN 1992,JPN,5f2,Osaka (JPN),21 SEP 2018
32:12.54,Sitora KHAMIDOVA,12 MAY 1989,UZB,4,Incheon (KOR),27 SEP 2014
32:12.54,Hanami SEKINE,26 FEB 1996,JPN,8f1,Abashiri (JPN),16 JUL 2015
32:12.56,Yasuko HASHIMOTO,12 AUG 1975,JPN,8,Kobe (JPN),23 APR 2000
32:12.57,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,16,"Olympic Stadium, Athina (GRE)",27 AUG 2004
32:12.6h,Beatriz SANTIAGO SÁNCHEZ,28 OCT 1968,ESP,6,Gijón (ESP),12 AUG 2000
32:12.61,Caroline NYAGA,07 OCT 1993,KEN,1,"Cote d'Or National Sports Complex, St Pierre (MRI)",11 JUN 2022
32:12.64,Seika NISHIKAWA,17 JUL 1987,JPN,2,Fukagawa (JPN),25 JUN 2011
32:12.66,Maura VICECONTE,03 OCT 1967,ITA,12,"Olympiastadion, München (GER)",06 AUG 2002
32:12.67,Akane TAIRA,03 NOV 1982,JPN,13,Kobe (JPN),24 APR 2005
32:12.7h,Yingjie SUN,19 JAN 1979,CHN,1,Zhengzhou (CHN),17 OCT 1999
32:12.70,Alla KULYATINA,09 JUN 1990,RUS,1,Cheboksary (RUS),22 JUN 2016
32:12.72,Marleen RENDERS,24 DEC 1968,BEL,4,Oslo (NOR),04 JUL 1987
32:12.74,Yoko MANABE,08 FEB 1979,JPN,13,Kanazawa (JPN),29 SEP 2001
32:12.76,Joyce Chepkemoi TELE,03 MAY 1995,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",16 MAY 2021
32:12.77,Lieve SLEGERS,06 APR 1965,BEL,5,Oslo (NOR),04 JUL 1987
32:12.77,Susanna SULLIVAN,13 MAY 1990,USA,17,"Hayward Field, Eugene, OR (USA)",27 MAY 2022
32:12.78,Barbara MOORE,27 JUL 1957,NZL,2,Wellington (NZL),09 DEC 1989
32:12.78,Deshun ZHANG,21 FEB 1996,CHN,3,Jakarta (INA),25 AUG 2018
32:12.82,Lynn JENNINGS,01 JUL 1960,USA,12,"Ullevi Stadium, Göteborg (SWE)",09 AUG 1995
32:12.87,Lyudmila MATVEYEVA,01 FEB 1957,URS,2h2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
32:12.88,Haruko OKAMOTO,19 AUG 1974,JPN,6,Kobe (JPN),22 APR 2001
32:12.88,Hongxia WANG,13 JAN 1975,CHN,7,Kobe (JPN),22 APR 2001
32:12.89,Sayaka SATO,27 MAY 1994,JPN,2f2,"Yanmar Stadium Nagai, Osaka (JPN)",20 SEP 2019
32:12.91,Leah MALOT,07 JUN 1972,KEN,1,Shizuoka (JPN),03 MAY 2003
32:12.93,Nicole JEFFERSON-AISH,08 MAR 1976,USA,5,"Palo Alto, CA (USA)",03 MAY 2002
32:12.95,Kasumi NISHIHARA,01 MAR 1989,JPN,13,"National Stadium, Beijing (CHN)",24 AUG 2015
32:12.96,Yoshimi OZAKI,01 JUL 1981,JPN,4,Niigata (JPN),01 JUN 2008
32:13.00,Xiuting WANG,16 FEB 1965,CHN,3h2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
32:13.01,Jane OMORO,01 MAY 1972,KEN,3,Victoria (CAN),24 AUG 1994
32:13.01,Madoka NAKANO,14 AUG 1991,JPN,5,"National Stadium, Tokyo (JPN)",07 MAY 2022
32:13.03,Megumi TANAKA-OSHIMA,04 SEP 1975,JPN,10,Tottori (JPN),10 JUN 2000
32:13.03,Sara SLATTERY,02 OCT 1981,USA,3f2,"Palo Alto, CA (USA)",01 MAY 2016
32:13.03,Mikuni YADA,29 OCT 1999,JPN,6,"National Stadium, Tokyo (JPN)",07 MAY 2022
32:13.04,Noriko MATSUOKA,02 MAY 1979,JPN,5,Hiroshima (JPN),25 JUN 2009
32:13.07,Eri YAMAGUCHI,14 JAN 1973,JPN,5,Shizuoka (JPN),03 OCT 1999
32:13.08,Yekaterina TUNGUSKOVA,10 MAY 1988,UZB,1,Dushanbe (TJK),13 JUN 2016
32:13.13,Mercy CHELANGAT,11 JUL 1997,KEN,1,"Cushing Stadium, College Station, TX (USA)",13 MAY 2021
32:13.15,Souad AIT SALEM,06 JAN 1979,ALG,1,Mataró (ESP),23 JUL 2004
32:13.17,Marisol ROMERO ROSALES,26 JAN 1983,MEX,23f1,"Palo Alto, CA (USA)",01 MAY 2016
32:13.18,Jane Gakunyi WANJIKU,14 JUN 1979,KEN,2,Shizuoka (JPN),03 MAY 2003
32:13.20,Galina ALEKSANDROVA,15 OCT 1975,RUS,2,Cheboksary (RUS),11 JUL 2002
32:13.21,Reia IWADE,08 DEC 1994,JPN,6,Nagoya (JPN),26 JUN 2015
32:13.21,Sarah PAGANO,23 JUL 1991,USA,5,"Drake Stadium, Des Moines, IA (USA)",21 JUN 2018
32:13.23,Misaki KATO,15 JUN 1991,JPN,1,"Municipal Stadium, Miyoshi (JPN)",26 SEP 2020
32:13.24,Lucy Kabuu WANGUI,24 MAR 1984,KEN,3,Shizuoka (JPN),03 MAY 2003
32:13.25,Yoko MANABE,08 FEB 1979,JPN,5,Niigata (JPN),25 SEP 2004
32:13.26,Hiromi OMINAMI,15 NOV 1975,JPN,5,Kobe (JPN),26 APR 1998
32:13.28,Nataliya BERKUT,30 MAY 1975,UKR,1,Donetsk (UKR),10 JUN 2002
32:13.28,Emma BATES,08 JUL 1992,USA,18f1,"Palo Alto, CA (USA)",02 MAY 2015
32:13.30,Risa YOKOE,12 OCT 1994,JPN,1,Yokohama (JPN),19 DEC 2015
32:13.34,Rachel CLIFF,01 APR 1988,CAN,3,Lima (PER),06 AUG 2019
32:13.37,Sylvia MOSQUEDA,08 APR 1966,USA,5,"Seattle, WA (USA)",26 JUL 1990
32:13.4h,Alice Aprot NAWOWUNA,02 JAN 1994,KEN,1,Nairobi (KEN),13 MAY 2017
32:13.44,Yelena SEDOVA,01 MAR 1990,RUS,2,Cheboksary (RUS),22 JUN 2016
32:13.45,Annette SERGENT-PALLUY,17 NOV 1962,FRA,4h2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
32:13.46,Kazue OGOSHI,02 MAR 1981,JPN,1,Kushiro (JPN),16 JUN 2004
32:13.5h,Tegla LOROUPE,09 MAY 1973,KEN,1,Nairobi (KEN),22 JUL 2000
32:13.50,Philomena CHEYECH,05 JUL 1982,KEN,6,Kobe (JPN),27 APR 2008
32:13.54,Kellyn TAYLOR,22 JUL 1986,USA,1,"San Diego, CA (USA)",18 FEB 2019
32:13.54,Amy DAVIS,15 FEB 1997,USA,18f2,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",05 DEC 2020
32:13.55,Akane YABUSHITA,06 JUN 1991,JPN,2,Yokohama (JPN),19 DEC 2015
32:13.57,Michi NUMATA,06 MAY 1989,JPN,7,Nagoya (JPN),26 JUN 2015
32:13.58,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Osaka (JPN),29 JUN 2007
32:13.60,Mao KIYOTA,12 SEP 1993,JPN,5f1,Abashiri (JPN),06 JUL 2014
32:13.62,Ana DIAS,15 JAN 1974,POR,2,Lisboa (POR),24 MAR 2012
32:13.64,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,Pravets (BUL),08 JUN 2013
32:13.70,Souad AIT SALEM,06 JAN 1979,ALG,10,Utrecht (NED),17 JUN 2005
32:13.72,Misaki KATO,15 JUN 1991,JPN,1,Kitakyushu (JPN),16 MAY 2015
32:13.73,Volha MAZURONAK,14 APR 1989,BLR,2f1,Minsk (BLR),10 JUN 2017
32:13.74,Salomé NYIRARUKUNDO,20 DEC 1997,RWA,11,Gold Coast (AUS),09 APR 2018
32:13.77,Annamaria KOSTARELLIS,12 AUG 1999,USA,4f1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",31 MAR 2023
32:13.78,Joan NESBIT-MABE,20 JAN 1962,USA,2,"Philadelphia, PA (USA)",25 APR 1996
32:13.78,Maho SHIMIZU,07 MAY 1995,JPN,3,"Municipal Nishikyogoku Stadium, Kyoto (JPN)",17 JAN 2021
32:13.79,Viktoriya TRUSHENKO,19 JUL 1984,RUS,8,Kazan (RUS),17 JUL 2008
32:13.79,Yukari ABE,21 AUG 1989,JPN,1,Kobe (JPN),22 APR 2018
32:13.81,Kayoko FUKUSHI,25 MAR 1982,JPN,1,Marugame (JPN),15 MAY 2004
32:13.85,Charlotte TESKE,23 NOV 1949,FRG,1,Bremen (GER),24 JUN 1983
32:13.85,Maria Albertina DIAS,26 APR 1965,POR,5h2,"Olympic Stadium, Jamsil, Seoul (KOR)",26 SEP 1988
32:13.87,Honami MAEDA,17 JUL 1996,JPN,2f1,Fukagawa (JPN),11 JUL 2018
32:13.89,Yurika NAKAMURA,01 APR 1986,JPN,2,Kobe (JPN),26 APR 2009
32:13.91,Pauline KAMULU,30 DEC 1994,KEN,10,"Nyayo National Stadium, Nairobi (KEN)",22 AUG 2019
32:13.96,Chunxiu ZHOU,15 NOV 1978,CHN,2,Shanghai (CHN),14 SEP 2003
32:13.96,Sakiho TSUTSUI,19 JAN 1996,JPN,4,"Takebishi Stadium, Kyoto (JPN)",10 DEC 2021
32:13.97,Feliciana JEPKOSGEI,01 APR 2001,KEN,13,"Olympiastadion, Stockholm (SWE)",04 MAY 2021
32:13.99,Judi ST. HILAIRE,05 SEP 1959,USA,7h1,"Estadio Olímpico, Barcelona (ESP)",01 AUG 1992
32:14.00,Sally BARSOSIO,21 MAR 1978,KEN,17,"Olympic Stadium, Athina (GRE)",27 AUG 2004
32:14.00,Beatrice Chepkemoi MUTAI,19 APR 1987,KEN,4,Nairobi (KEN),10 JUL 2015
