Mark,Competitor,DOB,Nat,Pos,Venue,Date
4:04.18,Ciara MAGEEAN,12 MAR 1992,IRL,5h1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
4:04.18,Axumawit EMBAYE,18 OCT 1994,ETH,7,"Letzigrund, Zürich (SUI)",09 SEP 2021
4:04.18,Abbey CALDWELL,03 JUL 2001,AUS,1f2,"Hilmer Lodge Stadium, Walnut, CA (USA)",19 MAY 2022
4:04.19,Alison WYETH,26 MAY 1964,GBR,5,Nice (FRA),18 JUL 1994
4:04.19,Lyudmila ROGACHOVA,30 OCT 1966,RUS,1,Tula (RUS),01 AUG 1999
4:04.19,Nicole TETER,08 NOV 1973,USA,10,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
4:04.19,Bouchra BENTHAMI-GHEZIELLE,19 MAY 1979,MAR,2,San Sebastián (ESP),03 JUL 2004
4:04.19,Daniela YORDANOVA,08 MAR 1976,BUL,3sf2,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007
4:04.19,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,2,Kazan (RUS),20 JUL 2008
4:04.19,Gaia SABBATINI,10 JUN 1999,ITA,6h2,"Olympiastadion, München (GER)",16 AUG 2022
4:04.19,Jessica HULL,22 OCT 1996,AUS,1,"Queensland Sport and Athletics Centre, Nathan, Brisbane (AUS)",01 APR 2023
4:04.2h,Natalia MĂRĂŞESCU,03 OCT 1952,ROU,1,Düsseldorf (GER),08 JUN 1976
4:04.2h,Tatyana KAZANKINA,17 DEC 1951,URS,1,Moskva (URS),29 JUL 1977
4:04.2h,Natalia MĂRĂŞESCU,03 OCT 1952,ROU,2,Köln (GER),22 JUN 1978
4:04.2h,Tatyana SAMOLENKO,12 AUG 1961,URS,1,Vladivostok (URS),13 SEP 1988
4:04.20,Lynn WILLIAMS,11 JUL 1960,CAN,4h2,"Olympic Stadium, Jamsil, Seoul (KOR)",29 SEP 1988
4:04.20,Maria de Lurdes MUTOLA,27 OCT 1972,MOZ,3sf1,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992
4:04.20,Kelly HOLMES,19 APR 1970,GBR,1,Gateshead (GBR),02 JUL 1995
4:04.20,Yuliya KOSENKOVA,28 MAR 1973,RUS,6,Bruxelles (BEL),24 AUG 2001
4:04.20,Luiza GEGA,05 NOV 1988,ALB,2,"National Stadium, Beijing (CHN)",20 MAY 2015
4:04.20,Freweyni HAILU,12 FEB 2001,ETH,1f1,"Mestský Stadion, Ostrava (CZE)",19 MAY 2021
4:04.20,Natalia HAWTHORN,12 JAN 1995,CAN,1f1,"Griswold Stadium, Portland, OR (USA)",03 JUN 2021
4:04.20,Cory Ann MCGEE,29 MAY 1992,USA,11,"Stade Louis II, Monaco (MON)",09 JUL 2021
4:04.21,Brigitte KRAUS,12 AUG 1956,FRG,7sf1,"Olympic Stadium, Montréal (CAN)",29 JUL 1976
4:04.21,Alla YUSHINA,20 AUG 1958,URS,h,Kiev (URS),26 JUL 1982
4:04.21,Tatyana MISHKEL,10 JUN 1952,URS,11f1,Kiev (URS),27 JUL 1982
4:04.21,Olga NELYUBOVA,12 JUL 1964,RUS,6,Zürich (SUI),11 AUG 1999
4:04.21,Olga NELYUBOVA,12 JUL 1964,RUS,2,Leverkusen (GER),20 AUG 2000
4:04.22,Lyubov KREMLYOVA,21 DEC 1961,URS,5,Moskva (URS),20 JUL 1984
4:04.22,Sinéad DELAHUNTY-EVANS,12 FEB 1971,IRL,10,Bruxelles (BEL),28 AUG 1998
4:04.22,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,9,"Stade de France, Paris-St-Denis (FRA)",16 JUL 2010
4:04.22,Shannon OSIKA,15 JUN 1993,USA,3,"Memphis, TN (USA)",10 AUG 2019
4:04.22,Linden HALL,20 JUN 1991,AUS,10,"Letzigrund, Zürich (SUI)",29 AUG 2019
4:04.23,Patti Sue PLUMER,27 APR 1962,USA,6sf2,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992
4:04.23,Jackline MARANGA,16 DEC 1977,KEN,5,"Bislett Stadion, Oslo (NOR)",09 JUL 1998
4:04.23,Hayley PARRY-TULLETT,17 FEB 1973,GBR,5,"Stadio Olimpico, Roma (ITA)",29 JUN 2001
4:04.23,Ibtissam LAKHOUAD,07 DEC 1980,MAR,4,"Suhaim bin Hamad Stadium, Doha (QAT)",14 MAY 2010
4:04.23,Liliana BARBULESCU-POPESCU,05 FEB 1982,ROU,1,Barcelona (ESP),09 JUL 2010
4:04.23,Meraf BAHTA,24 JUN 1989,SWE,6,"Hampden Park, Glasgow (GBR)",11 JUL 2014
4:04.23,Dawit SEYAUM,27 JUL 1996,ETH,2sf1,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016
4:04.23,Gaia SABBATINI,10 JUN 1999,ITA,11,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021
4:04.24,Carla SACRAMENTO,10 DEC 1971,POR,1,"Olympic Stadium, Athina (GRE)",05 AUG 1997
4:04.24,Natalia RODRÍGUEZ,02 JUN 1979,ESP,2,Hechtel (BEL),05 AUG 2000
4:04.24,Nelya NEPORADNA,29 JUL 1985,UKR,5sf1,"Stade de France, Paris-St-Denis (FRA)",29 AUG 2003
4:04.24,Alesia TURAVA,06 DEC 1979,BLR,11,"Stade Louis II, Monaco (MON)",13 SEP 2003
4:04.24,Hayley PARRY-TULLETT,17 FEB 1973,GBR,2,Paris (FRA),23 JUL 2004
4:04.24,Mercy CHERONO,07 MAY 1991,KEN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",09 JUL 2015
4:04.24,Darya BARYSEVICH,06 APR 1990,BLR,4,"Mestský Stadion, Ostrava (CZE)",20 JUN 2019
4:04.24,Marta PÉREZ,19 APR 1993,ESP,7sf1,"Hayward Field, Eugene, OR (USA)",16 JUL 2022
4:04.25,Tatyana KAZANKINA,17 DEC 1951,URS,1,Helsinki (FIN),14 AUG 1977
4:04.25,Lynn WILLIAMS,11 JUL 1960,CAN,1,Burnaby (CAN),05 JUN 1988
4:04.25,Anita WEYERMANN,08 DEC 1977,SUI,2,"Olympiastadion, Berlin (GER)",01 SEP 1998
4:04.25,Iris María FUENTES-PILA,10 AUG 1980,ESP,11,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
4:04.25,Stephanie TWELL,17 AUG 1989,GBR,8,"Olympiastadion, Stockholm (SWE)",06 AUG 2010
4:04.25,Rababe ARAFI,12 JAN 1991,MAR,9,"Stadio Olimpico, Roma (ITA)",08 JUN 2017
4:04.25,Marta PÉREZ,19 APR 1993,ESP,11,"Hayward Field, Eugene, OR (USA)",18 JUL 2022
4:04.26,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,St. Petersburg (RUS),18 JUN 2000
4:04.26,Natalya GORELOVA,18 APR 1973,RUS,6,Zürich (SUI),15 AUG 2003
4:04.26,Judit VARGA,16 APR 1976,HUN,8,"Stadio Olimpico, Roma (ITA)",02 JUL 2004
4:04.26,Morgan UCENY,10 MAR 1985,USA,2,"International Stadium, Gateshead (GBR)",10 JUL 2010
4:04.26,Eunice Jepkoech SUM,10 APR 1988,KEN,9,Paris (FRA),06 JUL 2012
4:04.26,Treniere MOSER,27 OCT 1981,USA,9,"Hayward Field, Eugene, OR (USA)",30 MAY 2015
4:04.26,Gabriele GRUNEWALD,25 JUN 1986,USA,5,"Bislett Stadion, Oslo (NOR)",11 JUN 2015
4:04.26,Sofia ENNAOUI,30 AUG 1995,POL,9,"Stade Louis II, Monaco (MON)",17 JUL 2015
4:04.26,Nelly JEPKOSGEI,14 JUL 1991,KEN,3,"National Stadium, Beijing (CHN)",18 MAY 2016
4:04.26,Danielle JONES,21 AUG 1996,USA,2f1,"Griswold Stadium, Portland, OR (USA)",29 MAY 2021
4:04.26,Eleanor FULTON,17 MAY 1993,USA,2f1,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022
4:04.27,Yan WEI,12 OCT 1971,CHN,11,Shanghai (CHN),18 OCT 1997
4:04.27,Elena BUHĂIANU-ANTOCI,16 JAN 1975,ROU,6,"La Cartuja, Sevilla (ESP)",29 AUG 1999
4:04.27,Kathleen FRIEDRICH,13 JUL 1977,GER,4,"Olympiastadion, Berlin (GER)",31 AUG 2001
4:04.27,Hind DEHIBA CHAHYD,17 MAR 1979,FRA,9,"Stade Louis II, Monaco (MON)",20 AUG 2006
4:04.27,Irina LISHCHINSKA,15 JAN 1976,UKR,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",10 JUL 2007
4:04.27,Birke HAYLOM,06 JAN 2006,ETH,1,"Pascual Guerrero Stadium, Cali (COL)",06 AUG 2022
4:04.28,Yekaterina PODKOPAYEVA,11 JUN 1952,URS,3,Moskva (URS),22 JUN 1983
4:04.28,Yuliya KOSENKOVA,28 MAR 1973,RUS,3,Hechtel (BEL),05 AUG 2000
4:04.28,Nouria MÉRAH-BENIDA,19 OCT 1970,ALG,10,"Stade Louis II, Monaco (MON)",20 AUG 2006
4:04.28,Sarah MCDONALD,02 AUG 1993,GBR,,"Olympic Stadium, London (GBR)",22 JUL 2018
4:04.28,Emma COBURN,19 OCT 1990,USA,4,"Irvine, CA (USA)",15 MAY 2021
4:04.28,Linden HALL,20 JUN 1991,AUS,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021
4:04.29,Lyudmila ROGACHOVA,30 OCT 1966,URS,5,Kiev (URS),02 AUG 1988
4:04.29,Svetlana KITOVA,25 JUN 1960,URS,1,Lapinlahti (FIN),24 JUN 1990
4:04.29,Hassiba BOULMERKA,10 JUL 1968,ALG,3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",22 AUG 1993
4:04.29,Naomi MUGO,02 JAN 1977,KEN,2,Lausanne (SUI),03 JUL 1996
4:04.29,Olga YEGOROVA,28 MAR 1972,RUS,1,Rieti (ITA),05 SEP 2004
4:04.29,Hannah ENGLAND,06 MAR 1987,GBR,9,"Stade Louis II, Monaco (MON)",28 JUL 2009
4:04.29,Natalya PANTELEYEVA,10 SEP 1983,RUS,10,"Stade Louis II, Monaco (MON)",28 JUL 2009
4:04.29,Gudaf TSEGAY,23 JUN 1997,ETH,9,"Letzigrund, Zürich (SUI)",01 SEP 2016
4:04.29,Linden HALL,20 JUN 1991,AUS,13,"Olympic Stadium, London (GBR)",20 JUL 2019
4:04.29,Katharina TROST,28 JUN 1995,GER,3,"Stade des Grands Pêchers, Montreuil (FRA)",02 JUN 2022
4:04.3h,Grete WAITZ,01 OCT 1953,NOR,1,Oslo (NOR),06 JUN 1978
4:04.3h,Giana ROMANOVA,10 MAR 1955,URS,,Dortmund (GER),01 JUL 1978
4:04.3h,Lyudmila ROGACHOVA,30 OCT 1966,URS,3,Kiev (URS),24 JUN 1988
4:04.30,Regina JACOBS,28 AUG 1963,USA,1,Glasgow (GBR),03 SEP 1999
4:04.30,Geraldine HENDRICKEN,19 APR 1970,IRL,6,"Olympiastadion, Berlin (GER)",06 SEP 2002
4:04.30,Corinna HARRER,19 JAN 1991,GER,5,"Stadio Olimpico, Roma (ITA)",31 MAY 2012
4:04.30,Ibtissam LAKHOUAD,07 DEC 1980,MAR,6,"Stadio Olimpico, Roma (ITA)",31 MAY 2012
4:04.30,Yelena SOBOLEVA,03 OCT 1982,RUS,9,"Hayward Field, Eugene, OR (USA)",01 JUN 2013
4:04.30,Siham HILALI,02 MAY 1986,MAR,5,"Stadio Olimpico, Roma (ITA)",06 JUN 2013
4:04.30,Anna SHCHAGINA,07 DEC 1991,RUS,11,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
4:04.30,Eilish MCCOLGAN,25 NOV 1990,GBR,6,Gold Coast (AUS),10 APR 2018
4:04.31,Christiane WARTENBERG,27 OCT 1956,GDR,4,Torino (ITA),05 AUG 1979
4:04.31,Olga KUZNETSOVA,23 OCT 1967,RUS,5,"Stadio Olimpico, Roma (ITA)",30 JUN 2000
4:04.31,Natalya GORELOVA,18 APR 1973,RUS,12,"Stade Louis II, Monaco (MON)",13 SEP 2003
4:04.31,Elena BUHĂIANU-ANTOCI,16 JAN 1975,ROU,3,Bucureşti (ROU),06 JUN 2008
4:04.32,Elly VAN HULST,09 JUN 1959,NED,2,Stockholm (SWE),01 JUL 1986
4:04.32,Sarah JAMIESON,24 MAR 1975,AUS,4,"Gottlieb-Daimler Stadion, Stuttgart (GER)",09 SEP 2006
4:04.32,Irene JELAGAT,10 DEC 1988,KEN,3,"DS, Daegu (KOR)",12 MAY 2011
4:04.32,Ciara MAGEEAN,12 MAR 1992,IRL,12,"Stadio Luigi Ridolfi, Firenze (ITA)",10 JUN 2021
4:04.32,Edinah JEBITOK,10 NOV 2001,KEN,9,"Hayward Field, Eugene, OR (USA)",21 AUG 2021
4:04.33,Tamara KOBA,24 FEB 1957,URS,4,Moskva (URS),22 JUN 1983
4:04.33,Andzhela ROMANOVA,06 MAY 1961,URS,5,Sochi (URS),10 JUN 1984
4:04.33,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,2,Rethymno (GRE),23 JUN 2004
4:04.33,Hannah ENGLAND,06 MAR 1987,GBR,3,"International Stadium, Gateshead (GBR)",10 JUL 2010
4:04.33,Treniere MOSER,27 OCT 1981,USA,6,"Icahn Stadium, New York, NY (USA)",14 JUN 2014
4:04.33,Ingvill MÅKESTAD BOVIM,07 AUG 1981,NOR,7,"Hampden Park, Glasgow (GBR)",11 JUL 2014
4:04.33,Linden HALL,20 JUN 1991,AUS,1,"Hagenauer Reserve, Box Hill, Melbourne (AUS)",26 JAN 2021
4:04.33,Cory Ann MCGEE,29 MAY 1992,USA,10,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022
4:04.34,Maite ZÚÑIGA,28 DEC 1964,ESP,6,"Stade Louis II, Monaco (MON)",16 AUG 1997
4:04.34,Nuria FERNÁNDEZ,16 AUG 1976,ESP,3,Paris (FRA),23 JUL 2004
4:04.34,Amanda ECCLESTON,18 JUN 1990,USA,3,Heusden-Zolder (BEL),22 JUL 2017
4:04.35,Katalin SZALAI,04 MAR 1961,HUN,,Köln (GER),26 AUG 1984
4:04.35,Liu LI,12 MAR 1971,CHN,4sf1,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992
4:04.35,Yvonne GRAHAM,22 AUG 1965,JAM,1,Bruxelles (BEL),19 AUG 1994
4:04.35,Olga NELYUBOVA,12 JUL 1964,RUS,6,"Stadio Olimpico, Roma (ITA)",30 JUN 2000
4:04.35,Wioletta FRANKIEWICZ,09 JUN 1977,POL,5,Kazan (RUS),09 JUL 2004
4:04.35,Carmen DOUMA-HUSSAR,12 MAR 1977,CAN,5,Paris (FRA),01 JUL 2005
4:04.35,Rababe ARAFI,12 JAN 1991,MAR,8,"Olympic Stadium, London (GBR)",07 AUG 2017
4:04.36,Lyubov SMOLKA,29 NOV 1952,URS,1h2,"Lenin Stadium, Moskva (URS)",30 JUL 1980
4:04.36,Lyudmila BARANOVA,1950,URS,1,Odessa (URS),08 SEP 1983
4:04.36,Nadezhda RALLDUGINA,15 NOV 1957,URS,1,Donetsk (URS),09 SEP 1984
4:04.36,Iulia BESLIU-IONESCU,03 JUL 1965,ROU,2,Bucureşti (ROU),11 JUN 1988
4:04.36,Sonia O'SULLIVAN,28 NOV 1969,IRL,1,Nice (FRA),21 JUL 1993
4:04.36,Dong LIU,24 DEC 1973,CHN,1h3,"Gottlieb-Daimler Stadion, Stuttgart (GER)",20 AUG 1993
4:04.36,Margarita MARUSOVA,25 NOV 1967,RUS,3,Paris (FRA),28 JUN 1996
4:04.36,Suzy FAVOR HAMILTON,08 AUG 1968,USA,2,"Indianapolis, IN (USA)",15 JUN 1997
4:04.36,Naomi MUGO,02 JAN 1977,KEN,11,"Bislett Stadion, Oslo (NOR)",28 JUL 2000
4:04.36,Alesia TURAVA,06 DEC 1979,BLR,4,Oslo (NOR),28 JUN 2002
4:04.36,Suzy FAVOR HAMILTON,08 AUG 1968,USA,2,"Carson, CA (USA)",01 JUN 2003
4:04.36,Hind DEHIBA CHAHYD,17 MAR 1979,FRA,5,"Eugene, OR (USA)",28 MAY 2006
4:04.36,Mimi BELETE,09 JUN 1988,ETH,6,"Olympic Stadium, Athina (GRE)",13 JUL 2009
4:04.36,Gelete BURKA,23 JAN 1986,ETH,9,"Stade Louis II, Monaco (MON)",19 JUL 2013
4:04.36,Laura WEIGHTMAN,01 JUL 1991,GBR,9,"Boudewijnstadion, Bruxelles (BEL)",31 AUG 2018
4:04.36,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,2,"Hayward Field, Eugene, OR (USA)",24 APR 2021
4:04.36,Sarah HEALY,13 FEB 2001,IRL,4,"Stade des Grands Pêchers, Montreuil (FRA)",31 MAY 2023
4:04.37,Suzy FAVOR HAMILTON,08 AUG 1968,USA,11,Zürich (SUI),12 AUG 1998
4:04.37,Natalya GORELOVA,18 APR 1973,RUS,2,Thessaloniki (GRE),24 JUL 2002
4:04.37,Anna MISHCHENKO,25 AUG 1983,UKR,1,Warszawa (POL),08 JUN 2010
4:04.37,Meraf BAHTA,24 JUN 1989,SWE,2,"Olympiastadion, Stockholm (SWE)",16 JUN 2016
4:04.37,Gudaf TSEGAY,23 JUN 1997,ETH,3,"Olympiastadion, Stockholm (SWE)",16 JUN 2016
4:04.37,Linden HALL,20 JUN 1991,AUS,2f1,"Portland, OR (USA)",11 JUN 2017
4:04.38,Anna BUKIS,08 SEP 1953,POL,3,Zagreb (CRO),16 AUG 1981
4:04.38,Totka PETROVA,17 DEC 1956,BUL,1,Lage (GER),14 JUN 1983
4:04.38,Mitica CONSTANTIN,18 AUG 1962,ROU,2,Nice (FRA),10 JUL 1988
4:04.38,Yuliya KOSENKOVA,28 MAR 1973,RUS,3,Madrid (ESP),19 JUL 2003
4:04.38,Wioletta FRANKIEWICZ,09 JUN 1977,POL,1,Madrid (ESP),17 JUL 2004
4:04.39,Zola BUDD,26 MAY 1966,GBR,1,Cwmbran (GBR),28 MAY 1984
4:04.39,Zola BUDD,26 MAY 1966,GBR,1,London (GBR),23 JUN 1984
4:04.39,Galina ZAKHAROVA,07 SEP 1956,URS,2,Donetsk (URS),09 SEP 1984
4:04.39,Angela CHALMERS,06 SEP 1963,CAN,1,"Olympiastadion, Berlin (GER)",30 AUG 1994
4:04.39,Leah PELLS,09 NOV 1964,CAN,1,Rieti (ITA),01 SEP 1996
4:04.39,Freweyni HAILU,12 FEB 2001,ETH,3,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",18 SEP 2021
4:04.4h,Zoya RIGEL,15 OCT 1952,URS,2,Dortmund (GER),01 JUL 1978
4:04.4h,Tetyana POZDNYAKOVA,04 MAR 1956,URS,1,Orel (URS),10 MAY 1982
4:04.4h,Tatyana SAMOLENKO,12 AUG 1961,URS,1,Moskva (URS),15 AUG 1987
4:04.40,Anna JAKUBCZAK,02 FEB 1973,POL,7,"La Cartuja, Sevilla (ESP)",29 AUG 1999
4:04.40,Treniere MOSER,27 OCT 1981,USA,6,"Eugene, OR (USA)",28 MAY 2006
4:04.4h,Judith KIYENG,10 DEC 1993,KEN,2,Nairobi (KEN),10 JUN 2017
4:04.40,Emma COBURN,19 OCT 1990,USA,4,"Memphis, TN (USA)",10 AUG 2019
4:04.40,Melissa COURTNEY-BRYANT,30 AUG 1993,GBR,10,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",05 JUN 2022
4:04.40,Kristiina MÄKI,22 SEP 1991,CZE,7h2,"Olympiastadion, München (GER)",16 AUG 2022
4:04.41,Christiane WARTENBERG,27 OCT 1956,GDR,1,Karl Marx Stadt (GDR),18 JUN 1983
4:04.41,Roswitha GERDES,28 JUN 1961,FRG,4,"Memorial Coliseum, Los Angeles, CA (USA)",11 AUG 1984
4:04.41,Anna BRZEZIŃSKA,09 JAN 1971,POL,2,Rieti (ITA),28 AUG 1994
4:04.41,Carla SACRAMENTO,10 DEC 1971,POR,2,Melbourne (AUS),09 SEP 2001
4:04.41,Yuliya KOSENKOVA,28 MAR 1973,RUS,1,Moskva (RUS),26 JUL 2003
4:04.41,Tatyana TOMASHOVA,01 JUL 1975,RUS,1,"Olympiastadion, Berlin (GER)",12 SEP 2004
4:04.41,Nancy CHEPKWEMOI,08 OCT 1993,KEN,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",07 JUL 2015
4:04.41,Sarah MCDONALD,02 AUG 1993,GBR,2,"Mestský Stadion, Ostrava (CZE)",13 JUN 2018
4:04.41,Helen SCHLACHTENHAUFEN,14 MAR 1995,USA,5,"Hayward Field, Eugene, OR (USA)",21 JUN 2021
4:04.42,Astrid PFEIFFER,06 DEC 1964,GDR,3,"Los Angeles, CA (USA)",25 JUN 1983
4:04.42,Doina MELINTE,27 DEC 1956,ROU,6,"Olympiastadion, Helsinki (FIN)",14 AUG 1983
4:04.42,Doina MELINTE,27 DEC 1956,ROU,7sf2,"Estadio Olímpico, Barcelona (ESP)",06 AUG 1992
4:04.42,Süreyya AYHAN-KOP,06 SEP 1978,TUR,1h2,"Olympiastadion, München (GER)",09 AUG 2002
4:04.42,Hasna BENHASSI,01 JUN 1978,MAR,4,Paris (FRA),23 JUL 2004
4:04.42,Hellen OBIRI,13 DEC 1989,KEN,4,"Bislett Stadion, Oslo (NOR)",07 JUN 2012
4:04.42,Abeba AREGAWI,05 JUL 1990,SWE,6,"Suhaim bin Hamad Stadium, Doha (QAT)",15 MAY 2015
4:04.42,Sarah MCDONALD,02 AUG 1993,GBR,6h1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
4:04.42,Melissa BISHOP-NRIAGU,05 AUG 1988,CAN,5,"Irvine, CA (USA)",15 MAY 2021
4:04.42,Marta PÉREZ,19 APR 1993,ESP,,"Boudewijnstadion, Bruxelles (BEL)",03 SEP 2021
4:04.43,Sarah SCHWALD,02 JAN 1973,USA,7,Bruxelles (BEL),24 AUG 2001
4:04.43,Judit VARGA,16 APR 1976,HUN,8,Bruxelles (BEL),30 AUG 2002
4:04.43,Hellen OBIRI,13 DEC 1989,KEN,1h1,"Hampden Park, Glasgow (GBR)",28 JUL 2014
4:04.43,Alemaz SAMUEL,05 JUL 1999,ETH,11,"Stadio Olimpico, Roma (ITA)",06 JUN 2019
4:04.43,Elise VANDERELST,27 JAN 1998,BEL,11,"Boudewijnstadion, Bruxelles (BEL)",02 SEP 2022
4:04.44,Tatyana SAMOLENKO,12 AUG 1961,URS,6,Kiev (URS),02 AUG 1988
4:04.44,Ellen KIEßLING,17 FEB 1968,GDR,2,Berlin (GER),05 JUL 1989
4:04.44,Nelya NEPORADNA,29 JUL 1985,UKR,11,"Stade de France, Paris-St-Denis (FRA)",31 AUG 2003
4:04.44,Jolanda ČEPLAK,12 SEP 1976,SLO,2,Moskva (RUS),30 MAY 2004
4:04.44,Bouchra BENTHAMI-GHEZIELLE,19 MAY 1979,MAR,5,Paris (FRA),23 JUL 2004
4:04.44,Iris María FUENTES-PILA,10 AUG 1980,ESP,5,"Olympic Stadium, Athina (GRE)",13 JUL 2008
4:04.44,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,2,Warszawa (POL),07 JUN 2009
4:04.44,Irene JELAGAT,10 DEC 1988,KEN,4,Shanghai (CHN),20 SEP 2009
4:04.44,Emma COBURN,19 OCT 1990,USA,3f1,"Griswold Stadium, Portland, OR (USA)",11 JUN 2022
4:04.45,Olga YEGOROVA,28 MAR 1972,RUS,3,Tula (RUS),09 JUN 2001
4:04.45,Ibtissam LAKHOUAD,07 DEC 1980,MAR,5,"Bislett Stadion, Oslo (NOR)",07 JUN 2012
4:04.45,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,1h1,Cheboksary (RUS),05 JUL 2012
4:04.45,Hanna KLEIN,06 APR 1993,GER,5sf1,"Olympic Stadium, London (GBR)",05 AUG 2017
4:04.45,Esther GUERRERO,07 FEB 1990,ESP,2,"Olympiastadion, Berlin (GER)",12 SEP 2021
4:04.45,Laura MUIR,09 MAY 1993,GBR,11,"Hayward Field, Eugene, OR (USA)",28 MAY 2022
4:04.45,Kristiina MÄKI,22 SEP 1991,CZE,3,"Stade Delort, Marseille (FRA)",15 JUN 2022
4:04.46,Olga KOMYAGINA,10 FEB 1974,RUS,6,Tula (RUS),26 JUL 2000
4:04.46,Joanne PAVEY,20 SEP 1973,GBR,1,Rieti (ITA),07 SEP 2003
4:04.46,Sylwia EJDYS,15 JUL 1984,POL,4,"Stade Louis II, Monaco (MON)",29 JUL 2008
4:04.46,Yelena SOBOLEVA,03 OCT 1982,RUS,2h1,Cheboksary (RUS),05 JUL 2012
4:04.46,Heather KAMPF,19 JAN 1987,USA,3,"Greenville, SC (USA)",04 JUN 2016
4:04.46,Shannon ROWBURY,19 SEP 1984,USA,3sf1,"Estádio Olímpico, Rio de Janeiro (BRA)",14 AUG 2016
4:04.46,Winfred Nzisa MBITHE,30 MAY 1997,KEN,4,Heusden-Zolder (BEL),22 JUL 2017
4:04.46,Maruša MIŠMAŠ ZRIMŠEK,24 OCT 1994,SLO,12,"Mestský Stadion, Ostrava (CZE)",31 MAY 2022
4:04.47,Natalya YEVDOKIMOVA,17 MAR 1978,RUS,2,Sochi (RUS),29 MAY 2009
4:04.47,Linden HALL,20 JUN 1991,AUS,1f1,"Palo Alto, CA (USA)",01 MAY 2016
4:04.47,Natalia HAWTHORN,12 JAN 1995,CAN,3f1,"Griswold Stadium, Portland, OR (USA)",29 MAY 2021
4:04.48,Meskerem ASSEFA,03 OCT 1991,ETH,7,"Stade Louis II, Monaco (MON)",22 JUL 2011
4:04.48,Renata PLIŚ,05 FEB 1985,POL,7,"Stadio Olimpico, Roma (ITA)",31 MAY 2012
4:04.48,Tatyana TOMASHOVA,01 JUL 1975,RUS,1,Cheboksary (RUS),05 AUG 2015
4:04.48,Linden HALL,20 JUN 1991,AUS,3f1,"Moratalaz, Madrid (ESP)",22 JUN 2018
4:04.49,Yekaterina PODKOPAYEVA,11 JUN 1952,RUS,5,Nice (FRA),10 JUL 1996
4:04.49,Haiyan LIU,08 JUL 1974,CHN,h,Shanghai (CHN),17 OCT 1997
4:04.49,Kelly HOLMES,19 APR 1970,GBR,2,"Olympiastadion, Berlin (GER)",12 SEP 2004
4:04.49,Eunice Jepkoech SUM,10 APR 1988,KEN,1,Beijing (CHN),21 MAY 2013
4:04.49,Malika AKKAOUI,25 DEC 1987,MAR,3,"National Stadium, Beijing (CHN)",20 MAY 2015
4:04.49,Ciara MAGEEAN,12 MAR 1992,IRL,10,"Stadio Olimpico, Roma (ITA)",08 JUN 2017
4:04.49,Aleksandra GULYAYEVA,30 APR 1994,RUS,1,Zhukovskiy (RUS),02 JUL 2017
4:04.5h,Natalia MĂRĂŞESCU,03 OCT 1952,ROU,1,Bucureşti (ROU),03 JUN 1978
4:04.5h,Zamira ZAYTSEVA,16 FEB 1953,URS,4,Vilnius (LTU),22 JUL 1978
4:04.5h,Mary DECKER,04 AUG 1958,USA,1,"Berkeley, CA (USA)",12 JUN 1983
4:04.5h,Olga KOMYAGINA,10 FEB 1974,RUS,6,"Olympic Stadium, Athina (GRE)",02 JUL 2007
4:04.50,Heather KAMPF,19 JAN 1987,USA,12,"Stadio Olimpico, Roma (ITA)",04 JUN 2015
4:04.50,Danielle ARAGON,01 JUL 1994,USA,2f1,"Vanderbilt Track, Nashville, TN (USA)",05 JUN 2022
4:04.51,Gabriella DORIO,26 JUN 1957,ITA,1h2,"Memorial Coliseum, Los Angeles, CA (USA)",09 AUG 1984
4:04.51,Sinéad DELAHUNTY-EVANS,12 FEB 1971,IRL,6,Oslo (NOR),05 JUL 1996
4:04.51,Malindi ELMORE,13 MAR 1980,CAN,1,Victoria (CAN),11 JUL 2004
