Mark,Competitor,DOB,Nat,Pos,Venue,Date
15:07.91,Yvonne GRAHAM,22 AUG 1965,JAM,6,"Olympiastadion, Berlin (GER)",01 SEP 1995
15:07.91,Sonia O'SULLIVAN,28 NOV 1969,IRL,1h1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
15:07.92,Lynn JENNINGS,01 JUL 1960,USA,1,Stockholm (SWE),02 JUL 1990
15:07.93,Elly HENES,13 OCT 1998,USA,7f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022
15:07.96,Genet YALEW,31 DEC 1992,ETH,12,"Shanghai Stadium, Shanghai (CHN)",18 MAY 2013
15:07.97,Patti Sue PLUMER,27 APR 1962,USA,2,Stockholm (SWE),02 JUL 1990
15:07.97,Siju YANG,19 APR 1973,CHN,9,Shanghai (CHN),23 OCT 1997
15:07.97,Caroline Makandi GITONGA,12 MAY 1996,KEN,1,"Arena Civica, Milano (ITA)",29 APR 2023
15:08.00,Susan KUIJKEN,08 JUL 1986,NED,8,"National Stadium, Beijing (CHN)",30 AUG 2015
15:08.01,Leah MALOT,07 JUN 1972,KEN,7,"FBK Stadium, Hengelo (NED)",04 JUN 2001
15:08.02,Deena KASTOR,14 FEB 1973,USA,5,Stockholm (SWE),17 JUL 2001
15:08.02,Dulce FÉLIX,23 OCT 1982,POR,5,Stockholm (SWE),31 JUL 2009
15:08.03,Tegla LOROUPE,09 MAY 1973,KEN,3,"Olympiastadion, Berlin (GER)",27 AUG 1993
15:08.03,Zahra OUAZIZ,20 DEC 1969,MAR,1,Tokyo (JPN),19 SEP 1998
15:08.03,Marla RUNYAN,04 JAN 1969,USA,1,"Eugene, OR (USA)",24 JUN 2001
15:08.03,Maria PROTOPAPPA,05 MAY 1973,GRE,6,Heusden-Zolder (BEL),23 JUL 2005
15:08.03,Pan HE,01 MAY 1988,CHN,4,Wuhan (CHN),31 OCT 2007
15:08.05,Gwen GRIFFITHS-VAN LINGEN,,RSA,8,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
15:08.05,Sifan HASSAN,01 JAN 1993,NED,10,"Stade Louis II, Monaco (MON)",18 JUL 2014
15:08.05,Belaynesh OLJIRA,26 JUN 1990,ETH,7,"Hayward Field, Eugene, OR (USA)",26 MAY 2017
15:08.06,Genzebe DIBABA,08 FEB 1991,ETH,1,"Croix-Bleue Medavie Stadium, Moncton (CAN)",21 JUL 2010
15:08.07,Lornah KIPLAGAT,01 MAY 1974,KEN,1,Utrecht (NED),22 JUN 2001
15:08.07,Lauren FLESHMAN,26 SEP 1981,USA,1,Naimette-Xhovémont (BEL),25 JUL 2007
15:08.07,Naomi MUSSONI,06 DEC 1998,KEN,2f1,"Municipal Stadium, Hiroshima (JPN)",29 APR 2021
15:08.08,Eveline Nganga WAMBUI,04 APR 1986,KEN,1,Fukuroi (JPN),14 OCT 2007
15:08.08,Kalkidan GEZAHEGNE,08 MAY 1991,BRN,1,Jakarta (INA),28 AUG 2018
15:08.1h,Daniela DONISĂ,23 APR 1988,ROU,3,Craiova (ROU),11 MAY 2008
15:08.11,Tejitu DABA,20 AUG 1991,BRN,9,"FBK Stadium, Hengelo (NED)",08 JUN 2013
15:08.12,Daisy JEPKEMEI,13 FEB 1996,KEN,,Almaty (KAZ),26 MAY 2019
15:08.12,Maruša MIŠMAŠ ZRIMŠEK,24 OCT 1994,SLO,1f1,"Carl-Kaufmann-Stadion, Karlsruhe (GER)",20 MAY 2023
15:08.13,Sentayehu EJIGU,28 JUN 1985,ETH,6,Stockholm (SWE),05 AUG 2003
15:08.13,Kara GOUCHER,09 JUL 1978,USA,5,Naimette-Xhovémont (BEL),19 JUL 2006
15:08.13,Stella RUTTO,12 DEC 1996,ROU,1,"Stade Du Moulin Boisseau, Carquefou (FRA)",11 JUN 2022
15:08.14,Deena KASTOR,14 FEB 1973,USA,8,"Crystal Palace, London (GBR)",08 AUG 2003
15:08.20,Pamela CHEPCHUMBA,08 MAR 1979,KEN,1,Heusden-Zolder (BEL),14 JUL 2001
15:08.20,Yasemin CAN,11 DEC 1996,TUR,8h1,"Olympic Stadium, London (GBR)",10 AUG 2017
15:08.20,Marielle HALL,28 JAN 1992,USA,6,Heusden-Zolder (BEL),21 JUL 2018
15:08.22,Berhane ADERE,23 NOV 1973,ETH,2,Köln (GER),24 AUG 1997
15:08.24,Laura WEIGHTMAN,01 JUL 1991,GBR,1,"Los Angeles, CA (USA)",18 MAY 2017
15:08.26,Mary TABB,04 AUG 1958,USA,1,"Eugene, OR (USA)",05 JUN 1982
15:08.26,Bizunesh URGESA,18 JUN 1989,ETH,10,"FBK Stadium, Hengelo (NED)",24 MAY 2008
15:08.27,Dolores CHECA,27 DEC 1982,ESP,17,"Bislett Stadion, Oslo (NOR)",03 JUL 2009
15:08.28,Jeļena PROKOPČUKA,21 SEP 1976,LAT,9,Oslo (NOR),28 JUN 2002
15:08.28,Mary Mureithi WANGARI,09 APR 1978,KEN,3,Nobeoka (JPN),21 MAY 2005
15:08.28,Irine Chepet CHEPTAI,04 FEB 1992,KEN,2,"FBK Stadium, Hengelo (NED)",22 MAY 2016
15:08.28,Gwen JORGENSEN,25 APR 1986,USA,5,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAR 2021
15:08.29,Ayuko SUZUKI,08 OCT 1991,JPN,9,"National Stadium, Beijing (CHN)",30 AUG 2015
15:08.29,Natosha ROGERS,07 MAY 1991,USA,2,"Los Angeles, CA (USA)",18 MAY 2017
15:08.31,Gabriela SZABO,14 NOV 1975,ROU,2,"Népstadion, Budapest (HUN)",23 AUG 1998
15:08.31,Grace MOMANYI,13 FEB 1981,KEN,1,Málaga (ESP),27 JUN 2009
15:08.31,Selly Chepyego KAPTICH,03 OCT 1985,KEN,1f2,Nagasaki (JPN),29 NOV 2014
15:08.32,Sara SLATTERY,02 OCT 1981,USA,13,Paris (FRA),08 JUL 2006
15:08.33,Sara MOREIRA,17 OCT 1985,POR,1,Watford (GBR),09 JUN 2012
15:08.36,Lynn JENNINGS,01 JUL 1960,USA,2,Hengelo (NED),27 JUN 1986
15:08.36,Sara WEDLUND,27 DEC 1975,SWE,9,"Ullevi Stadium, Göteborg (SWE)",12 AUG 1995
15:08.36,Meseret DEFAR,19 NOV 1983,ETH,2,Hechtel (BEL),05 AUG 2000
15:08.36,Gabriela SZABO,14 NOV 1975,ROU,1h3,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
15:08.36,Svetlana SIMAKOVA,12 JUN 1987,RUS,1,Sochi (RUS),27 MAY 2012
15:08.36,Sarah INGLIS,28 AUG 1991,GBR,7,"Alexander Stadium, Birmingham (GBR)",07 AUG 2022
15:08.38,Wioletta FRANKIEWICZ,09 JUN 1977,POL,2,"Stadio Luigi Ridolfi, Firenze (ITA)",17 JUN 2005
15:08.39,Berhane ADERE,23 NOV 1973,ETH,1,Sevilla (ESP),09 JUN 2000
15:08.39,Perine NENGAMPI,1989,KEN,8,"Shanghai Stadium, Shanghai (CHN)",17 MAY 2015
15:08.39,Selamawit TEFERI,24 MAR 1994,ISR,3,Kortrijk (BEL),13 JUL 2019
15:08.42,Lingling GUO,18 JUN 1986,CHN,4,Guangzhou (CHN),23 NOV 2001
15:08.48,Rose DAVIES,21 DEC 1999,AUS,4,"Atletiekbaan Brakkenstein, Nijmegen (NED)",29 MAY 2021
15:08.49,Esther CHEMTAI,04 JUN 1988,KEN,11,"Bislett Stadion, Oslo (NOR)",06 JUN 2008
15:08.52,Merima DENBOBA,21 AUG 1974,ETH,9,"FBK Stadium, Hengelo (NED)",30 MAY 1999
15:08.52,Julia LUCAS,04 MAR 1984,USA,2f1,"Palo Alto, CA (USA)",29 APR 2012
15:08.53,Jennifer RHINES,01 JUL 1974,USA,2,"Indianapolis, IN (USA)",22 JUN 2007
15:08.54,Agnes Mwikali MUTUKU,15 DEC 2002,KEN,,"Yanmar Stadium Nagai, Osaka (JPN)",12 JUN 2022
15:08.57,Jane Gakunyi WANJIKU,14 JUN 1979,KEN,2,Osaka (JPN),07 MAY 2005
15:08.57,Sentayehu LEWETEGN,09 MAY 1996,ETH,7,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017
15:08.58,Laura WHITTLE,27 JUN 1985,GBR,4f1,"Palo Alto, CA (USA)",01 MAY 2016
15:08.59,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,Lagos (POR),29 MAY 2005
15:08.59,Andrea SECCAFIEN,27 AUG 1990,CAN,6,Heusden-Zolder (BEL),22 JUL 2017
15:08.60,Werknesh KIDANE,07 JAN 1981,ETH,5,Stockholm (SWE),16 JUL 2002
15:08.60,Francine NIYOMUKUNZI,01 AUG 1999,BDI,12f1,Montesson (FRA),10 JUN 2023
15:08.61,Annemari SANDELL,02 JAN 1977,FIN,7,"Arena Civica, Milano (ITA)",07 SEP 1996
15:08.61,Galina BOGOMOLOVA,15 OCT 1977,RUS,3,Tula (RUS),23 JUL 2000
15:08.61,Kim CONLEY,14 MAR 1986,USA,11,"Stadio Olimpico, Roma (ITA)",05 JUN 2014
15:08.61,Rosemary WANJIRU,09 DEC 1994,KEN,1f1,Hiroshima (JPN),28 APR 2018
15:08.61,Ellinor PURRIER,20 FEB 1995,USA,1,"Concord, MA (USA)",13 JUN 2019
15:08.61,Ellinor PURRIER,20 FEB 1995,USA,1,"St. Michael's HS, Austin, TX (USA)",27 FEB 2021
15:08.62,Werknesh KIDANE,07 JAN 1981,ETH,2h3,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
15:08.62,Grace MOMANYI,13 FEB 1981,KEN,3,"Olympiastadion, Berlin (GER)",01 JUN 2008
15:08.64,Gabriela SZABO,14 NOV 1975,ROU,1,Helsinki (FIN),28 JUN 1995
15:08.64,Desiree DAVILA,26 JUL 1983,USA,4,"Crystal Palace, London (GBR)",06 AUG 2011
15:08.65,Meseret DEFAR,19 NOV 1983,ETH,2,Heusden-Zolder (BEL),14 JUL 2001
15:08.65,Krisztina PAPP,17 DEC 1982,HUN,8,"Boudewijnstadion, Bruxelles (BEL)",26 AUG 2005
15:08.65,Melknat WUDU,03 JAN 2005,ETH,4,"Cote d'Or National Sports Complex, St Pierre (MRI)",09 JUN 2022
15:08.66,Bizunesh URGESA,18 JUN 1989,ETH,4,"Olympiastadion, Berlin (GER)",01 JUN 2008
15:08.67,Shelly STEELY,23 OCT 1962,USA,4,"Olympiastadion, Berlin (GER)",21 AUG 1992
15:08.67,Molly HUDDLE,31 AUG 1984,USA,1,"Bay Shore, NY (USA)",04 SEP 2019
15:08.67,Jackline Chepwogen ROTICH,03 JUL 2000,KEN,7,"Stade des Grands Pêchers, Montreuil (FRA)",01 JUN 2021
15:08.69,Kerryn MCCANN,02 MAY 1967,AUS,1,Brisbane (AUS),08 SEP 2000
15:08.72,Sayaka SATO,27 MAY 1994,JPN,7f3,"Yanmar Stadium Nagai, Osaka (JPN)",26 SEP 2021
15:08.73,Mariya PANTYUKOVA,14 AUG 1974,RUS,4,"Stade Charléty, Paris (FRA)",19 JUN 1999
15:08.74,Gotytom GEBRESLASE,15 JAN 1995,ETH,1,Montreuil-sous-Bois (FRA),07 JUN 2016
15:08.74,Hellen Ekalale LOBUN,18 MAR 1999,KEN,5f3,"Nagaragawa Stadium, Gifu (JPN)",25 SEP 2022
15:08.75,Amy-Eloise MARKOVC,05 AUG 1995,GBR,5,"Olympiastadion, München (GER)",18 AUG 2022
15:08.77,Tabithanjeri KAMAU,03 JUL 2000,KEN,1f1,Kitami (JPN),17 JUL 2019
15:08.78,Mihaela Maria BOTEZAN-PRUNDUS,21 NOV 1976,ROU,3,"Weserstadion, Bremen (GER)",24 JUN 2001
15:08.79,Tegla LOROUPE,09 MAY 1973,KEN,5,Berlin (GER),30 AUG 1996
15:08.79,Etagegne WOLDU,10 MAY 1996,ETH,12,"FBK Stadium, Hengelo (NED)",08 JUN 2021
15:08.79,Calli THACKERY,09 JAN 1993,GBR,6,"Olympiastadion, München (GER)",18 AUG 2022
15:08.8h,Loa OLAFSSON,29 JAN 1958,DEN,1,Rundforbi (DEN),30 MAY 1978
15:08.80,Grete WAITZ,01 OCT 1953,NOR,1,Oslo (NOR),26 JUN 1982
15:08.81,Naomi MUSSONI,06 DEC 1998,KEN,5f1,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2022
15:08.82,Yimenashu TAYE,1979,ETH,3,Hechtel (BEL),05 AUG 2000
15:08.82,Joanne PAVEY,20 SEP 1973,GBR,2h1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
15:08.82,Yelena ZADOROZHNAYA,03 DEC 1977,RUS,1,Moskva (RUS),22 JUN 2008
15:08.82,Ellinor PURRIER,20 FEB 1995,USA,9h1,"Khalifa International Stadium, Doha (QAT)",02 OCT 2019
15:08.84,Irene Kwambai KIPCHUMBA,25 OCT 1978,KEN,7,Heusden-Zolder (BEL),31 JUL 2004
15:08.86,Tegla LOROUPE,09 MAY 1973,KEN,1,Stockholm (SWE),10 JUL 1995
15:08.87,Emily LIPARI,19 NOV 1992,USA,1,"Drake Stadium, Los Angeles, CA (USA)",26 MAY 2023
15:08.88,Eveline Nganga WAMBUI,04 APR 1986,KEN,1,Shibetsu (JPN),10 JUN 2006
15:08.89,Shelby HOULIHAN,08 FEB 1993,USA,11,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
15:08.90,Émilie MONDOR,29 APR 1981,CAN,1,Victoria (CAN),18 JUL 2003
15:08.90,Janet KISA,05 DEC 1992,KEN,2,"Hampden Park, Glasgow (GBR)",02 AUG 2014
15:08.92,Gete WAMI,11 DEC 1974,ETH,3h1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
15:08.92,Tatyana TOMASHOVA,01 JUL 1975,RUS,3h3,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
15:08.92,Meraf BAHTA,24 JUN 1989,SWE,5,"Parc des Sports C. Ehrmann, Nice (FRA)",12 JUN 2021
15:08.96,Genet YALEW,31 DEC 1992,ETH,10,"FBK Stadium, Hengelo (NED)",08 JUN 2013
15:08.96,Joanne PAVEY,20 SEP 1973,GBR,3,"Hampden Park, Glasgow (GBR)",02 AUG 2014
15:08.96,Ludovica CAVALLI,20 DEC 2000,ITA,3f7,"LAZ Wien, Wien (AUT)",17 JUN 2023
15:08.97,Pauline KONGA,10 APR 1970,KEN,1,Tokyo (JPN),16 SEP 1996
15:08.97,Daisy JEPKEMEI,13 FEB 1996,KAZ,2,"Moi International Sports Centre, Kasarani, Nairobi (KEN)",07 MAY 2022
15:09.00,Gunhild HALLE-HAUGEN,01 JUN 1972,NOR,6,Berlin (GER),30 AUG 1996
15:09.00,Eilish MCCOLGAN,25 NOV 1990,GBR,10,"Letzigrund, Zürich (SUI)",30 AUG 2018
15:09.02,Kayoko FUKUSHI,25 MAR 1982,JPN,10,"Stadio Olimpico, Roma (ITA)",11 JUL 2003
15:09.03,Sally KIPYEGO,19 DEC 1985,KEN,3,"Carson, CA (USA)",16 MAY 2009
15:09.04,Joanne PAVEY,20 SEP 1973,GBR,9,"Crystal Palace, London (GBR)",08 AUG 2003
15:09.05,Michiko SHIMIZU,22 SEP 1970,JPN,4,"Olympic Stadium, Atlanta, GA (USA)",28 JUL 1996
15:09.05,Eunice JEPKORIR,17 FEB 1982,KEN,4,"Olympiastadion, Berlin (GER)",12 SEP 2004
15:09.07,Aurora CUNHA,31 MAY 1959,POR,2,Oslo (NOR),28 JUN 1984
15:09.07,Marie DAVENPORT-MCMAHON,24 JAN 1975,IRL,4,"Waltham, MA (USA)",29 MAY 2004
15:09.07,Sentayehu EJIGU,28 JUN 1985,ETH,3,"New York, NY (USA)",11 JUN 2005
15:09.08,Calli THACKERY,09 JAN 1993,GBR,,"SOPAC, Sydney (AUS)",02 APR 2022
15:09.09,Molly HUDDLE,31 AUG 1984,USA,8,"Hayward Field, Eugene, OR (USA)",26 MAY 2017
15:09.10,Catherina MCKIERNAN,30 NOV 1969,IRL,2,Stockholm (SWE),12 JUL 1994
15:09.11,Liliya SHOBUKHOVA,13 NOV 1977,RUS,3,Sheffield (GBR),21 AUG 2005
15:09.19,Elva DRYER,26 SEP 1971,USA,2,"Eugene, OR (USA)",13 MAY 2000
15:09.19,Mercy CHERONO,07 MAY 1991,KEN,2,"Croix-Bleue Medavie Stadium, Moncton (CAN)",21 JUL 2010
15:09.22,Miriam CHEPKOECH.,,KEN,5,"Nyayo National Stadium, Nairobi (KEN)",24 JUN 2023
15:09.23,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,3,Paris (FRA),18 JUL 2008
15:09.25,Lauren FLESHMAN,26 SEP 1981,USA,7,"DS, Daegu (KOR)",02 SEP 2011
15:09.28,Michelle SIKES,27 FEB 1985,USA,3,"Indianapolis, IN (USA)",22 JUN 2007
15:09.28,Purity Kajuju GITONGA,12 MAY 1996,KEN,13f1,Montesson (FRA),10 JUN 2023
15:09.29,Lydia CHEROMEI,11 MAY 1977,KEN,2,Stockholm (SWE),10 JUL 1995
15:09.3h,Eveline Nganga WAMBUI,04 APR 1986,KEN,1,Takamatsu (JPN),08 OCT 2005
15:09.31,Tegla LOROUPE,09 MAY 1973,KEN,9,"Olympiastadion, Berlin (GER)",31 AUG 2001
15:09.31,Elvan ABEYLEGESSE,11 SEP 1982,TUR,1,"Puskás Ferenc Stadion, Budapest (HUN)",20 JUN 2010
15:09.31,Kayoko FUKUSHI,25 MAR 1982,JPN,8h1,"Olympic Stadium, London (GBR)",07 AUG 2012
15:09.32,Nyla CARROLL,24 NOV 1965,NZL,1,Christchurch (NZL),13 JAN 1996
15:09.32,Berhane ADERE,23 NOV 1973,ETH,1,St-Denis (FRA),02 JUN 1997
15:09.32,Dongmei WANG,03 DEC 1972,CHN,h,Shanghai (CHN),21 OCT 1997
15:09.32,Lydia CHEROMEI,11 MAY 1977,KEN,4h1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
15:09.34,Ayelech WORKU,12 JUN 1979,ETH,10,"Olympiastadion, Berlin (GER)",31 AUG 2001
15:09.34,Aheza KIROS,16 OCT 1985,ETH,7,Shanghai (CHN),23 SEP 2006
15:09.35,Angela CHALMERS,06 SEP 1963,CAN,1,Melbourne (AUS),29 FEB 1996
15:09.35,Genzebe DIBABA,08 FEB 1991,ETH,8,"DS, Daegu (KOR)",02 SEP 2011
15:09.36,Tabithanjeri KAMAU,03 JUL 2000,KEN,1f1,"Aoba Park Athletic Field, Chitose (JPN)",16 JUL 2022
15:09.37,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,14,"National Stadium, Tokyo (JPN)",02 AUG 2021
15:09.39,Sabrina MOCKENHAUPT,06 DEC 1980,GER,1,"Wattenscheid, Bochum (GER)",02 JUL 2005
15:09.40,Jennifer RHINES,01 JUL 1974,USA,5,"Olympiastadion, Berlin (GER)",01 JUN 2008
15:09.40,Almaz AYANA,21 NOV 1991,ETH,1h2,"National Stadium, Beijing (CHN)",27 AUG 2015
15:09.42,Eva CHERONO,15 AUG 1996,KEN,4,"SV 03 Stadion, Tübingen (GER)",16 JUN 2018
15:09.44,Yanmei DONG,16 FEB 1977,CHN,1h2,"Commonwealth Stadium, Edmonton (CAN)",09 AUG 2001
15:09.45,Jeļena PROKOPČUKA,21 SEP 1976,LAT,4h3,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
15:09.45,Letesenbet GIDEY,20 MAR 1998,ETH,14,"Stadio Olimpico, Roma (ITA)",02 JUN 2016
15:09.45,Mercyline CHELANGAT,17 DEC 1997,UGA,8,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017
15:09.47,Jess JUDD,07 JAN 1995,GBR,13h1,"National Stadium, Tokyo (JPN)",30 JUL 2021
15:09.49,Philes ONGORI,19 JUL 1986,KEN,3,Osaka (JPN),07 MAY 2005
15:09.49,Etenesh DIRO,10 MAY 1991,ETH,9,"Shanghai Stadium, Shanghai (CHN)",13 MAY 2017
15:09.50,Paula RADCLIFFE,17 DEC 1973,GBR,2,Tokyo (JPN),16 SEP 1996
15:09.51,Karoline Bjerkeli GRØVDAL,14 JUN 1990,NOR,2,Goleniow (POL),26 JUN 2019
15:09.53,Joanne PAVEY,20 SEP 1973,GBR,10,"Stadio Olimpico, Roma (ITA)",31 MAY 2012
15:09.55,Sentayehu EJIGU,28 JUN 1985,ETH,10,"Olympic Stadium, Athina (GRE)",23 AUG 2004
15:09.57,Kim CONLEY,14 MAR 1986,USA,9,"Hayward Field, Eugene, OR (USA)",01 JUN 2013
15:09.59,Philes ONGORI,19 JUL 1986,KEN,6,"Olympiastadion, Berlin (GER)",01 JUN 2008
15:09.59,Sarah LANCASTER,01 DEC 1987,USA,8f1,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",06 MAY 2022
15:09.60,Abby NICHOLS,,USA,8,"Hilmer Lodge Stadium, Walnut, CA (USA)",06 MAY 2023
15:09.61,Galina ALEKSANDROVA,15 OCT 1975,RUS,7,Tula (RUS),25 JUL 2004
15:09.61,Genzebe DIBABA,08 FEB 1991,ETH,3,Rieti (ITA),07 SEP 2008
15:09.61,Genzebe DIBABA,08 FEB 1991,ETH,2,"Polideportivo Municipal, Andújar (ESP)",22 MAY 2021
15:09.62,Eloise WELLINGS,09 NOV 1982,AUS,10,"National Stadium, Beijing (CHN)",30 AUG 2015
15:09.62,Vanessa FRASER,27 JUL 1995,USA,7,Heusden-Zolder (BEL),21 JUL 2018
15:09.62,Jackline Chepwogen ROTICH,03 JUL 2000,KEN,2,Carquefou (FRA),21 JUN 2019
15:09.63,Tabithanjeri KAMAU,03 JUL 2000,KEN,,"Yanmar Stadium Nagai, Osaka (JPN)",04 DEC 2020
15:09.64,Hiwot AYALEW,06 MAR 1990,ETH,12,"Stadio Olimpico, Roma (ITA)",05 JUN 2014
15:09.65,Derebe ALEMU,05 JUN 1983,ETH,8,Heusden-Zolder (BEL),31 JUL 2004
15:09.65,Susan KRUMINS,08 JUL 1986,NED,6,"Olympiastadion, Berlin (GER)",12 AUG 2018
15:09.67,Shalane FLANAGAN,08 JUL 1981,USA,1,"Walnut, CA (USA)",17 APR 2004
15:09.68,Rosemary WANJIRU,09 DEC 1994,KEN,1f2,Osaka (JPN),24 SEP 2017
15:09.68,Eilish MCCOLGAN,25 NOV 1990,GBR,10h2,"National Stadium, Tokyo (JPN)",30 JUL 2021
15:09.69,Harumi HIROYAMA-SUZUKI,02 SEP 1968,JPN,1,Kagoshima (JPN),04 OCT 1996
15:09.69,Lucy Kabuu WANGUI,24 MAR 1984,KEN,9,"Gottlieb-Daimler Stadion, Stuttgart (GER)",13 SEP 2008
15:09.70,Eyerusalem KUMA,07 SEP 1981,ETH,10,Oslo (NOR),27 JUN 2003
15:09.71,Alice Jemeli TIMBILILI,01 FEB 1983,KEN,5,"Olympiastadion, Berlin (GER)",12 SEP 2004
15:09.71,Mariya KONOVALOVA,14 AUG 1974,RUS,10,"Yanmar Stadium Nagai, Osaka (JPN)",01 SEP 2007
15:09.71,Almenesh BELETE,26 JUL 1989,ETH,1,Heusden-Zolder (BEL),16 JUL 2011
15:09.72,Marina BASTOS,07 JUL 1971,POR,4,Stockholm (SWE),30 JUL 1999
15:09.72,Kimberley SMITH,19 NOV 1981,NZL,2,"Walnut, CA (USA)",17 APR 2004
15:09.73,Alisha WILLIAMS,05 FEB 1982,USA,1f1,"Palo Alto, CA (USA)",29 MAR 2013
15:09.74,Pauline KONGA,10 APR 1970,KEN,7,Berlin (GER),30 AUG 1996
15:09.74,Silvia WEISSTEINER,13 JUL 1979,ITA,7,"Olympiastadion, Berlin (GER)",22 AUG 2009
15:09.75,Leah MALOT,07 JUN 1972,KEN,7,Stockholm (SWE),05 AUG 1998
15:09.77,Margaret MAURY,15 MAY 1974,FRA,11,"Olympic Stadium, Athina (GRE)",23 AUG 2004
15:09.80,Annemari SANDELL,02 JAN 1977,FIN,7,"Olympiastadion, Berlin (GER)",01 SEP 1995
15:09.80,Sabrina MOCKENHAUPT,06 DEC 1980,GER,10,"Crystal Palace, London (GBR)",08 AUG 2003
15:09.80,Laura GALVÁN,05 OCT 1991,MEX,3,"Hilmer Lodge Stadium, Walnut, CA (USA)",15 APR 2022
15:09.81,Kayoko FUKUSHI,25 MAR 1982,JPN,6,Naimette-Xhovémont (BEL),19 JUL 2006
15:09.82,Hellen OBIRI,13 DEC 1989,KEN,1,Nairobi (KEN),23 JUN 2018
15:09.83,Janeth Nyiva MUTUNGI,27 AUG 2004,KEN,2f1,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2023
15:09.84,Xue BAI,13 DEC 1988,CHN,5,Wuhan (CHN),31 OCT 2007
15:09.86,Zola BUDD,26 MAY 1966,RSA,1,Port Elizabeth (RSA),07 MAR 1984
15:09.89,Tirunesh DIBABA,01 OCT 1985,ETH,1h1,"National Stadium, Beijing (CHN)",19 AUG 2008
15:09.90,Viorica GHICAN,09 JUN 1965,ROU,1,Sevilla (ESP),30 MAY 1990
15:09.90,Marielle HALL,28 JAN 1992,USA,6f1,"Palo Alto, CA (USA)",02 MAY 2015
15:09.93,Ejegayehu DIBABA,21 MAR 1982,ETH,6,"Stadio Olimpico, Roma (ITA)",11 JUL 2008
15:09.93,Kalkidan GEZAHEGNE,08 MAY 1991,BRN,9,"Hayward Field, Eugene, OR (USA)",26 MAY 2017
15:09.94,Eilish MCCOLGAN,25 NOV 1990,GBR,5f1,"Palo Alto, CA (USA)",01 MAY 2016
15:09.95,Sylvia Jebiwot KIBET,28 MAR 1984,KEN,6,"Olympiastadion, Berlin (GER)",03 SEP 2006
15:09.95,Jackline Chepwogen ROTICH,03 JUL 2000,KEN,2,Heusden-Zolder (BEL),20 JUL 2019
15:09.96,Megumi KINUKAWA,07 AUG 1989,JPN,1,Kumagaya (JPN),12 JUN 2011
15:09.96,Jackline Chepwogen ROTICH,03 JUL 2000,KEN,6,"Olympiastadion, Berlin (GER)",01 SEP 2019
15:09.97,Meseret DEFAR,19 NOV 1983,ETH,1,Busan (KOR),24 SEP 2004
15:09.98,Jill BOLTZ,14 OCT 1966,GBR,2,Hechtel (BEL),18 JUL 1992
15:09.98,Lauren FLESHMAN,26 SEP 1981,USA,4,"Palo Alto, CA (USA)",30 APR 2004
15:09.99,Joanne PAVEY,20 SEP 1973,GBR,11,"Stadio Olimpico, Roma (ITA)",12 JUL 2002
15:09.99,Émilie MONDOR,29 APR 1981,CAN,8,Bergen (NOR),11 JUN 2004
15:10.00,Andrea SECCAFIEN,27 AUG 1990,CAN,9,"Bislett Stadion, Oslo (NOR)",01 JUL 2021
15:10.01,Zakia Mrisho MOHAMED,19 FEB 1984,TAN,4,Rieti (ITA),07 SEP 2008
15:10.01,Molly HUDDLE,31 AUG 1984,USA,1,"Hayward Field, Eugene, OR (USA)",24 JUN 2011
15:10.01,Alina REH,23 MAY 1997,GER,9h1,"Olympic Stadium, London (GBR)",10 AUG 2017
15:10.01,Lauren PAQUETTE,27 JUN 1986,USA,1,"Los Angeles, CA (USA)",22 AUG 2020
15:10.02,Shalane FLANAGAN,08 JUL 1981,USA,5,"Hayward Field, Eugene, OR (USA)",28 JUN 2015
15:10.02,Jess JUDD,07 JAN 1995,GBR,1,"Sportcity Regional Arena, Manchester (GBR)",27 JUN 2021
15:10.06,Rose CHERUIYOT,21 JUL 1976,KEN,2,Osaka (JPN),11 MAY 1996
15:10.06,Julia BLEASDALE,09 SEP 1981,GBR,6,"Crystal Palace, London (GBR)",13 JUL 2012
15:10.07,Marta DOMÍNGUEZ,03 NOV 1975,ESP,9,Zürich (SUI),18 AUG 2006
15:10.08,Daniela YORDANOVA,08 MAR 1976,BUL,5h1,"Olympic Stadium, Sydney (AUS)",22 SEP 2000
