Mark,Competitor,DOB,Nat,Pos,Venue,Date
1:35:38,Na SHI,17 FEB 1981,CHN,27.0,Torino (ITA),12 OCT 2002
1:35:38,Mi-jung KIM,10 JUN 1979,KOR,44.0,Naumburg (GER),02 MAY 2004
1:35:38,Lyudmyla SHELEST,04 OCT 1974,UKR,3.0,Yevpatoriya (UKR),17 FEB 2006
1:35:38,Xiaoling SONG,21 DEC 1987,CHN,3.0,Beijing (CHN),21 AUG 2007
1:35:38,Yanelis CONTE,22 NOV 1985,CUB,1.0,La Habana (CUB),20 MAR 2010
1:35:38,María José POVES,16 MAR 1978,ESP,10.0,Chihuahua (MEX),15 MAY 2010
1:35:38,Claire WOODS,06 JUL 1981,AUS,1.0,Melbourne (AUS),12 DEC 2010
1:35:38,Nadiya BOROVSKA,25 FEB 1981,UKR,21.0,"DS, Daegu (KOR)",31 AUG 2011
1:35:38,Maria MICHTA-COFFEY,23 JUN 1986,USA,1.0,"Huntington Beach, CA (USA)",17 MAR 2013
1:35:38,Antigoni NTRISMPIOTI,21 MAR 1984,GRE,1.0,Megara (GRE),23 MAR 2014
1:35:38,Alana BARBER,08 JUL 1987,NZL,6.0,Taicang (CHN),01 MAY 2015
1:35:38,Siu Nga CHING,11 FEB 1987,HKG,1.0,"Kenosha, WI (USA)",24 APR 2016
1:35:38,Ana Veronica RODEAN,23 JUN 1984,ROU,51.0,Roma (ITA),07 MAY 2016
1:35:38,Hanna SHEVCHUK,18 JUL 1996,UKR,3.0,Ivano-Frankivsk (UKR),24 MAR 2019
1:35:38,Claire WOODS,06 JUL 1981,AUS,11.0,Lázaro Cárdenas (MEX),20 APR 2019
1:35:38,Lijuang XIE,14 MAY 1993,CHN,8.0,Leshan (CHN),06 SEP 2019
1:35:38,Ana Veronica RODEAN,23 JUN 1984,ROU,2.0,Craiova (ROU),22 FEB 2020
1:35:38,Kaori KAWAZOE,30 SEP 1995,JPN,2.0,Kobe (JPN),20 FEB 2022
1:35:38,Marina PEÑA ALONSO,18 MAR 1999,ESP,8.0,Córdoba (ESP),26 MAR 2023
1:35:39,Geovana IRUSTA,26 SEP 1975,BOL,9.0,Sesto San Giovanni (ITA),19 JUN 2004
1:35:39,Anita LIEPIŅA,17 NOV 1967,LAT,1.0,Paralepa (EST),17 JUL 2004
1:35:39,Monica SVENSSON,26 DEC 1978,SWE,1.0,Eskilstuna (SWE),17 APR 2005
1:35:39,Veronika COLINDRES,09 JUL 1986,ESA,1.0,San Fernando (CHI),03 FEB 2007
1:35:39,Lihua SUN,30 SEP 1983,CHN,9.0,Shenzhen (CHN),24 MAR 2007
1:35:39,Jurgita MESKAUSKIENÉ,27 AUG 1976,LTU,31.0,Leamington (GBR),20 MAY 2007
1:35:39,Lorena LUACES,29 FEB 1984,ESP,14.0,La Coruña (ESP),09 JUN 2012
1:35:39,Xueping SUN,10 DEC 1988,CHN,11.0,Erdos (CHN),14 SEP 2012
1:35:39,Ai MICHIGUCHI,03 JUN 1988,JPN,5.0,Kobe (JPN),17 FEB 2013
1:35:39,Galina KIREYEVA,11 OCT 1991,RUS,13.0,Sochi (RUS),23 FEB 2013
1:35:39,Raquel GONZÁLEZ,16 NOV 1989,ESP,16.0,Dudince (SVK),19 MAY 2013
1:35:39,Kaori KAWAZOE,30 SEP 1995,JPN,7.0,Kobe (JPN),16 FEB 2014
1:35:39,Laura GARCÍA-CARO,16 APR 1995,ESP,5.0,Motril (ESP),28 FEB 2016
1:35:39,Caihong TANG,29 APR 1996,CHN,21.0,Tianjin (CHN),04 SEP 2017
1:35:39,Violaine AVEROUS,15 MAR 1985,FRA,52.0,Taicang (CHN),05 MAY 2018
1:35:39,Mariya FILYUK,14 OCT 1995,UKR,1.0,Sumy (UKR),16 JUN 2019
1:35:39,Magaly BONILLA,08 FEB 1992,ECU,4.0,Guayaquil (ECU),07 MAY 2021
1:35:39,Mary Luz ANDIA,09 NOV 2000,PER,2.0,Managua (NCA),15 APR 2023
1:35:40,Valentina TSYBULSKAYA,19 FEB 1968,BLR,14.0,Kunshan (CHN),23 MAY 2004
1:35:40,Susana FEITOR,28 JAN 1975,POR,12.0,Sesto San Giovanni (ITA),01 MAY 2009
1:35:40,Kumi OTOSHI,29 JUL 1985,JPN,2.0,Hong Kong (HKG),10 DEC 2009
1:35:40,Maocuo LI,20 OCT 1992,CHN,7.0,Baoji (CHN),17 SEP 2011
1:35:40,Edina FÜSTI,24 JUN 1982,HUN,15.0,Lugano (SUI),18 MAR 2012
1:35:40,Grace Wanjiru NJUE,10 JAN 1979,KEN,1.0,Nairobi (KEN),06 JUN 2014
1:35:40,Lorena ARENAS,17 SEP 1993,COL,32.0,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
1:35:40,Siu Nga CHING,11 FEB 1987,HKG,1.0,Hong Kong (HKG),15 DEC 2019
1:35:40,Kyriaki FILTISAKOU,14 AUG 2000,GRE,1.0,Patra (GRE),08 MAY 2022
1:35:40,Yelena SBORETS,07 APR 2003,RUS,6.0,"Slava Metreveli Stadium, Sochi (RUS)",13 FEB 2023
1:35:41,Annett AMBERG,09 FEB 1973,GER,,Os (NOR),25 SEP 1999
1:35:41,Victoria PALACIOS,29 MAR 1977,MEX,9.0,Tijuana (MEX),09 MAR 2003
1:35:41,Snezhana YURCHENKO,01 AUG 1984,BLR,6.0,Brest (BLR),05 MAR 2004
1:35:41,Teresa VAILL,20 NOV 1962,USA,2.0,"Hauppauge, NY (USA)",09 APR 2006
1:35:41,Nadiya BOROVSKA,25 FEB 1981,UKR,32.0,Leamington (GBR),20 MAY 2007
1:35:41,Marie POLLI,28 NOV 1980,SUI,33.0,Leamington (GBR),20 MAY 2007
1:35:41,Chengcheng TONG,20 OCT 1989,CHN,6.0,Xintai (CHN),24 OCT 2008
1:35:41,Elisa RIGAUDO,17 JUN 1980,ITA,3.0,Chihuahua (MEX),14 MAR 2009
1:35:41,Tania Regina SPINDLER,10 APR 1977,BRA,1.0,Timbó (BRA),18 APR 2009
1:35:41,Irina MUSIKHINA,07 JUN 1988,RUS,1.0,Izhevsk (RUS),24 SEP 2010
1:35:41,Monica EQUIHUA,23 SEP 1982,MEX,,St-Renan (FRA),17 APR 2011
1:35:41,Nastassia YATSEVICH,18 JAN 1985,BLR,44.0,"Olympic Stadium, London (GBR)",11 AUG 2012
1:35:41,Júlia TAKÁCS,29 JUN 1989,ESP,8.0,Sesto San Giovanni (ITA),01 MAY 2013
1:35:41,Eleonora DOMINICI,22 FEB 1996,ITA,16.0,La Coruña (ESP),03 JUN 2017
1:35:41,Maritza GUAMÁN,15 JAN 1988,ECU,7.0,Sucúa (ECU),10 MAR 2018
1:35:41,Fuyao YANG,06 DEC 1996,CHN,8.0,Xi'an (CHN),07 SEP 2018
1:35:41,Serena SONODA,10 SEP 1996,JPN,6.0,Kobe (JPN),17 FEB 2019
1:35:41,Yu LIU,18 MAR 1998,CHN,9.0,Leshan (CHN),06 SEP 2019
1:35:41,Ayşe TEKDAL,28 OCT 1999,TUR,9.0,La Coruña (ESP),28 MAY 2022
1:35:41,Alexandrina MIHAI,27 MAY 2003,ITA,1.0,Milazzo (ITA),29 JAN 2023
1:35:41,Anastasia TRUKHOVA,26 MAR 2003,RUS,1.0,Saransk (RUS),20 MAY 2023
1:35:42,Irina STANKINA,25 MAR 1977,RUS,17.0,"La Cartuja, Sevilla (ESP)",27 AUG 1999
1:35:42,Geovana IRUSTA,26 SEP 1975,BOL,45.0,Naumburg (GER),02 MAY 2004
1:35:42,Naomi HAKAMADA,1985,JPN,5.0,Neagari (JPN),25 MAR 2007
1:35:42,Despina ZAPOUNIDOU,05 OCT 1985,GRE,5.0,"Gyulai István Atlétika Stadion, Debrecen (HUN)",14 JUL 2007
1:35:42,Mingxia YANG,13 JAN 1990,CHN,17,"Olympiastadion, Berlin (GER)",16 AUG 2009
1:35:42,Wang DI,30 AUG 1992,CHN,5,Changbaishan (CHN),13 SEP 2014
1:35:42,Nastassia YATSEVICH,18 JAN 1985,BLR,2,Grodno (BLR),23 JUN 2016
1:35:42,Lijuang XIE,14 MAY 1993,CHN,1,Xintai (CHN),16 MAY 2019
1:35:42,Diana MIRANDA ARAGON,01 DEC 1997,MEX,19,La Coruña (ESP),05 JUN 2021
1:35:42,Carmen ESCARIZ,28 AUG 1998,ESP,20,Poděbrady (CZE),21 MAY 2023
1:35:43,Yeseida CARRILLO,22 OCT 1993,COL,6,"Estadio Alberto Spencer Herrera, Guayaquil (ECU)",29 MAY 2021
1:35:43,Vira ZOZULYA,31 AUG 1970,UKR,24,"Olympic Stadium, Sydney (AUS)",28 SEP 2000
1:35:43,Dongmei GUO,05 FEB 1983,CHN,3,Qufu (CHN),16 SEP 2002
1:35:43,Eva PÉREZ,18 JUL 1975,ESP,13,La Coruña (ESP),05 JUN 2004
1:35:43,Christina KOKOTOU,09 JAN 1972,GRE,31,"Olympic Stadium, Athina (GRE)",23 AUG 2004
1:35:43,Tongmei ZHOU,04 APR 1988,CHN,4,Yenking (CHN),04 SEP 2004
1:35:43,Sha YANG,16 JAN 1986,CHN,6,Nanning (CHN),25 FEB 2005
1:35:43,María Teresa GARGALLO,15 OCT 1969,ESP,3,Santa Eulària des Riu (ESP),04 MAR 2007
1:35:43,Qing XU,17 APR 1985,CHN,12,Baoji (CHN),21 MAR 2009
1:35:43,Tania Regina SPINDLER,10 APR 1977,BRA,9,Rio Maior (POR),04 APR 2009
1:35:43,Cisiane Dutra LOPEZ,17 FEB 1983,BRA,10,Rio Maior (POR),04 APR 2009
1:35:43,Ingrid HERNANDEZ,29 NOV 1988,COL,24,Saransk (RUS),13 MAY 2012
1:35:43,Lei YANG,29 NOV 1995,CHN,14,Taicang (CHN),01 MAR 2013
1:35:43,Monica EQUIHUA,23 SEP 1982,MEX,5,Ciudad de Guatemala (GUA),25 MAY 2013
1:35:43,Katarzyna GOLBA,21 DEC 1989,POL,5,Toruń (POL),20 JUL 2013
1:35:43,Mirna ORTÍZ,28 FEB 1987,GUA,1,Veracruz (MEX),23 NOV 2014
1:35:43,Daniela CARDOSO,15 DEC 1991,POR,17,Rio Maior (POR),18 APR 2015
1:35:43,Kumiko OKADA,17 OCT 1991,JPN,13,La Coruña (ESP),06 JUN 2015
1:35:43,Sae MATSUMOTO,15 MAY 1993,JPN,6,Kobe (JPN),21 FEB 2016
1:35:43,Gemma BRIDGE,17 MAY 1993,GBR,53,Taicang (CHN),05 MAY 2018
1:35:43,Anastasiya KALASHNIKOVA,29 JUN 1997,RUS,8,Cheboksary (RUS),09 JUN 2018
1:35:43,Ana CABECINHA,29 APR 1984,POR,1,Santarém (POR),09 MAR 2019
1:35:43,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,15,Poděbrady (CZE),06 APR 2019
1:35:43,María PÉREZ,29 APR 1996,ESP,8,"Corniche, Doha (QAT)",29 SEP 2019
1:35:43,Evelyn INGA,16 APR 1998,PER,,Olomouc (CZE),10 APR 2021
1:35:43,Maritza Rafaela PONCIO,23 DEC 1994,GUA,5,Dudince (SVK),25 MAR 2023
1:35:44,Simone WOLOWIEC,12 FEB 1974,AUS,3,Sydney (AUS),06 MAR 2005
1:35:44,Inês HENRIQUES,01 MAY 1980,POR,27,"Olympiastadion, Helsinki (FIN)",07 AUG 2005
1:35:44,Teresa VAILL,20 NOV 1962,USA,1,"Miami, FL (USA)",17 MAR 2007
1:35:44,Hongjuan SONG,04 JUL 1984,CHN,15,"Yanmar Stadium Nagai, Osaka (JPN)",31 AUG 2007
1:35:44,Melanie SEEGER,08 JAN 1977,GER,2,Chihuahua (MEX),08 MAR 2008
1:35:44,Xueping SUN,10 DEC 1988,CHN,5,Xintai (CHN),12 MAR 2011
1:35:44,Reykhan KAGRAMANOVA,01 JUN 1997,RUS,14,Sochi (RUS),18 FEB 2017
1:35:44,Paulina BUZIAK,16 DEC 1986,POL,1,Zaniemsyl (POL),22 APR 2017
1:35:44,Yingliu WANG,01 MAY 1992,CHN,5,Tianjin (CHN),03 SEP 2017
1:35:44,Marine QUENNEHEN,01 AUG 1991,FRA,54,Taicang (CHN),05 MAY 2018
1:35:44,Anežka DRAHOTOVÁ,22 JUL 1995,CZE,3,Napoli (ITA),12 JUL 2019
1:35:44,Zhuoma QIJI,27 MAY 1998,CHN,4f1,Changbaishan (CHN),20 JUL 2019
1:35:44,Heather LEWIS,25 OCT 1993,GBR,1,"Royal Botanic Kew Garden, London (GBR)",26 MAR 2021
1:35:44,Galina YAKUSHEVA,14 JUL 1988,KAZ,17,Poděbrady (CZE),02 APR 2022
1:35:44,Cristina MONTESINOS,12 JUL 1994,ESP,10,La Coruña (ESP),28 MAY 2022
1:35:44,Yukiko UMENO,08 JAN 2003,JPN,2,Takahata (JPN),23 OCT 2022
1:35:44,Inês MENDES,11 APR 2003,POR,15,Rio Maior (POR),06 MAY 2023
1:35:45,Daniela CÎRLAN,18 SEP 1980,ROU,2,Preveza (GRE),23 APR 2005
1:35:45,Carolina JIMÉNEZ,02 FEB 1980,ESP,15,La Coruña (ESP),04 JUN 2005
1:35:45,Yawei YANG,16 OCT 1983,CHN,18,Nanjing (CHN),20 OCT 2005
1:35:45,Kellie WAPSHOTT,23 AUG 1981,AUS,2,Geelong (AUS),02 DEC 2006
1:35:45,Ana Maria GROZA,01 JUN 1976,ROU,9,La Coruña (ESP),02 JUN 2007
1:35:45,Fumika KIRYU,12 JUL 1987,JPN,3,Kobe (JPN),31 JAN 2010
1:35:45,Federica FERRARO,18 AUG 1988,ITA,6,Poděbrady (CZE),10 APR 2010
1:35:45,Fumika KIRYU,12 JUL 1987,JPN,4,Nomi (JPN),13 MAR 2011
1:35:45,Lucie PELANTOVÁ,07 MAY 1986,CZE,22,"DS, Daegu (KOR)",31 AUG 2011
1:35:45,Sandra Viviana GALVIS,28 JUN 1986,COL,6,Ciudad de Guatemala (GUA),25 MAY 2013
1:35:45,Mariavittoria BECCHETTI,12 DEC 1994,ITA,9,Lugano (SUI),15 MAR 2015
1:35:45,Andreea ARSINE,14 SEP 1988,ROU,19,Poděbrady (CZE),09 APR 2016
1:35:45,Júlia TAKÁCS,29 JUN 1989,ESP,33,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
1:35:45,Regina RYKOVA,19 DEC 1991,KAZ,8,Nomi (JPN),19 MAR 2017
1:35:45,Mara RIBEIRO,11 MAY 1995,POR,18,Poděbrady (CZE),21 MAY 2017
1:35:45,Chahinez NASRI,03 JUN 1996,TUN,39,"Olympic Stadium, London (GBR)",13 AUG 2017
1:35:45,Mayra PÉREZ,20 DEC 1988,GUA,12,Lázaro Cárdenas (MEX),20 APR 2019
1:35:45,Maidy MONGE,12 SEP 2000,GUA,1,Ciudad de Guatemala (GUA),02 FEB 2020
1:35:46,Ana Maria GROZA,01 JUN 1976,ROU,2,Bucureşti (ROU),07 JUN 2003
1:35:46,Teresa VAILL,20 NOV 1962,USA,32,La Coruña (ESP),13 MAY 2006
1:35:46,Shuang LI,04 JAN 1985,CHN,11,Xintai (CHN),24 OCT 2008
1:35:46,Cheryl WEBB,03 OCT 1976,AUS,2,Hobart (AUS),24 FEB 2013
1:35:46,Brigita VIRBALYTĖ-DIMSIENĖ,01 FEB 1985,LTU,17,Dudince (SVK),19 MAY 2013
1:35:46,Viktoryia RASHCHUPKINA,23 MAY 1995,BLR,2,Gomel (BLR),22 APR 2017
1:35:46,Mayra PÉREZ,20 DEC 1988,GUA,2,Managua (NCA),10 DEC 2017
1:35:46,. RAVINA,21 MAY 1997,IND,5,New Delhi (IND),18 FEB 2018
1:35:46,Alana BARBER,08 JUL 1987,NZL,,Mielec (POL),22 JUN 2019
1:35:46,Leilei LI,18 AUG 1989,CHN,10,Leshan (CHN),06 SEP 2019
1:35:46,Mao ZIWEI,03 JAN 1999,CHN,16,Huangshan (CHN),20 MAR 2021
1:35:46,Ana CABECINHA,29 APR 1984,POR,1,Almeirim (POR),10 APR 2021
1:35:46,Hailu CUN,15 AUG 1997,CHN,11,Taicang (CHN),08 MAY 2021
1:35:46,Zhuomayingji NIU,26 JAN 2002,CHN,4,Huangshan (CHN),23 APR 2022
1:35:46,Yanhong LI,16 MAR 2003,CHN,21,Huangshan (CHN),05 MAR 2023
1:35:46,Nicole COLOMBI,29 DEC 1995,ITA,3,Frosinone (ITA),19 MAR 2023
1:35:46,Paula Milena TORRES,17 OCT 2000,ECU,29,La Coruña (ESP),03 JUN 2023
1:35:47,Takako TERUI,11 JAN 1978,JPN,4,Takahata (JPN),02 NOV 2003
1:35:47,Marie POLLI,28 NOV 1980,SUI,46,Naumburg (GER),02 MAY 2004
1:35:47,Maribel GONCALVES,01 APR 1978,POR,2,Baixa da Banheira (POR),26 FEB 2005
1:35:47,Svetlana TRIFONOVA,24 MAR 1982,RUS,13,Saransk (RUS),11 JUN 2005
1:35:47,Galina KOLPAKOVA,14 JAN 1983,RUS,6,Ishevsk (RUS),17 SEP 2005
1:35:47,Yelena TOLSTOVA,1988,RUS,24,"Adler, Sochi (RUS)",23 FEB 2008
1:35:47,Tianshu SHI,07 JUN 1988,CHN,7,Huhehaote (CHN),20 JUN 2009
1:35:47,Zuzana SCHINDLEROVÁ,25 APR 1987,CZE,18,"Olympiastadion, Berlin (GER)",16 AUG 2009
1:35:47,Antonella PALMISANO,06 AUG 1991,ITA,5,Poděbrady (CZE),09 APR 2011
1:35:47,Seas-byeol WEON,08 APR 1990,KOR,9,Taicang (CHN),01 MAR 2013
1:35:47,Júlia TAKÁCS,29 JUN 1989,ESP,6,Motril (ESP),28 FEB 2016
1:35:47,Bethan DAVIES,07 NOV 1990,GBR,6,Adelaide (AUS),19 FEB 2017
1:35:47,Pengqin JIANG,05 SEP 1995,CHN,38,Huangshan (CHN),04 MAR 2017
1:35:47,Valeria ORTUÑO,27 MAY 1998,MEX,11,Ciudad Juárez (MEX),12 MAR 2017
1:35:47,Mirna ORTÍZ,28 FEB 1987,GUA,6,Lugano (SUI),19 MAR 2017
1:35:47,Ayalnesh DEJENE,20 JAN 1998,ETH,2,Addis Abeba (ETH),21 MAY 2017
1:35:47,. RAVINA,21 MAY 1997,IND,55,Taicang (CHN),05 MAY 2018
1:35:47,Guo NA,22 JUN 1999,CHN,22,Huangshan (CHN),20 MAR 2021
1:35:47,Zelda SCHULTZ,15 FEB 1992,RSA,1,"Youngsfield, Cape Town (RSA)",08 MAY 2021
1:35:47,Chahinez NASRI,03 JUN 1996,TUN,1,Radés (TUN),16 JUN 2021
1:35:48,Olga MARKINA,01 DEC 1973,RUS,9,"Adler, Sochi (RUS)",07 FEB 1999
1:35:48,Joanne DOW,19 MAR 1964,USA,3,Santo Domingo (DOM),05 AUG 2003
1:35:48,Yevdokiya KOROTKOVA,28 FEB 1979,RUS,5,Cheboksary (RUS),27 AUG 2006
1:35:48,Tatyana GUDKOVA,23 JAN 1978,RUS,9,Kraków (POL),23 JUN 2007
1:35:48,Alessandra PICAGEVICZ,20 FEB 1984,BRA,7,Sesto San Giovanni (ITA),01 MAY 2008
1:35:48,Olga POVALYAYEVA,19 OCT 1984,RUS,6,Cheboksary (RUS),13 JUN 2009
1:35:48,Ainhoa PINEDO,17 FEB 1983,ESP,14,La Coruña (ESP),20 JUN 2009
1:35:48,Yanmin BO,29 JUN 1987,CHN,6,Xintai (CHN),12 MAR 2011
1:35:48,Federica FERRARO,18 AUG 1988,ITA,17,Olhao (POR),21 MAY 2011
1:35:48,Shuyu LIU,13 DEC 1993,CHN,7,Changbaishan (CHN),20 SEP 2013
1:35:48,Halina KLEPUS,21 FEB 1992,UKR,54,Taicang (CHN),03 MAY 2014
1:35:48,Federica CURIAZZI,14 AUG 1992,ITA,22,"Letzigrund, Zürich (SUI)",14 AUG 2014
1:35:48,Yeongeun JEON,24 MAY 1988,KOR,27,"National Stadium, Beijing (CHN)",28 AUG 2015
1:35:48,Mingxia YANG,13 JAN 1990,CHN,20,Changbaishan (CHN),06 SEP 2015
1:35:48,Miranda MELVILLE,20 MAR 1989,USA,34,"Estádio Olímpico, Rio de Janeiro (BRA)",19 AUG 2016
1:35:48,Elisa NEUVONEN,19 MAR 1991,FIN,19,Poděbrady (CZE),21 MAY 2017
1:35:48,Jemima MONTAG,15 FEB 1998,AUS,1,Melbourne (AUS),02 DEC 2018
1:35:48,Magaly BONILLA,08 FEB 1992,ECU,11,Suzhou (CHN),20 OCT 2019
1:35:48,Xiangkun CHANG,06 JUN 1998,CHN,4,Taicang (CHN),08 MAY 2021
1:35:48,Heather LEWIS,25 OCT 1993,GBR,20,La Coruña (ESP),05 JUN 2021
1:35:48,Nadia Lizeth GONZALEZ MANJARREZ,21 MAR 1997,MEX,2,Coatzacoalcos (MEX),30 JAN 2022
1:35:48,Yehualeye BELETEW,31 JUL 1998,ETH,2,"Cote d'Or National Sports Complex, St Pierre (MRI)",12 JUN 2022
1:35:48,Su YOUFEN,16 JUN 2001,CHN,13,Taicang (CHN),08 APR 2023
1:35:48,Meryem BEKMEZ,31 JUL 2000,TUR,21,Poděbrady (CZE),21 MAY 2023
1:35:49,Yelena ARSHINTSEVA,05 APR 1971,RUS,18,"Adler, Sochi (RUS)",20 FEB 2000
1:35:49,Eva PÉREZ,18 JUL 1975,ESP,2,Badalona (ESP),19 JAN 2003
1:35:49,Dan HE,22 JUL 1984,CHN,18,Yangzhou (CHN),14 APR 2003
1:35:49,Christine GUINAUDEAU,20 JUN 1978,FRA,5,Dublin (IRL),26 JUN 2005
1:35:49,Katarzyna BURGHARDT,29 JUN 1985,POL,2,Dudince (SVK),24 MAR 2007
1:35:49,Irina YEZHOVA,25 JUN 1986,RUS,14,Cheboksary (RUS),17 JUN 2007
1:35:49,Paulina BUZIAK,16 DEC 1986,POL,6,Dudince (SVK),26 MAR 2011
1:35:49,Antonella PALMISANO,06 AUG 1991,ITA,4,Latina (ITA),29 JAN 2012
1:35:49,Yeongeun JEON,24 MAY 1988,KOR,3,Nomi (JPN),10 MAR 2013
1:35:49,Marina IGNATOVA,06 JUN 1995,RUS,9,Cheboksary (RUS),13 JUN 2015
1:35:49,Sibilla DI VINCENZO,22 JAN 1983,ITA,1,Catania (ITA),31 JAN 2016
1:35:49,Diana CACCIOTTI,02 DEC 1995,ITA,8,"Zdzisław Krzyszkowiak Stadium, Bydgoszcz (POL)",16 JUL 2017
1:35:49,Miranda MELVILLE,20 MAR 1989,USA,56,Taicang (CHN),05 MAY 2018
1:35:49,Zhuoma QIJI,27 MAY 1998,CHN,10,Xi'an (CHN),07 SEP 2018
1:35:49,Evelyn INGA,16 APR 1998,PER,3,Asunción (PAR),12 OCT 2022
1:35:49,Xiuzhi LYU,26 OCT 1993,CHN,22,Huangshan (CHN),05 MAR 2023
1:35:50,Maribel GONCALVES,01 APR 1978,POR,9,Sesto San Giovanni (ITA),30 APR 2005
1:35:50,Yekaterina POPOVA,19 DEC 1987,RUS,16,"Adler, Sochi (RUS)",17 FEB 2007
1:35:50,Nadiya BOROVSKA,25 FEB 1981,UKR,33,"National Stadium, Beijing (CHN)",21 AUG 2008
1:35:50,Liqin XU,06 FEB 1990,CHN,14f1,Beijing (CHN),19 SEP 2010
1:35:50,Yang SHI,24 JAN 1983,CHN,13,Baoji (CHN),17 SEP 2011
1:35:50,Miranda MELVILLE,20 MAR 1989,USA,8,Arica (CHI),09 MAY 2015
1:35:50,Peili YANG,07 AUG 1994,CHN,21,Changbaishan (CHN),06 SEP 2015
1:35:50,Peili YANG,07 AUG 1994,CHN,15,Huangshan (CHN),06 MAR 2016
1:35:50,Wendy CORNEJO,07 JAN 1993,ECU,3,Guayaquil (ECU),03 APR 2016
1:35:50,Rita RÉCSEI,30 JAN 1996,HUN,13,Poděbrady (CZE),08 APR 2017
1:35:50,Paulina BUZIAK,16 DEC 1986,POL,20,Poděbrady (CZE),21 MAY 2017
1:35:50,Alana BARBER,08 JUL 1987,NZL,1,Douglas (GBR),03 SEP 2017
1:35:50,Qiong WANG,1998,CHN,19,Huangshan (CHN),03 MAR 2018
1:35:50,Clémence BERETTA,22 DEC 1997,FRA,3,Mérignac (FRA),18 MAR 2018
1:35:50,Marina YEFREMOVA,20 APR 1997,RUS,9,Sochi (RUS),18 FEB 2019
1:35:50,Ilse GUERRERO,24 MAR 1993,MEX,13,Lázaro Cárdenas (MEX),20 APR 2019
1:35:50,Darya CHERNOVA,12 APR 2001,RUS,1,Cheboksary (RUS),29 MAY 2021
1:35:50,Aleksandra SIMAKOVA,06 JAN 1999,RUS,7,Sochi (RUS),31 JAN 2022
1:35:50,Camille MOUTARD,11 JUL 2001,FRA,22,Poděbrady (CZE),21 MAY 2023
1:35:51,Kristina SALTANOVIČ,20 FEB 1975,LTU,18,"La Cartuja, Sevilla (ESP)",27 AUG 1999
1:35:51,Vera SANTOS,03 DEC 1981,POR,12,"Olympisch Stadion, Amsterdam (NED)",15 JUL 2001
1:35:51,Kumi OTOSHI,29 JUL 1985,JPN,10,La Coruña (ESP),07 JUN 2008
1:35:51,Yelena SHUMKINA,24 JAN 1988,RUS,7,Metz (FRA),24 MAY 2009
1:35:51,Tania Regina SPINDLER,10 APR 1977,BRA,19,"Olympiastadion, Berlin (GER)",16 AUG 2009
1:35:51,Li LI,18 JUN 1987,CHN,2,Shangluo (CHN),10 JUL 2010
1:35:51,Ai MICHIGUCHI,03 JUN 1988,JPN,,Nomi (JPN),11 MAR 2012
1:35:51,Anita KAZEMAKA,30 MAY 1990,LAT,5,Poděbrady (CZE),21 APR 2012
1:35:51,Vera SANTOS,03 DEC 1981,POR,45,"Olympic Stadium, London (GBR)",11 AUG 2012
1:35:51,Inna KASHYNA,27 SEP 1991,UKR,23,"Letzigrund, Zürich (SUI)",14 AUG 2014
1:35:51,Ai MICHIGUCHI,03 JUN 1988,JPN,2,Takahata (JPN),26 OCT 2014
1:35:51,Tatyana GABELLONE,20 OCT 1984,ITA,5,Poděbrady (CZE),11 APR 2015
1:35:51,Angela Melania CASTRO CHIRIVECHZ,21 FEB 1993,BOL,36,La Coruña (ESP),08 JUN 2019
1:35:51,Miyu NAITO,24 DEC 2002,JPN,2,Nomi (JPN),20 MAR 2022
1:35:52,Xingli JIAN,04 DEC 1983,CHN,2,Daegu (KOR),25 AUG 2003
1:35:52,Yanmin BAI,29 JUN 1987,CHN,2,Chengdu (CHN),03 JUN 2007
1:35:52,Vira ZOZULYA,31 AUG 1970,UKR,3,Dudince (SVK),28 MAR 2009
1:35:52,Anita KAZEMAKA,30 MAY 1990,LAT,4,Alytus (LTU),17 JUN 2011
1:35:52,Yeongeun JEON,24 MAY 1988,KOR,23,"DS, Daegu (KOR)",31 AUG 2011
1:35:52,Stephanie STIGWOOD,21 OCT 1990,AUS,,Naumburg (GER),19 APR 2015
1:35:52,Leilei LI,18 AUG 1989,CHN,4,Zhengzhou (CHN),21 MAY 2017
1:35:52,Nadzeya DARAZHUK,23 JAN 1990,BLR,2,Grodno (BLR),04 JUL 2017
1:35:52,Yuki YOSHIZUMI,07 JAN 1996,JPN,3,Nomi (JPN),18 MAR 2018
1:35:52,Marine QUENNEHEN,01 AUG 1991,FRA,4,Mérignac (FRA),18 MAR 2018
1:35:52,Diana AIDOSSOVA,05 SEP 1995,KAZ,57,Taicang (CHN),05 MAY 2018
1:35:52,Alana BARBER,08 JUL 1987,NZL,4,Adelaide (AUS),09 FEB 2020
1:35:53,Yanhong LI,02 JUN 1984,CHN,19,Yangzhou (CHN),14 APR 2003
1:35:53,Katsiarina LABASHOVA,15 NOV 1983,BLR,29,Cheboksary (RUS),18 MAY 2003
1:35:53,Jinzhao SONG,16 JAN 1988,CHN,7,Nanning (CHN),25 FEB 2005
1:35:53,Shuang LI,04 JAN 1985,CHN,11,Zhengzhou (CHN),14 MAR 2008
